# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -2.11116, -2.20109, -2.11777, -2.29564, -2.03131, -2.04982, -1.80262, -2.02794, -2.00775, -1.91007, -1.70297, -1.88966, -2.35432, -2.3184, -2.54353, -2.41279, -2.34541, -2.17016, -2.37825, -2.42611, -2.13329, -2.15981, -2.33638, -1.97531, -1.72904, -1.66647, -1.82123, -1.44951, -1.5878, -1.45303
0.02, 0.0319375, -1.29897, -1.47353, -1.26551, -1.25915, -0.320864, -1.53821, -1.23159, -0.214272, -0.557811, -1.37569, -1.28336, -1.97303, -2.09655, -2.38779, -2.23961, -2.49314, -2.43041, -2.02616, -2.60229, -2.57811, -2.33728, -2.67998, -2.0914, -2.01836, -2.15193, -2.08899, -1.85554, -1.62202, -1.4803, -1.69684
0.04, 0.0319375, -2.93954, -2.19022, -1.67332, -1.67982, -0.607148, -0.808821, -1.04811, -0.340978, -1.20801, -2.05744, -1.67387, -1.96946, -2.4766, -2.20475, -2.44815, -2.25267, -2.16185, -2.41771, -2.39694, -2.66335, -2.77544, -2.41039, -2.04443, -2.15324, -2.01117, -2.00495, -1.92073, -1.87843, -1.54442, -1.82286
0.06, 0.0319375, -1.98286, -2.93514, -2.17205, -2.50124, -1.65219, -1.72384, -1.84892, -1.95261, -1.90745, -2.43907, -2.24861, -1.72891, -2.15191, -2.37565, -2.25864, -2.43014, -2.13176, -2.28714, -2.42746, -2.63797, -2.49851, -2.25643, -2.38861, -2.24095, -1.98831, -1.80283, -1.90956, -1.92382, -1.98272, -1.74185
0.08, 0.0319375, -2.72928, -2.34029, -2.46006, -2.00853, -2.17755, -2.45272, -2.55862, -1.91747, -1.67404, -1.98934, -2.10817, -2.13112, -1.86804, -1.93492, -2.53263, -2.75777, -2.68671, -2.49568, -2.23444, -2.60471, -2.68805, -2.68765, -2.36757, -1.90564, -1.64582, -1.98572, -1.76031, -1.69, -1.86415, -1.48206
0.1, 0.0319375, -3.00841, -1.96115, -2.0111, -2.5872, -1.96966, -2.15166, -2.6707, -1.8953, -1.9641, -1.58244, -2.19909, -2.59343, -2.5327, -2.63534, -2.56587, -2.48566, -2.19458, -2.42755, -2.23791, -1.86353, -1.85288, -2.31682, -1.98693, -1.79697, -1.59847, -1.83297, -1.72894, -1.97842, -1.77942, -1.41717
0.12, 0.0319375, 0.393657, 0.110414, 0.369403, 1.07524, 1.17932, 0.90261, 0.537959, -0.020302, 0.387327, 1.33263, 1.42656, 0.632217, 0.704548, 0.742474, 0.300656, 0.41767, 0.266426, -0.220304, 0.553792, 0.556155, 0.822661, 1.10997, 1.01038, 1.04765, 1.1321, 1.19079, 1.35154, 1.07273, 1.71954, 1.43026
0.14, 0.0319375, 2.03094, 1.41198, 1.31269, 0.561213, 1.59072, 1.44624, 1.67602, 1.741, 1.63967, 1.94351, 1.69931, 1.73801, 1.59679, 1.70192, 1.1883, 1.11751, 1.26426, 1.3973, 1.56101, 1.18569, 1.03483, 1.40131, 1.80262, 1.5707, 1.86341, 1.743, 2.04192, 1.97256, 2.19658, 2.29421
0.16, 0.0319375, 1.0443, 1.91612, 1.99809, 1.27612, 1.4943, 1.35211, 1.71019, 2.08558, 1.85204, 1.93593, 1.75678, 1.44771, 1.5469, 1.68962, 1.58135, 1.21053, 1.09293, 1.16465, 1.428, 1.65509, 1.25913, 1.51941, 1.71557, 1.48911, 1.83254, 1.75751, 2.02923, 1.9273, 1.79417, 2.32191
0.18, 0.0319375, 1.53918, 1.92327, 2.00646, 1.74175, 1.394, 1.38535, 1.41811, 1.59514, 2.13401, 1.55783, 1.93861, 1.82844, 1.68714, 1.01379, 1.35923, 1.17188, 1.50349, 0.951106, 1.22713, 1.21226, 1.21795, 1.30659, 1.38297, 1.46087, 1.60217, 1.68705, 1.76845, 1.96887, 2.12699, 2.18711
