# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 1.75063, 1.44141, 1.56496, 2.89013, 2.64414, 1.87797, 1.43177, 1.97859, 2.17084, 1.70217, 2.21337, 2.33238, 2.77141, 2.60682, 2.81114, 2.38351, 2.40912, 2.4571, 2.66555, 3.32653, 2.98617, 3.44713, 3.27198, 3.37611, 3.75377, 3.82287, 4.68538, 4.41706, 3.53357, 4.03132
0.02, 0.0319375, 1.66861, 2.30368, 2.14256, 2.2716, 2.18918, 1.80843, 2.60623, 2.53325, 2.64666, 3.33806, 3.44482, 3.19427, 2.9666, 3.53964, 2.92372, 3.07159, 3.04169, 3.0286, 3.17918, 2.94374, 3.55226, 3.43996, 3.66959, 3.89341, 3.95426, 4.00074, 4.65719, 4.40601, 4.09689, 4.46737
0.04, 0.0319375, 1.97293, 2.50222, 1.67767, 1.78154, 2.15133, 1.59388, 2.01684, 1.78442, 2.52457, 2.9471, 2.89446, 2.94836, 2.61229, 2.47723, 2.16305, 2.15232, 2.59286, 2.51187, 2.98505, 3.23272, 3.26625, 3.58848, 3.37594, 3.19976, 3.2928, 3.0529, 4.49778, 4.02948, 4.48706, 4.06405
0.06, 0.0319375, 0.0443539, 0.00687567, 0.603249, 0.259556, 0.519484, 0.773407, 0.932939, 0.963352, 0.982839, 2.0417, 2.33849, 2.11272, 2.12487, 2.43399, 1.73175, 1.93406, 1.94539, 1.97985, 2.18599, 1.94729, 2.25498, 2.00211, 2.30525, 2.29125, 2.01293, 2.62987, 3.86699, 3.43834, 3.71695, 3.35749
0.08, 0.0319375, -0.00106093, 0.353026, 0.684386, 0.790717, 1.11345, 0.664415, 0.540438, 0.302418, 1.08115, 0.996179, 1.26198, 1.82087, 1.45397, 1.18375, 1.09833, 1.5666, 1.6361, 1.74912, 2.88712, 2.45592, 2.20902, 2.47774, 2.30917, 1.86802, 2.32242, 2.57426, 3.53106, 3.27795, 3.80321, 3.38272
0.1, 0.0319375, -0.0175047, 0.873851, 0.577241, 0.34873, 0.802748, 0.694515, 0.682745, 0.614876, 1.26604, 1.37895, 1.83969, 2.29695, 1.93625, 2.08358, 1.44139, 1.52172, 1.70309, 1.29591, 2.51791, 2.0551, 1.66238, 2.24692, 2.167, 1.77124, 1.53426, 2.25618, 2.87383, 2.59483, 2.86368, 2.99684
0.12, 0.0319375, -1.40685, -0.367934, -0.154858, -0.964553, -0.880609, -0.730793, 0.572528, 0.835028, 0.126881, 0.305525, 0.879784, 0.936346, 0.54547, 0.476972, 0.972857, 1.21933, 0.827224, 0.594588, 1.01016, 1.2927, 1.4172, 1.52642, 1.58524, 1.1851, 1.02088, 1.39294, 2.22226, 2.2169, 2.33912, 2.31983
0.14, 0.0319375, -1.65637, -0.77437, -0.611522, -0.497711, -0.453888, -1.24459, -1.20136, -0.328185, 0.190293, -0.310581, -0.729329, -0.11604, 0.320927, 0.76215, 0.253153, 0.66358, 0.469979, 0.555126, 1.03522, 1.14447, 1.42635, 1.69506, 0.967407, 1.24576, 0.961996, 1.33581, 1.75681, 2.41556, 2.23911, 2.0028
0.16, 0.0319375, 0.142415, -0.217433, 0.0206129, -0.294797, 0.0633176, -0.0375107, 0.520625, -0.137967, 0.384593, 0.666172, 0.446459, 0.440079, 0.561111, 0.732396, 1.02557, 1.43697, 1.60542, 1.15356, 0.916975, 1.37066, 1.37248, 1.41456, 1.58231, 1.68827, 1.20905, 1.19474, 2.05523, 2.24855, 2.61745, 2.1989
0.18, 0.0319375, -1.8576, -0.56868, -0.18067, -0.763236, -0.636393, 0.0813512, 0.400588, 0.21524, 0.750855, 1.03657, 0.286083, 1.64923, 1.04113, 0.866632, 0.524837, 0.443824, 0.608727, 0.144577, 0.886063, 1.11945, 1.56717, 0.908886, 0.683844, 1.15818, 0.854918, 0.668851, 1.3664, 1.39124, 1.76113, 1.44755
