# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.13081, -0.551425, -0.374177, -0.1212, -0.318925, -0.107724, -0.963523, -1.53046, -0.831759, -0.846292, -0.0780581, -0.150333, 0.0297674, 0.53806, 1.68726, 0.817531, -0.101005, 0.240083, 0.507368, 0.600055, 0.192547, 0.696656, 0.863653, 0.628256, 0.334936, 0.0785725, 0.446193, 0.385049, 0.226138, 0.42907
0.02, 0.0319375, -1.86932, -0.852967, 0.41519, 0.0163752, -0.132407, -0.716683, -0.776098, -0.13448, -0.199971, -0.298841, 0.255089, 0.245161, 0.205376, 1.13517, 1.50099, 0.882256, 0.216397, 0.498939, 0.742923, 0.408629, 0.51678, 0.66169, 0.979044, 0.616057, 0.214975, 0.624893, 0.54147, 0.347449, 0.307445, 0.654293
0.04, 0.0319375, -1.99831, -0.316424, 0.277327, -0.288572, 0.196419, 0.574643, 0.247778, -0.193459, 0.419103, 0.626933, 0.316026, 0.420914, 0.676141, 0.936615, 1.82045, 0.978718, 0.368223, 0.551832, 0.862113, 0.712236, 0.55832, 1.42072, 1.11669, 0.892224, 0.543882, 0.576369, 0.654863, 0.615023, 0.554842, 0.743826
0.06, 0.0319375, -0.874611, -0.97332, 0.342985, 0.381967, -0.331933, 0.630696, 0.586885, 0.42199, 0.695921, 0.0868273, 0.118709, 0.65471, 1.20082, 2.39811, 2.48917, 0.973529, 0.538467, 0.610758, 1.02418, 0.686332, 0.818659, 1.33661, 1.22274, 1.02339, 0.657942, 0.794233, 1.30588, 1.24362, 1.30575, 1.52291
0.08, 0.0319375, 0.0152459, 0.191603, 0.350037, 0.625788, 0.635076, 0.176987, -0.0457591, 0.66617, 0.259801, 0.439067, 0.319776, 1.51057, 1.83188, 1.81956, 1.79456, 1.09603, 0.745241, 1.07683, 1.20404, 1.08627, 1.05339, 1.88695, 1.48521, 1.44927, 1.01877, 1.111, 1.61478, 1.82094, 1.68147, 1.58484
0.1, 0.0319375, -0.0535428, -0.280013, 1.03107, 1.70581, 1.08117, 0.817956, 0.501037, 1.04974, 1.02828, 0.82775, 1.45376, 1.46253, 1.49152, 1.75236, 1.7545, 1.56568, 1.11898, 1.01208, 0.83661, 1.23793, 1.12881, 1.90036, 1.92093, 1.63053, 1.2954, 1.45556, 1.5509, 1.37872, 1.77444, 2.09483
0.12, 0.0319375, -0.979047, 0.444686, 0.948852, 1.50043, 0.51161, 1.20013, 0.805816, 0.480166, 0.581898, 0.978291, 1.2265, 1.73717, 1.60756, 1.35368, 1.42788, 0.974589, 1.26892, 1.34156, 1.40922, 1.39844, 1.10493, 2.23115, 1.81386, 1.43786, 1.60712, 1.12661, 1.39192, 1.61762, 1.65248, 1.81382
0.14, 0.0319375, -0.196669, 0.170727, 0.398528, 1.50271, 0.998019, 0.640756, 0.195533, 0.112042, 1.04573, 0.976035, 1.36068, 1.21672, 2.20375, 1.52843, 1.12677, 0.9153, 1.19889, 0.944467, 1.21864, 0.740373, 1.285, 2.26941, 1.69435, 1.30962, 1.53149, 1.27213, 1.64464, 1.81849, 1.43845, 1.78883
0.16, 0.0319375, -2.08185, -0.224548, 1.5144, 1.75415, 1.41447, 1.34923, 0.35641, 0.447066, 1.00671, 1.04296, 1.25973, 1.52803, 1.99495, 1.82119, 1.6172, 1.10243, 1.08248, 0.987146, 1.14861, 0.902483, 1.22284, 1.7418, 1.35776, 1.33718, 1.03157, 0.856063, 1.26423, 1.33327, 1.63572, 2.00892
0.18, 0.0319375, 0.00496002, 0.894448, 1.88975, 1.84603, 0.379551, 0.334962, 0.47626, -0.0650817, 0.654964, 1.07165, 0.582054, 1.47188, 1.58738, 1.77072, 1.55713, 1.04454, 0.642204, 0.909183, 1.17749, 1.04603, 0.916531, 1.08425, 1.16332, 1.37747, 1.10095, 0.745939, 1.07701, 1.14654, 1.1819, 1.47179
