# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.584117, -0.444158, -0.152742, -0.0709335, -0.134686, -0.639134, -0.131455, -0.506055, -0.314009, -0.336646, -0.810787, -0.981255, -0.600716, -0.549022, -0.422033, -1.15814, -1.13989, -1.04199, -0.84998, -1.02541, -0.96692, -1.4091, -1.2471, -1.74831, -1.43924, -1.23434, -1.1963, -1.11675, -0.635159, -0.654398
0.02, 0.0319375, 0.669739, 0.72738, 0.119248, -0.484891, -0.693059, -0.408343, 0.0902339, 0.0365362, -0.050349, -0.135467, 0.118351, -0.451641, -0.171924, -0.0641957, -0.195436, -0.254428, -0.749413, -1.26854, -0.718123, -0.499578, -0.961786, -1.45705, -1.24564, -1.0984, -1.23761, -0.777393, -0.64598, -0.675041, -0.746303, -0.511245
0.04, 0.0319375, 0.72739, 0.161631, -0.310217, -0.452128, 0.0195369, -0.505645, -0.361965, -0.452721, -0.276843, -0.510624, -1.003, -1.06834, -0.277674, -0.478634, -0.989336, -0.57539, -0.574642, -0.934638, -1.24608, -1.23999, -1.30329, -1.02914, -1.10548, -1.04634, -1.10959, -1.10103, -0.94781, -1.25294, -0.979742, -0.899486
0.06, 0.0319375, -0.45234, -0.475332, -0.645189, -0.146765, -0.630764, -0.460979, -0.0494847, 0.267883, 0.187619, -1.47914, -1.13015, -1.13058, -0.74991, -0.728838, -0.545779, -0.891675, -1.15589, -0.898272, -1.06453, -1.27718, -0.98099, -1.21912, -1.30185, -1.05887, -1.36484, -1.08826, -0.965549, -1.06228, -1.09422, -0.907604
0.08, 0.0319375, -0.535231, 0.279325, -0.314301, -0.396685, -0.146163, -0.640112, -0.36115, -0.54832, 0.124474, -0.916883, -1.03741, -0.129898, -0.0268549, -0.0516391, -0.423849, -1.04702, -0.453824, -0.956965, -0.93982, -0.898933, -0.888477, -0.840687, -0.385548, -0.375122, -0.164904, -0.0836819, -0.456467, -0.52493, -0.573442, -0.362802
0.1, 0.0319375, 0.137504, -0.105935, -0.108854, -0.0479836, 0.0158574, -1.09595, -0.789114, -0.209267, -0.644473, -1.177, -0.601749, -0.659381, -0.77059, -0.347068, -0.669785, -0.30652, -0.802128, -0.780524, -0.504632, -0.727501, -0.822852, -0.972113, -0.950232, -1.08496, -0.945855, -0.727754, -0.908751, -0.743964, -0.591723, -0.166951
0.12, 0.0319375, 0.543701, 0.107398, -0.127696, -0.667619, -0.237106, -0.306748, -0.277937, -0.401063, -0.562963, -0.238696, -0.592309, -0.742194, -0.661484, -0.543162, -0.494198, -0.452436, -0.65843, -1.07887, -1.00497, -1.09831, -1.23939, -1.18345, -1.08778, -1.33615, -1.41294, -1.36171, -1.21266, -0.95123, -0.921437, -0.774053
0.14, 0.0319375, -0.140735, -0.478453, -1.01963, -0.835098, -0.546388, -0.695478, -1.0542, -0.905262, -0.265491, -0.529921, -0.483703, -0.775916, -0.653309, -0.812664, -0.447245, -0.894758, -0.824056, -0.664895, -0.968143, -0.862897, -1.07409, -1.23129, -1.13319, -1.39206, -1.06367, -1.05867, -1.03993, -0.927915, -1.06929, -1.2647
0.16, 0.0319375, -0.440517, -0.671508, -0.0185461, -0.0992362, 0.144651, -0.584689, -0.662945, -0.206903, -0.307429, 0.256125, -0.556719, -0.142156, -0.340886, -0.542162, -0.527063, -0.158218, 0.0169771, 0.0794271, 0.108305, 0.421839, 0.179311, 0.0231949, -0.199877, -0.303115, -0.121512, -0.134435, 0.201092, 0.0627421, 0.119669, 0.128699
0.18, 0.0319375, -0.00317421, 0.0982709, -0.161367, 0.183791, -0.388312, -0.504152, -0.38233, -0.427598, -0.908542, -0.513855, -0.338071, -0.80452, -0.578777, -0.580826, -0.756868, -0.834317, -1.13963, -1.07298, -0.847218, -0.868969, -1.03618, -1.16814, -1.22474, -1.22417, -0.931355, -0.84884, -1.00873, -0.976907, -0.93538, -0.567698
