# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.850402, 1.71073, 1.27506, 0.894687, 0.583373, 1.0838, 1.595, 1.66108, 1.79513, 1.44663, 1.23226, 1.21694, 1.17155, 1.33595, 1.38596, 1.64211, 1.62302, 2.11456, 2.51879, 1.98943, 1.84685, 2.26492, 1.78436, 2.09694, 2.4657, 2.52484, 2.43214, 2.6474, 2.50847, 2.5114
0.02, 0.0319375, -0.19902, 1.48031, 1.21803, 0.787703, 1.11826, 1.06065, 1.02592, 1.62521, 1.50662, 1.05439, 1.56313, 0.73594, 1.25209, 1.37829, 1.1479, 1.64727, 1.41784, 1.79819, 1.6531, 1.6263, 1.97512, 2.35353, 2.30865, 1.95998, 1.88657, 2.34852, 2.40415, 2.38086, 2.52524, 2.40292
0.04, 0.0319375, 0.459193, 1.27822, 1.22085, 1.48743, 1.34229, 0.653687, 0.841418, 1.68829, 1.32923, 0.766004, 0.836249, 0.91523, 0.938864, 1.28682, 1.41693, 1.6128, 1.32145, 1.49641, 1.86239, 1.98965, 2.0203, 1.85572, 2.04495, 2.26394, 2.33186, 2.23099, 2.40969, 2.15476, 2.29508, 2.37779
0.06, 0.0319375, 0.209822, 1.3443, 1.49282, 1.07729, 1.47418, 1.39703, 1.42386, 1.35684, 0.93721, 1.37419, 1.08607, 1.43223, 1.88866, 1.26397, 1.66298, 1.90408, 2.193, 1.86505, 1.92264, 2.04718, 2.01866, 2.08871, 2.09907, 2.38269, 2.53053, 2.41085, 2.18038, 2.57038, 2.48552, 2.70729
0.08, 0.0319375, -0.576786, 0.799983, 0.433471, 0.30652, 0.521246, 1.18209, 1.70378, 1.522, 0.950634, 0.80707, 0.76902, 0.54292, 0.824921, 1.12137, 1.61565, 1.64015, 1.5673, 1.45998, 1.35098, 2.0121, 2.41217, 1.94923, 1.98146, 1.83414, 1.98815, 2.42998, 1.88913, 1.98439, 2.48653, 2.99033
0.1, 0.0319375, 0.472703, 1.70128, 2.0016, 1.82856, 1.58219, 1.15073, 1.14061, 0.750992, 1.00661, 0.96789, 0.703842, 1.33866, 1.08912, 1.38228, 1.31831, 1.49331, 1.56623, 1.62066, 1.91229, 2.07712, 2.11269, 1.92335, 1.89941, 2.37889, 2.37732, 2.15924, 2.30875, 2.70506, 2.15071, 2.42658
0.12, 0.0319375, 0.0239798, 1.26796, 1.36099, 1.50125, 1.29111, 1.17505, 0.819413, 0.874733, 0.928626, 1.08377, 0.780844, 0.922292, 1.11279, 1.41262, 1.51187, 1.81766, 1.50284, 1.58642, 1.9142, 1.93603, 1.72764, 1.9019, 2.12019, 2.18051, 2.13913, 2.38289, 2.11879, 2.41308, 2.73223, 2.75542
0.14, 0.0319375, 0.488268, 1.35592, 0.811261, 0.399316, 0.618285, 1.26209, 1.53685, 1.27497, 1.20065, 1.30432, 0.783688, 0.956708, 1.38814, 1.65285, 1.66863, 1.65375, 1.6989, 1.86155, 1.59481, 2.09596, 2.12951, 1.92301, 2.0624, 2.30664, 2.32502, 2.4348, 2.34902, 2.50935, 2.23465, 2.47503
0.16, 0.0319375, 0.87811, 2.09131, 1.84159, 0.333707, 1.37986, 1.94982, 0.872581, 0.964463, 1.37328, 0.386941, 0.0675515, 1.17963, 1.62129, 0.8177, 1.05881, 1.85434, 1.25448, 1.73228, 1.80098, 1.58262, 2.05117, 1.82736, 1.79209, 1.83751, 2.10422, 2.14529, 2.24015, 2.40619, 2.17903, 2.38895
0.18, 0.0319375, 0.15567, 1.65876, 1.42015, 0.716265, 0.610105, 1.13845, 1.20964, 1.25811, 1.23243, 1.40697, 1.27282, 1.41238, 1.27882, 0.989627, 1.22365, 1.62157, 1.80757, 2.09039, 1.98989, 2.20847, 2.17502, 1.4971, 1.72638, 2.10675, 2.36143, 2.49198, 2.26479, 2.22895, 2.35241, 2.48315
0.2, 0.0319375, 0.492254, 0.808784, 0.683702, 0.4547, 0.418386, 1.07748, 1.11938, 1.5513, 1.96652, 1.43039, 1.44296, 1.05555, 1.40178, 1.51968, 2.01557, 1.6795, 1.8153, 2.05521, 1.97794, 2.3659, 1.96096, 2.20426, 2.12167, 2.12586, 2.17379, 2.38034, 2.63172, 2.55784, 2.6262, 2.71747
