# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.780091, -1.08807, -1.25674, -1.4059, -1.86502, -1.48188, -1.56276, -1.64595, -1.4866, -1.24494, -1.95518, -1.85545, -1.4302, -1.48317, -1.79397, -1.69009, -2.11144, -2.03388, -2.18898, -2.26247, -2.47407, -2.54445, -2.80779, -2.86602, -2.84806, -3.03038, -2.81646, -2.92597, -2.90326, -2.87372
0.02, 0.0319375, -0.91945, -1.02286, -1.44007, -1.2605, -1.89514, -1.4997, -2.67789, -1.54174, -1.3049, -1.67664, -1.47166, -1.65549, -2.0214, -1.73438, -1.45967, -1.88576, -2.05791, -2.20887, -2.15376, -2.44958, -2.8618, -2.41774, -2.47334, -2.66075, -2.67327, -2.80375, -2.59201, -2.73404, -2.98425, -2.86654
0.04, 0.0319375, -0.407917, -1.05905, -1.09351, -0.764861, -1.25648, -1.78872, -1.93, -1.86334, -1.41974, -1.46523, -1.5717, -1.76552, -1.68888, -1.69716, -1.30364, -2.19436, -1.95547, -2.11417, -2.6026, -2.57469, -2.48032, -2.46624, -2.59981, -2.72782, -2.81225, -2.48536, -2.69083, -2.57773, -2.68399, -2.60167
0.06, 0.0319375, -0.242573, -1.23444, -0.78625, -0.324985, -0.492399, -0.534497, -0.0594621, -0.630372, -1.07807, -1.34899, -1.10024, -1.40285, -1.35873, -1.41566, -1.38519, -1.23382, -1.37434, -1.69112, -1.38565, -1.62114, -1.21168, -1.25569, -0.827498, -1.41591, -1.59535, -1.15074, -1.33651, -1.63817, -1.75275, -1.86712
0.08, 0.0319375, -0.355551, -0.871522, -1.58764, -1.13182, -0.851934, -1.08571, -1.42122, -1.58114, -1.01048, -1.67562, -1.49767, -1.70165, -1.33841, -1.63949, -1.74051, -1.19955, -1.51281, -1.90719, -2.07416, -2.08887, -1.84116, -1.49969, -1.93591, -1.99114, -2.20403, -1.87776, -1.98468, -2.20765, -2.30282, -2.25661
0.1, 0.0319375, -0.688525, -0.42457, -0.652474, -1.22023, -1.29635, -1.55041, -1.78401, -1.21902, -1.00733, -1.74751, -1.40551, -1.7939, -1.30491, -1.70673, -1.79169, -1.68187, -1.57861, -1.63361, -1.8484, -2.23191, -2.15001, -1.97198, -2.03738, -2.34106, -2.40143, -2.3053, -2.49617, -2.24671, -2.44027, -2.11801
0.12, 0.0319375, -1.50288, -0.825543, -0.399033, -0.314416, -0.88109, -2.09344, -1.65311, -1.06082, -0.921304, -0.855804, -1.5734, -1.33553, -1.35022, -1.4584, -1.23381, -1.94164, -1.75004, -1.63259, -1.73875, -1.69416, -1.63155, -1.77147, -1.5741, -1.822, -2.06336, -2.03199, -2.38536, -1.97886, -2.43904, -2.26093
0.14, 0.0319375, -1.41632, -0.626325, -1.22143, -0.951971, -1.37592, -1.29309, -1.20333, -1.21776, -1.79623, -0.920258, -1.72311, -1.39784, -1.27521, -1.39481, -1.40413, -1.14977, -1.60172, -1.51838, -1.62106, -1.65264, -1.90223, -1.9249, -2.01711, -2.33215, -2.31989, -2.32247, -2.17596, -2.41335, -2.56005, -2.35017
0.16, 0.0319375, -0.896307, -0.599314, -0.691058, -0.885764, -0.90998, -1.58805, -2.51436, -1.28128, -1.22515, -1.46521, -1.40997, -1.39383, -1.6064, -1.8304, -1.58694, -1.5588, -1.26556, -1.39339, -2.24896, -2.05731, -2.16799, -1.72262, -2.11566, -2.03837, -2.32471, -2.48827, -2.53122, -2.65794, -2.6158, -2.41841
0.18, 0.0319375, -0.927067, -1.32776, -1.48041, -1.73344, -1.52526, -1.668, -1.23405, -1.22294, -1.2413, -1.48307, -1.40072, -1.12846, -1.47481, -1.34222, -1.59934, -1.48952, -1.70927, -1.45891, -1.83655, -1.42497, -1.81686, -2.35635, -2.1644, -2.11022, -2.57772, -2.38204, -2.3099, -2.49201, -2.42668, -2.34717
