# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 2.33671, 3.16844, 2.44522, 1.99352, 1.99143, 1.03635, 0.908368, 0.618077, 0.608387, 0.128214, -0.443213, -0.592596, -0.262068, -0.0963437, -0.377231, -0.490311, -0.772676, -0.737424, -0.797714, -1.04557, -1.52117, -1.57677, -1.41061, -1.84608, -1.78382, -2.19112, -2.49762, -2.43615, -2.3871, -2.11966
0.02, 0.0319375, 2.33597, 1.94855, 2.2449, 1.67753, 1.5371, 1.26836, 0.39464, 0.324904, 0.479872, -0.328828, -0.0344567, -0.409052, -0.112466, -0.0539847, -0.605902, -0.288977, -0.503807, -0.462444, -1.02251, -1.48678, -1.65521, -1.64443, -1.76259, -1.98071, -2.1186, -2.2178, -2.5914, -2.40211, -2.3316, -2.33639
0.04, 0.0319375, 2.33788, 1.72106, 2.29684, 1.41836, 1.48647, 0.657664, 0.0910123, -0.291849, 0.247274, 0.0075485, -0.590989, -0.381963, -0.773154, -0.862223, -0.702022, -0.693962, -0.943425, -0.789209, -1.23587, -1.75461, -1.68979, -1.52054, -1.7466, -2.04661, -2.24135, -2.25688, -2.40361, -2.32773, -2.38125, -2.39468
0.06, 0.0319375, 2.51808, 2.57828, 2.09072, 0.649627, 1.27524, 0.727068, 0.886291, 0.421675, -0.0162895, -0.564537, -1.25949, -0.671119, -0.488154, -0.898936, -1.09307, -0.689205, -0.581531, -0.735612, -1.29014, -1.16449, -1.55708, -2.30298, -2.08166, -2.18149, -2.01275, -2.18606, -2.31329, -2.5016, -2.14364, -2.20174
0.08, 0.0319375, 3.02553, 2.33952, 1.42248, 1.45974, 0.794776, 0.244833, 1.02173, 0.217237, 0.549435, 0.0963968, -0.881945, -1.00475, -0.665999, -1.09058, -0.902593, -0.985194, -0.993196, -1.34576, -1.30548, -1.57551, -1.79126, -1.95633, -2.04848, -2.25504, -1.94391, -2.18489, -2.35729, -2.41362, -2.4469, -2.2518
0.1, 0.0319375, 2.65062, 2.15494, 1.87706, 1.86111, 1.72727, 1.11596, 0.655394, 0.517473, 0.66996, -0.282979, -0.418406, -0.103021, 0.0769406, -0.491631, -0.408997, -0.989824, -0.7592, -0.891073, -1.19016, -1.8416, -1.80232, -1.71272, -1.83192, -2.17295, -2.0389, -2.20696, -2.31787, -2.23428, -2.2325, -2.29893
0.12, 0.0319375, 1.75165, 2.4704, 2.06841, 1.53163, 1.43287, 0.926343, 0.608315, 0.248333, -0.159381, -0.537292, -0.759064, -0.443353, -0.0987758, -0.539554, -0.834815, -0.955292, -1.13151, -1.52479, -1.14261, -1.24845, -1.71468, -1.79609, -1.64559, -1.84343, -1.87036, -2.28322, -2.292, -2.34802, -2.51177, -2.31954
0.14, 0.0319375, 2.41504, 2.87277, 2.17211, 1.59479, 1.63902, 1.00041, 0.791002, 0.975408, 0.866504, -0.212825, -0.720583, -0.453576, -0.22807, -0.0977637, -0.589724, -0.63924, -0.777693, -0.807689, -1.02994, -1.45028, -1.89342, -2.35586, -1.82982, -1.82255, -1.90134, -2.11867, -2.32767, -2.57788, -2.41768, -2.00334
0.16, 0.0319375, 3.12884, 2.80319, 1.91881, 1.46639, 1.72219, 1.44598, 1.22841, 0.0543322, -0.178376, -0.0997513, 0.0358246, -0.18285, -0.220368, -0.217009, -0.506248, -0.305355, -0.244017, -0.72808, -0.857974, -1.42739, -1.66293, -1.68228, -1.73095, -1.91383, -1.97173, -2.01922, -2.29931, -2.18935, -2.03002, -2.01075
0.18, 0.0319375, 3.09217, 3.03105, 1.61245, 2.00699, 2.58146, 1.10364, 0.616417, 1.19514, 1.21173, -0.0539467, -0.262383, -0.28465, -0.23972, -0.267149, -0.271886, -0.402804, -0.276329, -0.792469, -0.886027, -1.11747, -1.43779, -1.5494, -1.51721, -1.509, -1.86779, -2.00814, -2.18376, -2.44277, -2.22486, -1.96853
