# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.862094, 1.20966, 1.22804, 1.4734, 0.858838, 0.759491, 1.38314, 1.02979, 1.40105, 0.981866, 1.30661, 1.51757, 1.02444, 0.788477, 0.946042, 1.27586, 1.08769, 1.19812, 1.06367, 1.12772, 1.30038, 1.23544, 0.962317, 0.965299, 0.843684, 1.04548, 0.917017, 1.00954, 0.83244, 1.1161
0.02, 0.0319375, 0.70782, 1.28309, 0.980633, -0.0114602, 1.06716, 0.820986, 0.832139, 0.565754, 1.27231, 1.29948, 1.22532, 1.46006, 0.799665, 0.832284, 0.942065, 1.20425, 0.953685, 0.988178, 0.889463, 1.15337, 1.50702, 1.74837, 1.40687, 1.02178, 0.937087, 0.805204, 0.791251, 0.835059, 0.743231, 0.771246
0.04, 0.0319375, 0.763119, 0.823144, 1.02414, 0.298748, -0.0339829, 0.674106, 1.08963, 0.732265, 0.230183, 1.37638, 1.25675, 1.87161, 1.76175, 1.56751, 1.79288, 1.85828, 1.92069, 2.10095, 2.23623, 2.48769, 1.54878, 1.45513, 0.911312, 0.822309, 0.768333, 0.859918, 0.884439, 0.989666, 1.23797, 1.05336
0.06, 0.0319375, 1.51918, 1.08333, 0.706813, 0.398725, 0.865866, 0.370336, 0.0746113, 1.11881, 0.898392, 0.83651, 1.05892, 1.66268, 1.41155, 1.4008, 1.01337, 1.37302, 1.28473, 0.895199, 1.16844, 0.835798, 1.15271, 1.51486, 1.10459, 1.22449, 0.928138, 1.15554, 1.28216, 1.06781, 0.568662, 0.680039
0.08, 0.0319375, 0.769076, 0.264349, 0.0457034, -0.485167, 0.15945, -0.0861168, 0.408698, 0.997437, 0.457812, 0.71017, 0.427821, 1.36085, 1.36892, 0.720659, 0.789356, 1.41701, 0.839167, 1.19849, 1.17608, 0.875577, 1.01512, 0.806221, 0.673314, 0.649163, 1.03801, 0.985824, 0.818467, 0.581181, 0.651617, 0.824134
0.1, 0.0319375, 1.80435, 0.812338, 0.704336, 0.980011, 0.89672, 0.256652, 0.809695, 1.01058, 1.07295, 1.35902, 0.216953, 0.834307, 1.5055, 1.0949, 1.11821, 1.41673, 1.16802, 1.07911, 1.07492, 1.26768, 1.02122, 1.3092, 1.16504, 1.14971, 1.15379, 0.701861, 0.469002, 0.563011, 0.750609, 0.754246
0.12, 0.0319375, 0.995414, 0.856912, -0.133673, -0.0120137, 0.164405, 0.553844, -0.0185744, 0.870484, 1.26385, 1.05313, 1.04744, 0.891195, 1.26964, 0.816929, 1.12961, 1.0661, 0.58895, 1.07517, 1.38928, 1.09917, 0.956896, 1.16989, 0.749013, 0.818959, 0.507945, 0.760271, 0.818459, 0.885639, 0.703836, 0.751696
0.14, 0.0319375, 0.7813, 0.878572, -0.0403199, 0.707015, 0.766294, 0.340994, 0.623763, 0.509417, 1.1594, 0.624038, 0.417459, 1.30051, 1.30502, 1.43359, 0.869854, 1.04031, 1.07807, 1.27035, 1.1428, 1.35546, 1.41549, 1.37712, 0.890165, 0.962177, 0.987844, 0.926942, 1.071, 0.9348, 0.675529, 0.712165
0.16, 0.0319375, 1.09752, 0.537268, 0.29081, -0.0343383, 1.24232, 0.682609, 0.487526, 0.66373, 0.880045, 0.920535, 1.0436, 0.91333, 0.961299, 1.07099, 1.03553, 1.29464, 1.13109, 0.8241, 0.584591, 0.618504, 1.1541, 0.715492, 0.78158, 0.923036, 1.29742, 0.636548, 0.71948, 0.669654, 0.812475, 1.05817
0.18, 0.0319375, 0.708738, 0.679823, -0.144531, 0.444843, 0.708868, -0.252327, 1.03195, 1.33866, 0.894111, 1.0414, 1.12111, 1.57683, 1.11402, 1.61338, 1.55337, 1.0708, 0.974706, 1.47002, 0.984754, 0.736659, 1.02373, 0.890384, 0.911576, 0.752156, 0.88258, 0.914311, 0.675978, 0.749292, 0.789223, 0.740654
