# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.996701, -0.620517, -0.913148, -1.48707, -1.43273, -1.41862, -1.22766, -0.839009, -1.30062, -1.53627, -1.4329, -1.57981, -1.30782, -1.13193, -1.27442, -1.73936, -1.19824, -1.54157, -1.79683, -2.15532, -2.18035, -2.08812, -2.02418, -2.53371, -1.93602, -1.33415, -1.5804, -1.6519, -1.78858, -1.95081
0.02, 0.0319375, 0.0880434, -0.00260262, -1.15277, -1.3102, -1.41678, -1.08375, -0.960197, -0.346405, -0.667856, -0.420286, -1.36064, -1.59538, -1.6705, -1.20611, -0.872903, -1.10149, -1.34581, -1.29166, -1.75321, -1.91918, -2.34129, -2.1268, -1.89857, -1.74926, -1.59859, -1.55079, -1.38388, -1.20145, -1.4087, -1.76015
0.04, 0.0319375, -0.717164, -0.573377, -0.541658, -0.420995, -0.293522, -0.389365, -0.177458, -0.425497, -0.48245, -0.893874, -1.36685, -1.29935, -0.808817, -0.93654, -1.48435, -1.26929, -1.17092, -1.05455, -1.81636, -1.38625, -1.14133, -1.05219, -0.997766, -1.35551, -1.47999, -1.32136, -1.26904, -1.19808, -1.38723, -1.56401
0.06, 0.0319375, -0.141632, -0.750126, -1.36469, -1.47257, -1.22988, -1.00669, -0.663235, 0.162938, 0.180909, -0.437076, -0.796096, -0.240981, -0.425884, -0.800028, -1.00052, -1.42778, -1.07716, -1.01098, -0.747688, -0.908262, -1.09578, -1.32916, -1.11501, -0.816169, -0.603054, -0.773823, -0.896965, -1.10949, -1.09288, -1.07006
0.08, 0.0319375, -1.11523, -0.736307, -1.20084, -1.1564, -1.0778, -1.06091, -0.872178, 0.017929, -0.108611, -0.778817, -1.11311, -0.955994, -0.733095, -0.911347, -0.91381, -0.82542, -1.61232, -1.50888, -1.44841, -1.00361, -1.13367, -1.58346, -1.3522, -1.48834, -1.40989, -0.901409, -0.975009, -1.11214, -1.33362, -1.49942
0.1, 0.0319375, -0.916281, -0.83586, -1.38899, -0.908949, -1.05255, -2.4004, -1.41183, -1.20696, -0.758518, -0.802947, -1.72661, -1.40218, -0.978308, -0.744945, -1.48405, -1.23988, -1.1473, -1.44264, -1.6566, -1.3324, -1.7282, -1.73341, -1.10557, -0.871462, -0.819059, -0.0529293, -1.28173, -0.97531, -0.473739, -0.689228
0.12, 0.0319375, -0.842553, -1.60835, -1.5951, -1.45491, -1.69129, -1.58099, -1.03882, -1.58554, -1.85441, -1.76361, -1.64724, -1.85048, -1.92153, -1.80957, -2.39656, -2.18254, -2.13587, -2.48054, -2.52731, -2.63989, -1.70381, -2.24882, -2.46444, -2.34121, -1.9685, -1.75999, -1.83388, -1.89993, -2.09185, -2.1342
0.14, 0.0319375, -1.51137, -1.66213, -2.12363, -1.92829, -1.86475, -1.80672, -1.84901, -2.14957, -2.09971, -1.82013, -2.35477, -2.43722, -2.34496, -1.64668, -1.89416, -1.91324, -2.07342, -1.80404, -1.96023, -2.48673, -3.02808, -2.5446, -2.06106, -2.6228, -2.38592, -1.28219, -1.71324, -1.98677, -1.85088, -1.83441
0.16, 0.0319375, -1.28874, -1.8731, -1.49537, -1.28235, -1.27305, -1.69621, -1.81321, -2.01608, -1.45299, -1.85603, -1.96839, -2.09153, -2.19723, -1.80951, -2.73845, -2.42172, -2.28776, -3.03757, -2.29992, -2.4822, -2.38303, -2.39496, -2.43928, -2.59277, -2.34078, -1.58848, -1.62542, -1.92717, -2.24712, -2.11737
0.18, 0.0319375, -1.12125, -1.48197, -1.44563, -2.19635, -1.67856, -2.60076, -2.94758, -2.25222, -1.90633, -1.77328, -2.11198, -1.90405, -2.35984, -2.1737, -2.00897, -2.41232, -2.67062, -2.84004, -2.1033, -2.47714, -2.3552, -2.22, -2.37928, -2.25463, -2.01524, -1.61274, -1.61434, -1.88902, -1.6122, -1.72103
0.2, 0.0319375, -1.32058, -0.972977, -1.13353, -2.20644, -1.99678, -2.43057, -2.37842, -2.59008, -2.37119, -1.19518, -1.87927, -2.37672, -2.03611, -2.10012, -2.10803, -1.87917, -2.17823, -2.10231, -2.64693, -2.57028, -2.33641, -2.27681, -2.26295, -2.43527, -2.11029, -1.93271, -1.89742, -2.03443, -1.8524, -2.21181
0.22, 0.0319375, -0.54779, -1.09221, -1.02153, -1.75055, -2.16218, -2.05077, -1.93371, -1.46705, -1.27454, -1.75915, -1.70098, -1.7265, -1.28353, -1.45767, -1.42329, -1.67142, -1.77847, -2.24174, -2.8206, -2.25316, -2.03433, -2.36787, -2.11811, -2.15536, -1.73124, -1.23197, -1.65706, -1.96202, -2.01276, -2.488
0.24, 0.0319375, -0.518852, -1.25653, -1.32542, -1.01606, -0.928109, -1.56824, -1.77639, -1.2674, -1.2509, -1.32181, -1.16485, -1.48583, -2.07197, -1.6161, -1.70455, -1.58965, -1.80794, -2.29527, -1.97552, -1.96575, -2.85689, -2.3003, -1.65252, -1.66653, -1.78198, -1.16091, -1.6865, -1.49043, -1.55327, -1.82209
0.26, 0.0319375, 1.17759, 1.31139, 1.60606, 1.34648, 0.887865, -0.290685, -0.301944, 0.419201, 0.675732, 0.511673, 0.0115736, -0.83053, -0.505206, -0.270609, 0.558093, 0.893916, 1.15996, 1.08461, 1.06739, 0.954271, 0.296262, 0.430828, 1.043, 1.46205, 0.885595, 1.31843, 0.755486, 0.746006, 1.03582, 0.521672
0.28, 0.0319375, -0.545493, -0.284374, -0.249678, -0.645565, -0.493576, -0.65166, -1.05899, -0.465274, -0.0576016, -0.26241, -0.850737, -1.17681, -1.13249, -1.22976, -0.39517, -0.153552, -0.137859, -0.324346, -0.72402, -0.749491, -0.337986, 0.0690169, -0.351241, 0.0104687, -0.0735735, -0.1806, -0.287708, -0.698491, -0.517744, -0.275049
0.3, 0.0319375, -0.0832877, 0.151728, -0.416058, -0.52051, -0.196588, -0.398963, 0.00804848, 0.731733, 0.414277, 0.462338, 0.272099, 0.0530162, 0.0879958, -0.0210527, 0.0989908, 0.306285, 0.099373, -0.429169, -0.0217774, -0.244645, -0.451745, -0.0555296, -0.19606, -0.000700182, 0.237584, 0.17253, -0.09125, -0.382602, -0.46216, -0.772847
0.32, 0.0319375, -0.501999, -0.316815, -0.359327, -0.451576, -0.438419, -0.971083, -0.737239, -0.346829, 0.0242797, -0.0787285, 0.144641, -0.573103, -0.00443924, 0.271092, 0.290329, -0.302039, -0.0487641, -0.850753, -0.684368, -0.911979, -1.0649, -1.01701, -1.11587, -0.827904, -0.717577, -0.326292, -0.786675, -0.503751, 0.064077, -0.235987
0.34, 0.0319375, -0.504557, -0.718139, -1.49201, -0.664405, -0.767299, -0.872256, -0.750469, -0.616826, -0.918659, -0.914689, -1.04537, -1.69528, -1.26177, -1.43392, -1.04533, -1.22395, -1.43142, -1.848, -1.55242, -1.50573, -1.44587, -1.56382, -1.45126, -1.71535, -1.81296, -1.92706, -1.58876, -1.54524, -1.55373, -1.51241
0.36, 0.0319375, -0.882792, -0.708117, -0.926093, -0.964859, -1.12015, -1.16885, -1.46442, -1.12365, -1.34321, -0.968769, -0.866397, -1.37038, -1.5159, -1.90309, -1.74162, -2.06071, -1.95711, -2.08568, -2.0722, -2.24664, -2.50309, -2.85581, -2.35559, -2.14748, -2.15996, -2.15418, -1.94515, -2.35817, -2.47865, -2.4174
0.38, 0.0319375, 1.88013, 0.402695, 1.0665, 1.70107, 1.57051, 0.783835, 0.806673, 0.531341, -0.039065, 0.0159369, 0.0511905, 0.0228057, 0.454711, 0.863469, 1.37314, 1.53287, 0.87902, -0.0724571, -0.332852, 0.817533, 0.954096, 1.14213, 1.07409, 0.460618, 0.914518, 1.56906, 1.39906, 1.14353, 1.05031, 1.4037
0.4, 0.0319375, 0.758377, 1.18008, 0.784946, 1.26917, 1.46824, 1.43461, 0.895027, 1.17572, 0.895251, 1.15248, 1.17772, 0.508634, 1.29235, 1.56549, 1.46596, 1.31916, 1.11506, 0.384412, 0.552295, 1.04376, 1.00575, 1.41759, 1.04509, 0.585873, 1.24414, 0.837133, 0.581471, 0.595011, 0.88789, 1.29948
0.42, 0.0319375, -0.872639, -0.00470426, -0.19475, -0.404004, -0.77757, -0.342426, -0.361408, -0.447181, -0.38165, -0.250714, -0.0569114, -0.10464, 0.368599, 0.192395, -0.258579, 0.0722493, -0.0916002, -0.683823, -0.438683, 0.159083, 0.352588, 0.162769, -0.108403, -0.297974, 0.186361, 0.288623, 0.071963, -0.00182724, 0.293751, 0.566203
0.44, 0.0319375, -0.852162, -0.537949, -0.890216, -0.198219, -0.308857, -0.435126, -0.50304, -0.411441, -0.613357, -0.100916, -0.409993, -0.258871, 0.32041, 0.391625, -0.269473, -0.438298, -0.470827, -0.882477, -1.194, -0.339866, -0.00119239, -0.157996, -0.561787, -0.888158, -0.384348, -0.425243, -0.358027, -0.691433, -0.523119, -0.322486
