# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.70379, -2.13575, -1.13627, -1.42183, -2.06202, -1.10368, -1.19706, -1.551, -0.561764, -1.17465, -0.679435, -0.898809, -0.863022, -0.561607, -0.278253, -1.09641, -1.02704, -0.803864, -0.681976, 0.255553, 0.332142, 0.437174, -0.835429, -1.26355, -0.988709, -0.899531, -0.0875483, -0.411659, -0.436359, -0.527645
0.02, 0.0319375, -1.79348, -1.96917, -1.6759, -1.96273, -1.78615, -1.65241, -1.90347, -1.72266, -0.575808, -1.37062, -1.91047, -1.70613, -1.40016, -1.21185, -1.40221, -1.1522, -1.1656, -1.5023, -1.28719, -0.806664, -1.10694, -0.958809, -1.03179, -1.21319, -1.40467, -1.65688, -0.817654, -0.740452, -0.872943, -0.830388
0.04, 0.0319375, -2.68179, -2.07362, -2.22963, -2.5566, -2.10652, -1.76457, -1.7285, -1.87181, -0.918313, -1.30463, -1.79059, -1.37982, -1.99699, -2.1545, -1.7247, -1.65946, -1.9918, -2.30425, -2.1578, -1.39597, -1.93134, -1.67425, -1.77922, -1.22358, -1.29328, -1.43813, -1.01588, -1.16848, -1.12686, -1.12563
0.06, 0.0319375, -1.57588, -1.51123, -1.58637, -2.40915, -1.30354, -1.34431, -1.48067, -1.58631, -0.788185, -1.73558, -1.45157, -1.47405, -2.10212, -2.32636, -1.18738, -1.48621, -1.67901, -1.29154, -1.034, -1.1841, -1.57749, -1.5844, -1.35998, -1.20922, -0.876845, -1.52687, -1.08342, -1.12032, -1.62307, -1.32069
0.08, 0.0319375, -1.71014, -1.61052, -2.34453, -2.42838, -1.80035, -1.91971, -3.04785, -2.02897, -1.01314, -1.63718, -2.05342, -1.46515, -1.52781, -1.70776, -1.38779, -1.37249, -1.44087, -1.39678, -1.46096, -1.3361, -1.13832, -0.743819, -1.217, -1.35908, -1.2822, -1.44146, -1.27154, -1.28299, -1.27313, -1.30801
0.1, 0.0319375, -2.40352, -1.758, -2.23304, -2.7062, -2.32236, -2.49352, -1.83598, -2.20214, -0.933962, -1.60604, -1.72951, -1.51867, -1.2942, -1.79235, -1.497, -1.48352, -1.05455, -1.56114, -1.14342, -0.687153, -0.683463, -0.153381, -0.321664, -1.30251, -1.24027, -1.42554, -0.93131, -0.512196, -0.930484, -0.995136
0.12, 0.0319375, -2.27013, -2.0562, -1.93174, -2.7507, -2.32827, -1.69395, -2.00716, -1.36063, -0.638088, -1.34012, -1.78412, -1.20284, -1.27975, -1.76407, -0.773652, -0.617761, -0.877352, -0.76403, -0.787854, -0.845962, -0.586894, -0.0692868, -0.723667, -0.873713, -1.01976, -1.51697, -1.0807, -0.488835, -0.665839, -0.93598
0.14, 0.0319375, -2.92843, -2.74958, -2.2494, -1.77568, -2.03384, -2.01245, -2.2864, -2.08368, -0.864208, -1.53942, -2.19026, -1.57839, -1.78626, -1.36934, -0.628275, -0.425395, -0.75045, -0.385779, -0.737219, -0.816855, -0.839416, -0.40575, -0.458283, -0.735914, -1.10499, -1.35502, -1.03504, -0.254103, -0.411779, -0.601896
0.16, 0.0319375, -2.77413, -1.59166, -1.50273, -2.4091, -1.55984, -1.7127, -2.26528, -1.80804, -1.25666, -1.48364, -1.87098, -2.07566, -1.44453, -0.752438, -0.392221, -0.028754, 0.0096382, -0.513328, -0.330469, -0.619306, -0.959718, -0.612011, -1.01417, -1.38392, -1.2884, -1.18887, -0.876487, -0.517649, -0.879443, -0.443516
0.18, 0.0319375, -1.66323, -1.3958, -2.514, -2.84955, -2.64711, -1.97078, -2.67397, -1.87558, -0.602488, -1.2832, -2.05093, -1.44128, -1.15362, -0.903272, -0.00652134, -0.408192, -0.507397, -0.426079, -0.00596727, -0.173398, -1.02756, -0.193832, -0.765732, -1.2494, -1.3319, -1.06241, -1.32656, -0.66293, -0.0871593, -0.0770792
0.2, 0.0319375, -1.56093, -1.48507, -1.91375, -2.05843, -2.38734, -2.33648, -2.11766, -1.99515, -0.856211, -1.31177, -1.34778, -1.42472, -1.6528, -0.691667, -0.250968, -0.807012, -0.277184, 0.187117, -0.0802029, -0.457329, -0.793952, -0.629169, -1.14011, -1.40715, -1.42503, -1.31614, -1.01794, -0.337315, 0.233871, 0.401562
