# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.01732, -0.764463, -1.1853, -1.23054, -1.858, -2.34328, -2.55253, -2.56953, -2.30857, -2.57968, -3.04145, -3.06667, -3.0364, -2.46575, -3.38398, -3.09801, -2.90658, -3.19441, -3.8092, -3.69866, -4.05819, -4.07213, -3.86788, -4.04412, -4.04264, -4.30167, -4.05982, -3.70305, -4.19916, -4.23069
0.02, 0.0319375, -0.870713, -1.49056, -1.49956, -1.88978, -2.32705, -2.29957, -2.79494, -2.91009, -2.70101, -2.7374, -2.73978, -2.99702, -2.79991, -2.76673, -2.96644, -2.81042, -2.92117, -2.87251, -3.25481, -3.48803, -3.61631, -3.98147, -3.79257, -3.86378, -4.01756, -4.44678, -4.431, -3.99551, -3.96191, -4.03629
0.04, 0.0319375, -1.19973, -2.1103, -1.6579, -1.32178, -1.9969, -2.23466, -2.02788, -2.63738, -2.95243, -3.45833, -2.71017, -2.64332, -2.87875, -2.78171, -3.52891, -3.65952, -3.10191, -2.77398, -3.11366, -3.18056, -3.94546, -4.03676, -3.70648, -3.848, -3.65589, -3.87721, -3.81738, -3.93018, -4.2798, -4.52698
0.06, 0.0319375, -0.660533, -1.38878, -1.24033, -0.771542, -1.18127, -1.83888, -2.79497, -2.36281, -2.59765, -2.64629, -2.66509, -2.43462, -2.70624, -2.98933, -3.14485, -2.84918, -3.11666, -3.09748, -2.97318, -3.33242, -3.62321, -4.15623, -4.02371, -3.9222, -3.88024, -3.94977, -3.77064, -3.87999, -4.31561, -4.36641
0.08, 0.0319375, -1.24374, -1.69286, -1.74879, -0.915692, -1.6366, -2.15762, -1.89709, -2.71597, -3.34113, -3.71266, -2.91346, -2.48695, -2.10896, -2.71046, -3.69151, -3.09076, -2.85456, -3.15178, -3.24189, -3.51319, -3.91296, -3.98342, -3.74647, -4.5382, -4.12448, -4.11566, -4.12186, -4.01663, -4.3392, -4.36029
0.1, 0.0319375, -1.65204, -1.63006, -1.64121, -1.3418, -1.68559, -2.32962, -2.41561, -2.42795, -2.46176, -2.48915, -3.06501, -2.57679, -2.34953, -2.70836, -3.21847, -3.26371, -3.24532, -2.96429, -2.96829, -3.34517, -3.98999, -4.33335, -3.84331, -3.84016, -4.34282, -4.3565, -4.15164, -4.37663, -4.34677, -4.49348
0.12, 0.0319375, -0.541028, -0.979433, -1.57224, -1.353, -1.82537, -2.70099, -2.49758, -2.87987, -2.70145, -2.94613, -2.58401, -3.08324, -2.89122, -2.76841, -3.01093, -3.14991, -3.24147, -2.59016, -2.94812, -3.27156, -3.88178, -4.02983, -3.95956, -4.00231, -3.81381, -4.27463, -4.22571, -4.18834, -4.29991, -4.17467
0.14, 0.0319375, -1.16854, -1.50696, -1.84726, -1.10847, -1.391, -2.30564, -3.27348, -2.51422, -2.3564, -2.75251, -2.5887, -2.45698, -2.26925, -2.60976, -2.79105, -3.42636, -3.09239, -2.61181, -3.77383, -3.37559, -3.34794, -4.16016, -3.60104, -3.8033, -3.94032, -3.92179, -4.0271, -3.8762, -3.9976, -3.95779
0.16, 0.0319375, -1.57312, -1.36448, -1.68351, -1.56046, -1.7006, -2.10264, -1.89778, -2.40295, -2.25957, -2.8813, -2.50234, -2.6712, -2.73772, -2.61552, -3.10615, -3.09969, -3.20914, -2.87099, -3.36077, -3.31733, -3.53211, -3.99091, -3.6206, -3.46734, -3.70635, -4.26773, -4.00182, -4.04026, -4.49244, -4.47623
0.18, 0.0319375, -1.20038, -2.19111, -1.34381, -1.49778, -1.15291, -2.191, -2.37859, -2.21772, -2.11176, -2.22171, -2.44031, -2.00218, -2.19864, -2.22773, -2.54734, -2.46917, -2.89284, -2.5501, -2.91253, -3.22621, -3.48348, -3.82687, -3.66077, -3.5813, -4.02019, -4.22658, -4.05825, -3.79126, -4.25249, -4.28041
