# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.0587404, 0.0483011, 0.325688, -0.10526, -0.284015, -0.33841, -0.258133, -0.651316, -0.445945, -0.695133, -0.197368, 0.246446, -0.310422, -0.125862, 0.00416044, 0.211688, 0.204127, 0.108885, -0.578289, -0.328564, -0.0101989, 0.0985101, 0.14975, 0.395426, 0.0938009, 0.38992, 0.533882, 0.272268, 0.545078, 0.726315
0.02, 0.0319375, -0.21312, 0.18016, -0.194034, 0.0813489, 0.294198, -0.114099, -0.659404, -0.364867, -0.0117914, -0.190875, -0.104018, -0.0252081, -0.107867, -0.158709, -0.166848, -0.470778, 0.146395, 0.181527, -0.21216, 0.227989, 0.267823, 0.0435438, 0.0754818, 0.187805, 0.354175, 0.1562, 0.254383, 0.575391, 0.230148, 0.493259
0.04, 0.0319375, 0.701636, 0.532398, -0.382826, -0.636722, -0.660921, -0.335269, 0.535592, 0.146418, 0.0668325, -0.545959, -0.0827052, -0.0857793, -0.420663, -0.0402363, -0.390136, -0.396808, -0.020817, 0.071466, -0.452926, -0.254796, -0.0891991, -0.0891832, 0.235459, -0.0581142, -0.0932503, 0.183519, 0.180055, 0.195869, 0.157754, 0.0051218
0.06, 0.0319375, 0.752157, 0.801138, 0.686232, -0.794249, -0.569495, 0.139819, -0.311328, -0.335581, 0.0521307, -0.425369, -0.71476, -0.93722, -0.282177, -0.224374, -0.247178, -0.4112, 0.0248214, -0.279513, 0.0657445, -0.197871, -0.317093, -0.220693, -0.244631, -0.230337, -0.06867, 0.309063, 0.524873, -0.155332, -0.141269, 0.198481
0.08, 0.0319375, -0.373284, 0.0801565, -0.535415, 0.0016604, 0.256223, 0.501392, -0.520418, -0.606585, -0.323979, -0.28972, -0.266199, -0.636057, -0.523234, 0.161227, 0.0823392, -0.177218, -0.1325, 0.281078, 0.13814, -0.0288992, -0.252349, -0.221541, -0.152684, 0.127741, 0.091814, 0.370994, 0.594875, 0.169993, 0.393378, 0.110451
0.1, 0.0319375, 0.230399, -0.378114, 0.423027, 0.528506, 0.860128, 0.613316, 0.399979, 0.142282, 0.883645, 0.708616, -0.256861, 0.015249, 0.0689913, 0.600857, 0.594965, -0.431824, 0.0343519, 0.349784, 0.452686, 0.153995, -0.337227, -0.0708112, -0.241266, 0.10738, 0.972736, 0.987191, 0.946275, 0.54835, 0.580889, 0.461113
0.12, 0.0319375, 0.706193, 0.810029, 0.575905, 1.4279, 1.92906, 1.34678, 1.15825, 1.09447, 1.51423, 0.856896, 0.194114, 0.451364, 0.814827, 1.27435, 1.32515, 1.18337, 1.07819, 1.17647, 0.705922, 0.0570427, 0.0509616, 0.73824, 0.615453, 1.23492, 1.74845, 1.54853, 1.99815, 1.07303, 0.81906, 0.905833
0.14, 0.0319375, 1.46865, 1.26721, 0.630455, 1.71584, 2.65583, 2.54273, 2.1545, 2.14417, 2.21785, 1.8708, 1.89969, 0.759897, 1.71888, 2.73175, 2.32809, 2.29882, 2.25205, 2.45474, 1.48259, 0.950704, 1.15477, 1.57798, 0.983167, 2.09658, 2.72723, 2.81291, 2.96199, 1.7828, 1.52567, 1.28624
0.16, 0.0319375, 1.30295, 1.29716, 1.19068, 1.19594, 1.85786, 2.27741, 2.32186, 2.54052, 2.66817, 1.86038, 2.17504, 1.5678, 2.52346, 3.17726, 2.4068, 2.6423, 3.05753, 3.12382, 2.24285, 1.35291, 1.4848, 2.14639, 1.51269, 2.87626, 3.41119, 3.1822, 3.21664, 2.66552, 2.04856, 2.75583
0.18, 0.0319375, 0.254368, 1.40822, 1.06504, 0.932305, 1.44751, 2.13259, 3.15847, 2.47585, 2.48537, 1.86922, 1.089, 1.51545, 2.49253, 3.40099, 2.39375, 2.83847, 3.06751, 2.84109, 1.81747, 1.04846, 1.02823, 1.94765, 1.82288, 2.56575, 3.22503, 3.22403, 3.13005, 2.37453, 1.85026, 2.42304
0.2, 0.0319375, 1.26607, 0.712713, 0.838203, 1.51575, 2.30141, 2.50007, 2.38537, 2.28396, 2.2286, 2.28127, 1.59224, 1.43806, 2.08072, 3.21402, 3.00051, 3.0196, 2.42054, 2.40357, 1.68371, 0.884141, 0.980593, 1.87075, 2.0276, 2.66564, 3.25895, 3.01528, 3.31887, 2.47264, 2.12926, 2.20655
0.22, 0.0319375, 1.34124, 0.820964, 0.778889, 1.56208, 1.93838, 2.03879, 2.39743, 2.35036, 2.15439, 2.13648, 1.88143, 1.99015, 2.5885, 3.21583, 2.37518, 2.46317, 2.41648, 2.8992, 2.00948, 1.66693, 1.48233, 1.73053, 1.83689, 2.59384, 3.18711, 3.00597, 3.05158, 2.6563, 1.94407, 2.12275
0.24, 0.0319375, 1.27375, 0.914706, 1.15471, 1.82959, 2.03291, 2.71138, 1.97278, 1.98928, 2.53092, 2.38438, 1.61073, 1.68728, 2.46953, 3.01903, 2.99155, 2.56924, 2.59528, 2.4227, 2.04576, 1.08081, 1.05185, 1.94799, 1.74403, 2.92326, 3.32546, 3.08705, 3.20539, 2.52331, 1.80518, 1.98796
0.26, 0.0319375, 0.980435, 1.02922, 0.707183, 1.35477, 2.09168, 2.26763, 2.08215, 2.26776, 2.37101, 1.875, 1.42729, 1.40778, 2.95414, 3.34083, 2.26667, 2.27995, 3.11934, 3.0634, 1.8271, 0.945028, 1.26337, 1.49017, 1.50862, 2.83599, 3.21964, 3.00554, 3.2079, 2.56481, 1.68862, 2.17301
0.28, 0.0319375, 0.700481, 1.17609, 1.43538, 0.725182, 1.91966, 2.62857, 2.66414, 2.09254, 2.41733, 1.79812, 1.63566, 1.57138, 1.91055, 2.07135, 2.28906, 2.32577, 2.65055, 2.35165, 1.6062, 1.07195, 0.925402, 1.72419, 1.52905, 2.62116, 3.35677, 3.12037, 3.1053, 2.49461, 1.69157, 2.01992
0.3, 0.0319375, 0.411206, 0.598926, 0.403868, 1.02448, 1.6659, 1.96531, 2.03219, 1.8644, 2.27319, 1.56079, 1.05756, 1.37724, 2.63935, 2.78375, 2.35763, 2.33509, 2.78189, 2.565, 1.87018, 1.25618, 0.748983, 1.13857, 1.42989, 2.34373, 3.11683, 3.04422, 2.92632, 2.19132, 1.77107, 1.79425
