# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 1.87137, 0.614192, 0.400292, 0.11323, 0.854429, 0.713325, 0.57854, 1.10617, 0.534482, 0.478616, 0.848504, 0.867208, 0.967863, 1.29902, 0.357169, 0.766117, 1.79242, 2.10717, 2.03339, 1.52013, 1.70089, 1.67442, 1.64411, 1.47688, 1.58659, 1.24367, 0.899275, 1.12326, 0.801222, 0.765869
0.02, 0.0319375, 1.14342, 0.775459, 0.794652, 0.333204, 0.687257, 1.06634, 0.656215, 0.203868, 1.08077, 0.675703, 0.423797, 0.722624, 0.666563, 0.55097, 0.876799, 1.048, 1.50282, 1.78173, 1.87498, 1.69825, 1.61858, 1.53887, 1.24163, 1.36544, 1.45238, 1.31733, 0.925362, 1.2112, 0.973386, 0.762846
0.04, 0.0319375, 1.0313, 1.36731, 1.16388, 1.33527, 0.647938, 0.438066, 0.623429, 0.777728, 0.660131, 0.494756, 0.264866, 0.368642, 0.861149, 0.461811, 0.840226, 1.07391, 1.60681, 1.83814, 1.9463, 1.72545, 1.78709, 1.29606, 1.34673, 1.10832, 1.68653, 0.999911, 0.953283, 0.848083, 0.830073, 0.956578
0.06, 0.0319375, 0.701729, 0.816761, 1.0373, 0.520716, 0.882868, 1.01564, 1.28148, 0.464985, 1.19341, 1.39416, 0.35536, 0.312592, 0.766338, 0.974075, 0.500524, 0.977409, 1.79255, 2.02437, 1.85199, 1.34958, 1.64533, 1.39514, 1.48006, 1.13049, 1.02566, 1.12603, 0.839459, 1.24548, 1.09814, 0.83862
0.08, 0.0319375, 1.45127, 0.936355, 0.957028, 0.368524, 0.480766, 0.700535, 1.24164, 1.39507, 0.934548, 0.719057, -0.209996, 0.253673, 0.689538, 0.613061, 1.03211, 1.06892, 1.6968, 1.76105, 1.3881, 1.30291, 1.62769, 1.54586, 1.22887, 1.40024, 1.46904, 1.23789, 0.976602, 1.05981, 0.997884, 1.02657
0.1, 0.0319375, 0.792837, 1.11406, 1.29142, 1.56864, 1.22086, 0.487183, 0.792873, 0.500353, 1.0965, 1.29833, 0.75283, 1.04661, 1.30311, 0.878998, 1.13259, 1.04981, 1.39591, 1.57512, 1.94587, 1.62827, 1.47817, 1.31176, 1.30077, 1.24658, 1.68054, 1.2938, 0.90959, 1.38712, 1.46998, 1.14748
0.12, 0.0319375, 0.524859, 1.15161, 1.46253, 1.5174, 1.15679, 1.19118, 0.797072, 1.13599, 1.12085, 1.20727, 0.971873, 0.952242, 0.897638, 0.740655, 0.692759, 1.34134, 1.97581, 1.82898, 2.27955, 1.94551, 1.60159, 1.3803, 1.31072, 1.15455, 1.6356, 1.30706, 1.38706, 1.21525, 0.952941, 1.00914
0.14, 0.0319375, 1.15029, 0.193748, 1.21392, 0.885692, 0.443225, 0.608287, 0.738863, 1.31771, 0.846782, 1.45595, 0.516491, 0.982965, 0.915448, 0.418269, 0.849229, 1.39823, 1.93586, 1.71498, 1.71596, 1.3511, 1.641, 1.39784, 1.1898, 1.51615, 1.34625, 1.15659, 1.11345, 1.26866, 1.06083, 0.952151
0.16, 0.0319375, 0.971602, 0.694427, 1.10387, 1.03697, 0.484291, -0.167269, 0.935196, 1.32398, 0.842893, 1.11847, -0.0728311, 0.723199, 0.720168, 0.527455, 0.570081, 0.997391, 1.4989, 1.66375, 2.12204, 1.60937, 1.98687, 1.43323, 1.77169, 1.78394, 1.6661, 1.35958, 1.3727, 1.15569, 0.830432, 0.901125
0.18, 0.0319375, 1.69619, 1.5152, 1.29104, 0.818817, 1.07564, 1.41945, 1.22188, 1.24063, 1.51422, 1.38, 0.43553, 0.778669, 0.983461, 1.6165, 1.07267, 1.70087, 2.14328, 2.07089, 2.09345, 1.71326, 2.23566, 1.64664, 1.06069, 1.59954, 1.34983, 1.07886, 1.17879, 1.09772, 1.36019, 1.03746
0.2, 0.0319375, 1.47019, 0.803218, 0.882085, 1.26396, 0.97754, 1.08432, 0.778296, 0.736835, 0.900957, 1.15311, 0.957954, 0.890236, 0.915306, 0.739074, 0.734743, 1.17894, 1.83085, 1.93558, 1.78761, 1.47454, 1.99991, 1.55241, 1.51207, 1.32414, 1.49701, 1.19571, 1.32183, 1.44954, 1.15394, 0.937389
0.22, 0.0319375, 1.03505, 0.845435, 1.02221, 0.870244, 1.68203, 0.521989, 0.914335, 0.560476, 1.02137, 1.20892, 0.873786, 0.983718, 0.799067, 1.44727, 1.25065, 1.35454, 2.05455, 2.41748, 2.11874, 1.58754, 1.77735, 1.3267, 1.65219, 1.52625, 1.75441, 1.12527, 1.38773, 1.56389, 1.3424, 1.16567
0.24, 0.0319375, 1.50418, 1.17095, 0.495894, 0.794909, 0.762151, 0.601466, 1.08956, 0.860576, 1.37342, 1.18832, 0.964234, 1.27873, 0.894426, 1.22802, 1.38236, 1.64356, 2.0284, 1.95297, 2.20493, 1.74305, 2.04288, 1.24346, 1.41237, 1.51848, 1.57196, 1.46195, 1.20089, 1.27392, 1.17152, 1.01551
0.26, 0.0319375, 1.34166, 0.854592, 0.32033, 0.533949, 0.899546, 1.10304, 0.801883, 1.18816, 1.01892, 1.3299, 0.462296, 0.268409, 0.743199, 1.09151, 0.701666, 1.17854, 1.99535, 2.34132, 2.18154, 1.91366, 1.79439, 1.53356, 1.52069, 1.19421, 1.14837, 1.24489, 1.25466, 1.32537, 1.15331, 0.962147
