# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.407063, 0.179366, -0.0201044, -0.903595, -0.371427, -0.549928, -0.497261, -0.299895, -0.869101, -0.773783, -0.833322, -1.03577, -0.529441, -0.245966, -0.734585, -0.976556, -0.749659, -0.867472, -0.834286, -0.348391, -0.274984, -0.828467, -0.340971, -0.40165, -0.0165138, -0.0590961, -0.325457, -0.752072, -0.85326, -0.554262
0.02, 0.0319375, -0.277044, -0.341191, -0.148372, -0.521942, -0.209215, -0.322013, -0.0160114, -0.299031, -0.51226, -0.8731, -0.629761, -0.709878, -0.784722, -0.179719, -0.439434, -0.43218, -0.642113, -0.28954, -0.397601, -0.361195, -0.388656, -0.68714, -0.664374, -0.307266, -0.0780544, -0.220561, -0.184276, -0.540799, -0.58034, -0.259128
0.04, 0.0319375, -0.0762447, 0.497793, -0.0155604, 0.569218, 1.09024, 1.1009, 0.592862, 0.548535, 0.614703, -0.0198179, -0.660714, -0.354027, 0.0925787, 0.60262, 0.322205, 0.772618, 0.31449, 1.00349, 1.10624, 1.07743, 0.865326, 0.190256, 0.348205, -0.0913922, -0.528431, -0.471965, -0.600313, -0.832086, -0.544596, 0.116981
0.06, 0.0319375, -0.415922, -0.897017, -0.311881, -0.430921, 0.214852, 0.247522, 0.372171, 0.86942, 0.932933, 0.681824, 0.0192314, 0.24249, -0.0716668, -0.0784773, -0.302064, -0.00912243, -0.0908731, -0.31517, 0.423374, 0.334296, -0.0811048, 0.430841, 0.188694, -0.115729, 0.1167, -0.175135, -0.0302326, 0.407198, 0.10744, 0.75963
0.08, 0.0319375, -0.24699, -0.287165, -1.36749, -0.970849, -0.541922, -1.00114, -0.749844, -0.437431, -0.420967, -0.857679, -1.11917, -1.34328, -1.07442, -1.32219, -1.7546, -1.12302, -0.867728, -1.2517, -1.18483, -1.29889, -0.898224, -0.917728, -0.497298, -0.868444, -1.01923, -1.00311, -0.852654, -0.84087, -0.677054, -0.293223
0.1, 0.0319375, 0.191268, 0.324021, -0.175201, -0.623327, -0.26677, -0.704338, -1.23776, -0.514844, -0.624623, -0.866144, -0.720657, -0.848096, -0.83533, -1.3724, -1.22325, -0.863299, -1.46548, -1.69555, -1.11773, -1.00896, -0.925339, -1.13972, -1.23689, -1.18933, -1.20588, -1.2405, -1.2157, -1.20823, -1.29777, -0.589301
0.12, 0.0319375, -0.518376, -0.37646, -0.470661, -0.762407, -0.976412, -1.37794, -0.824545, -0.467606, -0.510815, -0.932752, -1.1057, -1.69312, -1.72721, -1.94491, -2.16804, -1.7541, -2.23394, -1.91266, -1.77226, -1.54792, -1.69854, -1.97956, -1.69429, -1.70702, -1.7763, -1.80891, -1.28749, -1.09064, -0.901424, -0.803213
0.14, 0.0319375, -0.920571, -1.17702, -1.26216, -1.01687, -1.47877, -0.629326, -0.452438, -0.8621, -0.687763, -0.812918, -1.73083, -1.75774, -1.61111, -2.35918, -2.70208, -2.70838, -2.44733, -2.58317, -3.00752, -2.37814, -2.70001, -2.5552, -2.45285, -2.60278, -2.38228, -1.96985, -1.79384, -1.9643, -1.79725, -1.94892
0.16, 0.0319375, -1.35775, -1.3961, -1.33325, -1.48747, -1.65549, -2.16353, -1.643, -1.56238, -1.30719, -1.45881, -1.61354, -1.09634, -0.5478, -0.740479, -0.989908, -0.256269, 0.119501, -0.0251552, 0.316451, 0.605875, 0.433368, 0.252217, -0.27534, -0.125946, -0.0387901, 0.141189, 0.223936, 0.167814, -0.101237, 0.364842
0.18, 0.0319375, -0.681612, -0.502268, -0.975375, -1.90469, -2.08147, -2.92232, -2.33867, -1.82071, -1.34533, -1.75646, -2.01474, -2.24654, -2.12154, -1.97074, -2.08473, -2.22643, -1.80248, -1.60752, -1.9367, -1.80601, -1.8777, -1.90184, -1.89433, -2.03554, -1.84458, -1.9499, -1.72896, -2.02223, -2.14926, -1.75715
0.2, 0.0319375, -1.58622, -2.2602, -2.04663, -2.38624, -2.67187, -2.21466, -2.17642, -1.6964, -1.61402, -1.81105, -2.60192, -2.69033, -2.25069, -2.23458, -2.07218, -2.28361, -2.79942, -2.50844, -2.32133, -2.06345, -2.43566, -2.30485, -2.27955, -2.38079, -2.56248, -2.72901, -2.54059, -2.40517, -1.90479, -1.43611
0.22, 0.0319375, -2.2319, -2.88155, -2.01063, -2.20315, -1.99942, -1.95551, -1.98936, -1.84114, -0.958729, -1.11388, -2.12207, -2.4181, -2.45726, -2.48048, -2.34738, -2.3998, -2.25192, -2.49649, -2.71952, -2.7476, -2.69108, -2.86833, -2.85251, -3.03079, -3.14075, -3.02193, -2.39909, -2.72305, -2.79068, -2.85527
0.24, 0.0319375, -1.08743, -2.53434, -3.09092, -2.30935, -2.45262, -1.75775, -1.68494, -2.294, -1.44609, -1.24427, -1.96844, -2.12385, -1.95737, -1.77914, -1.74642, -1.97536, -1.63656, -1.29762, -1.5618, -1.78315, -1.72959, -1.87571, -1.87718, -2.03089, -2.5414, -2.65136, -2.65257, -2.64311, -2.21746, -1.88904
0.26, 0.0319375, -1.15707, -2.31539, -2.29861, -2.09941, -1.97463, -1.89218, -1.47697, -1.281, -1.76408, -1.91589, -2.29638, -2.2991, -2.48839, -2.70738, -2.73294, -3.01661, -3.65598, -3.44956, -2.88819, -2.67709, -3.03697, -3.12462, -2.81949, -3.21068, -2.98532, -2.73667, -2.53522, -2.44699, -2.92403, -2.53013
0.28, 0.0319375, -0.828355, -1.23752, -1.74572, -1.63795, -0.99396, -1.26857, -1.02188, -0.969614, -0.610346, -0.901285, -1.85822, -1.10728, -0.541411, -0.408564, -0.867202, -1.58741, -1.28945, -0.583087, -0.535301, -1.2131, -1.43208, -1.01072, -0.609337, -0.825533, -0.91394, -0.880669, -1.06974, -1.09991, -0.86845, -1.77778
0.3, 0.0319375, -0.873546, -2.47311, -2.58458, -2.63671, -2.19166, -1.71501, -2.4544, -2.08115, -1.9169, -1.89724, -2.03525, -2.05096, -2.16382, -2.4547, -2.86394, -2.51139, -2.63553, -2.69778, -2.98302, -3.05869, -3.27858, -3.08437, -2.78821, -3.2648, -2.93958, -2.81737, -2.87355, -2.61021, -2.63344, -2.1732
