# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.757316, -0.90963, -1.46634, -0.95969, -1.31729, -1.59634, -1.43976, -1.50322, -1.38405, -1.88127, -1.55529, -1.61851, -1.6486, -0.850121, -0.911198, -0.921314, -0.807767, -0.604926, -0.739377, -0.916707, -0.913675, -0.809876, -0.733038, -0.700203, -0.645972, -0.912201, -0.437603, -0.422447, -0.0896951, 0.149776
0.02, 0.0319375, -1.38281, -1.23193, -1.27663, -1.17278, -1.82671, -1.23908, -1.75452, -1.63931, -0.999917, -1.70769, -1.56048, -1.95309, -1.8087, -1.13165, -0.895067, -1.62617, -1.10908, -1.33446, -0.88947, -1.07647, -1.36516, -1.13014, -1.17878, -0.848548, -1.02053, -1.08709, -0.807311, -1.23264, -1.1178, -0.917235
0.04, 0.0319375, -1.02833, -1.87337, -1.3965, -1.37055, -0.827626, -1.31673, -1.72187, -1.14729, -1.08934, -1.34405, -1.64334, -1.91284, -1.8073, -1.27002, -1.25354, -1.36688, -1.38002, -1.33422, -1.15217, -1.51103, -1.36465, -1.10402, -1.18643, -0.960333, -1.11439, -1.83089, -1.24112, -1.12541, -0.911978, -1.22088
0.06, 0.0319375, -1.38454, -1.90542, -1.4862, -0.858703, -1.15383, -1.62193, -1.31353, -1.21066, -1.16449, -1.22315, -0.963922, -1.49543, -1.46496, -1.50229, -0.776468, -0.913102, -0.868956, -1.36407, -1.33679, -1.07774, -1.12343, -1.20401, -1.02994, -1.14745, -0.724987, -1.08223, -1.08319, -1.03853, -0.699819, -0.965163
0.08, 0.0319375, -0.373357, -0.948714, -1.83444, -0.979386, -0.429339, -0.588285, -0.938124, -0.708057, -0.955773, -0.768705, -0.909925, -1.44466, -1.25702, -0.728069, -0.310727, -0.727365, -1.1535, -1.19665, -1.16627, -1.23212, -0.71154, -0.832045, -0.83785, -0.603065, -0.516428, -0.810968, -0.958205, -0.902712, -0.645958, -0.971152
0.1, 0.0319375, -0.819951, -1.48741, -1.24839, -1.59125, -1.10318, -1.17715, -1.47811, -1.47507, -1.30843, -0.808116, -0.685309, -1.23939, -1.06289, -0.945094, -0.649416, -0.860602, -0.689929, -0.741751, -1.14262, -0.864581, -0.985295, -0.265387, -0.286868, -0.361733, -0.928333, -0.705071, -0.754491, -0.780469, -0.739908, -0.633687
0.12, 0.0319375, -0.109287, -0.465769, -1.47967, -1.05859, -0.523899, -1.24558, -1.58288, -1.2459, -1.04745, -1.06309, -1.75389, -1.41996, -1.62368, -1.00893, -0.848741, -1.35726, -1.51799, -1.20918, -1.06118, -0.934782, -1.00198, -1.11606, -1.31233, -0.713513, -0.597759, -0.817698, -0.875393, -0.843747, -0.436365, -0.297197
0.14, 0.0319375, -0.270395, -0.624874, -0.608572, -0.758502, -0.221343, -1.02514, -1.13419, -1.21681, -1.38786, -1.08867, -1.24943, -1.73147, -1.69038, -0.79693, -0.417228, -0.923683, -0.95929, -0.785999, -1.05428, -1.0241, -0.721111, -0.638345, -0.964282, -0.679941, -0.880924, -1.27021, -1.06077, -0.775024, -0.770029, -1.12749
0.16, 0.0319375, -0.855533, -1.04748, -1.77892, -1.671, -0.832011, -1.10172, -1.36465, -1.079, -0.957126, -0.907737, -1.26027, -0.779996, -0.705231, -0.364644, -0.29491, -0.218845, -0.041394, -0.0470699, -0.141324, -0.0999111, 0.11298, 0.152172, 0.243538, 0.207768, 0.1431, -0.128424, -5.97852e-05, 0.121561, -0.00505651, -0.448273
0.18, 0.0319375, -0.157454, -0.578505, -1.21913, -1.51999, -1.76067, -1.67066, -1.19958, -1.17552, -1.66449, -2.14489, -1.58142, -1.08176, -0.862265, -0.632651, -0.411457, -0.878808, -0.816923, -0.834531, -0.699386, -0.386655, -0.406739, -0.417446, -0.0793532, -0.272832, -0.450385, -0.359689, -0.204635, -0.215896, -0.150304, -0.197443
