# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 3.93323, 4.12457, 3.50835, 2.77839, 2.79408, 2.79785, 2.47826, 2.1317, 2.0181, 1.66563, 1.77171, 1.78092, 2.0016, 2.11781, 1.89378, 1.74004, 1.67933, 0.949441, 1.06614, 0.948229, 1.19004, 1.04797, 1.11883, 1.21242, 1.6899, 2.01117, 1.33087, 1.29882, 1.33955, 1.74842
0.02, 0.0319375, 4.19923, 4.00212, 3.84277, 3.2125, 3.19262, 2.50342, 2.80429, 2.36659, 1.88086, 1.59801, 1.50388, 1.52405, 1.69376, 1.78581, 2.20982, 2.17479, 1.8627, 1.8889, 1.70344, 1.11222, 1.0144, 1.08031, 1.70012, 1.68019, 1.67715, 1.51194, 1.16004, 1.13478, 1.08258, 1.55537
0.04, 0.0319375, 3.85698, 3.38402, 3.7166, 3.66222, 3.00932, 2.68687, 2.31928, 1.70868, 1.67392, 1.32336, 1.08789, 1.33044, 1.76336, 1.66355, 1.7071, 1.75387, 1.85049, 1.46911, 1.38886, 1.36097, 1.25034, 1.18351, 1.62763, 1.57665, 1.61747, 1.53483, 1.23147, 1.24013, 1.34688, 1.18823
0.06, 0.0319375, 3.64295, 4.0249, 3.30843, 3.26211, 3.32739, 2.70321, 1.8802, 1.79905, 1.84869, 2.31383, 1.96085, 1.68436, 2.03655, 2.33735, 1.80846, 1.88195, 1.27735, 1.33444, 1.2583, 1.04022, 1.33607, 1.25693, 1.44533, 1.11759, 0.951058, 0.885432, 0.961581, 1.07014, 0.933465, 1.04197
0.08, 0.0319375, 4.09032, 3.46921, 4.29865, 3.6944, 3.5325, 3.14783, 2.2887, 1.94311, 2.81927, 2.29793, 1.72786, 1.7983, 2.12748, 1.70694, 1.65995, 1.76342, 1.66281, 1.45886, 1.33276, 1.67377, 1.74296, 1.556, 1.17485, 1.40787, 1.46511, 1.55046, 1.66806, 1.50659, 1.26597, 1.38427
0.1, 0.0319375, 4.41246, 3.80173, 3.59802, 3.47956, 3.19528, 2.75004, 2.83161, 3.01369, 2.21796, 2.13016, 1.83448, 1.89053, 2.07135, 1.78823, 2.46556, 1.87084, 1.71262, 1.97838, 1.85309, 1.51304, 1.64333, 1.49284, 1.2813, 1.0949, 1.41151, 1.28211, 1.48369, 1.53536, 1.41901, 1.36732
0.12, 0.0319375, 4.59554, 4.22803, 3.38047, 3.75118, 3.73724, 4.02416, 3.8259, 2.76882, 2.99238, 2.96481, 2.68198, 2.56397, 2.53142, 2.19671, 2.52521, 2.14476, 1.99689, 2.27697, 2.35961, 2.41667, 2.28437, 2.26176, 1.91544, 1.66734, 1.35049, 1.88715, 1.65348, 1.95162, 2.00359, 1.82231
0.14, 0.0319375, 4.33714, 3.94276, 3.70515, 3.93462, 4.19045, 3.55115, 3.28399, 3.76916, 2.37023, 2.73734, 2.91527, 2.72724, 2.33675, 2.445, 2.12222, 1.67648, 2.2809, 2.079, 2.30067, 2.06618, 2.01713, 1.85588, 1.54321, 1.28132, 1.55184, 1.46145, 1.33608, 1.45889, 1.86086, 1.98083
0.16, 0.0319375, 4.10099, 4.84286, 4.67223, 4.23299, 4.1411, 3.27221, 3.3458, 3.00832, 2.72077, 3.05061, 2.7676, 3.0054, 2.40576, 2.34709, 2.62403, 2.80905, 2.19473, 1.84124, 2.04453, 1.95636, 1.94764, 1.32111, 1.46318, 1.1782, 1.40275, 1.74729, 1.50971, 1.31969, 1.7333, 1.72628
0.18, 0.0319375, 4.42723, 4.08823, 3.71526, 2.60686, 2.87837, 2.99512, 2.70781, 2.67968, 2.68266, 2.52509, 2.0212, 2.11119, 1.64944, 1.86608, 1.6169, 1.13554, 1.58832, 1.57843, 1.55373, 0.905998, 1.18194, 1.1726, 1.12348, 0.959345, 1.31238, 1.33601, 1.36288, 1.23415, 1.36624, 1.85147
