# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.0845353, 0.438362, 0.707619, 0.884978, 0.814677, 1.26027, 1.04211, 0.695629, 1.78435, 1.83464, 1.71429, 1.47802, 1.55347, 1.61979, 0.956696, 1.19999, 1.51156, 1.69864, 1.46198, 1.11094, 1.33586, 1.31322, 0.851266, 1.04344, 1.30638, 1.37504, 1.33551, 1.32605, 1.52596, 1.68893
0.02, 0.0319375, 0.733717, 1.45643, 0.863479, 1.24209, 1.21724, 0.875279, 0.780635, 0.806678, 1.34208, 1.61806, 1.43045, 1.6762, 1.77617, 1.29378, 1.16925, 1.56818, 1.35792, 1.47329, 1.4833, 1.40955, 0.818, 1.25419, 1.16404, 1.05405, 1.32748, 0.864877, 0.987628, 1.26106, 1.35742, 1.54931
0.04, 0.0319375, 0.938501, 0.783654, 0.698209, 0.459498, 0.654234, 1.10295, 1.07706, 1.58384, 1.96074, 2.19507, 1.88301, 1.79254, 1.6692, 1.72604, 1.32325, 0.730326, 1.13754, 1.14975, 1.13307, 1.19759, 1.17022, 0.920938, 1.09187, 1.11784, 1.17694, 1.03851, 0.821261, 1.02581, 1.30014, 1.41357
0.06, 0.0319375, 0.548503, 0.949731, 0.735213, 0.650683, 1.16779, 1.05993, 1.02587, 1.37093, 1.50557, 1.22568, 1.80183, 1.99235, 1.43793, 1.46267, 1.0551, 1.01996, 1.18914, 1.40489, 1.63694, 1.4352, 1.17481, 1.09887, 1.09462, 1.00698, 1.05629, 1.12573, 0.665066, 0.992436, 1.25538, 1.31577
0.08, 0.0319375, 1.05078, 0.663036, 0.395877, 0.48542, 0.892228, 1.17901, 0.925576, 1.17799, 1.27468, 1.46993, 2.18766, 2.13239, 1.88174, 1.33987, 1.00405, 0.873773, 1.56456, 1.81572, 1.57567, 0.92457, 0.768679, 1.32364, 1.28019, 1.09495, 0.846176, 0.943675, 1.1258, 1.41443, 1.40434, 1.64235
0.1, 0.0319375, 0.850296, 1.19684, 0.972205, 1.06928, 1.26546, 1.12112, 1.27944, 1.67773, 1.66417, 1.78321, 1.94312, 1.52261, 2.01838, 2.117, 1.3908, 1.44525, 1.8266, 1.30735, 0.794152, 1.20941, 1.27428, 1.02945, 0.967466, 1.39994, 1.24609, 1.08654, 1.18211, 0.968533, 1.52124, 1.60421
0.12, 0.0319375, 1.06736, 0.835165, 0.932905, 1.19746, 1.25434, 1.13586, 0.983381, 1.49826, 1.59935, 1.78455, 1.53322, 1.42214, 1.42161, 1.28808, 1.09292, 1.78555, 1.14693, 1.10236, 1.02125, 1.30518, 1.15077, 1.27743, 1.13506, 1.07291, 1.02086, 1.03254, 0.8036, 0.857008, 0.934126, 1.39034
0.14, 0.0319375, 0.398557, 0.0165704, -0.0218808, 0.939144, 1.01881, 1.20823, 0.446741, 1.80971, 1.60414, 1.68728, 2.07398, 2.15273, 1.81086, 1.85639, 1.4326, 1.17937, 1.31432, 1.49124, 1.4847, 1.24198, 0.794362, 1.11446, 1.345, 1.17811, 0.924107, 1.01602, 0.856895, 1.20024, 1.4846, 1.50879
0.16, 0.0319375, 0.874893, 0.966882, 1.04758, 0.628277, 0.964917, 1.10815, 1.37807, 1.86988, 1.89327, 1.76612, 2.16284, 1.9247, 1.87305, 1.51732, 1.03713, 1.12768, 1.10201, 1.51961, 1.87686, 1.48709, 1.00279, 1.01019, 1.16247, 1.12048, 0.945012, 1.03381, 0.960096, 1.23814, 1.2847, 1.32904
0.18, 0.0319375, 0.809813, 1.15106, 0.33662, 1.10955, 0.730962, 0.879607, 1.13302, 1.14452, 1.60797, 1.66109, 1.51983, 1.02784, 0.917523, 0.981966, 1.44878, 1.38598, 1.19556, 1.12047, 1.59765, 1.39745, 0.987966, 0.898463, 1.04313, 0.852934, 1.03956, 1.05621, 1.0955, 0.877901, 1.21478, 1.45893
0.2, 0.0319375, 0.439915, 0.0476795, 0.705922, 1.17673, 0.339622, 1.11409, 0.990163, 1.13972, 1.37472, 1.06642, 1.30881, 2.07553, 1.462, 1.17576, 1.85002, 1.15672, 1.2113, 1.27164, 1.40012, 1.45604, 1.35327, 0.897338, 0.862143, 0.91364, 0.950723, 0.824323, 0.915876, 1.13407, 1.03494, 1.35034
0.22, 0.0319375, 0.237666, 0.804399, 0.300724, 0.374359, 1.51629, 0.716235, 0.92026, 1.33601, 1.51505, 1.41568, 1.72325, 1.67879, 1.95468, 2.09104, 1.69541, 1.35335, 1.10561, 1.25821, 1.39069, 1.02901, 1.05238, 0.750088, 1.08829, 1.08499, 1.09209, 0.960581, 0.849841, 0.963428, 0.97991, 1.40768
0.24, 0.0319375, 1.01993, 1.25712, 1.11484, 1.26917, 1.63767, 0.589555, 1.41439, 1.34739, 1.52017, 1.34738, 1.43979, 1.64747, 1.59818, 1.09763, 0.868486, 0.80003, 1.07439, 1.59679, 1.2785, 1.46661, 1.22448, 1.27012, 1.07353, 0.837043, 0.981646, 1.04144, 0.956117, 0.961838, 0.70751, 1.28406
0.26, 0.0319375, 1.05182, 1.08596, 0.91882, 1.10841, 0.946026, 0.700983, 0.787992, 1.61626, 2.39307, 1.71056, 1.88609, 2.04993, 2.06895, 1.32281, 1.52004, 1.30203, 1.39544, 1.3106, 1.56366, 1.46069, 1.52254, 1.37072, 1.43574, 1.09095, 1.21558, 1.12339, 1.10767, 1.20541, 1.22497, 1.5486
0.28, 0.0319375, 0.340264, 0.323953, 0.631913, 0.715132, 1.00933, 1.27605, -0.0680929, 0.996151, 1.26863, 1.49199, 1.75281, 1.67215, 1.44175, 1.33105, 1.44549, 1.36292, 1.21159, 1.38377, 1.60632, 1.71031, 1.22944, 1.01813, 1.3191, 1.46901, 1.37, 1.30579, 1.3637, 1.48708, 1.88969, 2.43264
0.3, 0.0319375, -0.228371, 0.0810337, 0.362566, 0.90804, 1.01501, 1.0109, 0.776677, 0.43776, 1.43905, 1.85342, 1.20166, 1.73929, 1.86361, 1.19469, 1.12359, 1.30008, 1.32991, 1.42158, 1.28874, 1.22346, 1.25752, 1.02349, 1.00995, 0.971029, 0.99294, 0.722066, 1.31132, 1.44408, 1.65848, 1.76356
0.32, 0.0319375, 0.55004, 1.25435, -0.129062, 0.381064, 1.14428, 0.786088, 1.47732, 1.18103, 1.07577, 1.64773, 1.75136, 1.96467, 1.47421, 1.15405, 1.12927, 1.45518, 1.20677, 1.0565, 1.03278, 1.32403, 0.820998, 1.04483, 0.650298, 1.09506, 1.01936, 0.636912, 1.12761, 1.00245, 1.26207, 1.41586
