# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894
0.02, 0.0319375, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894
0.04, 0.0319375, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894
0.06, 0.0319375, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894
0.08, 0.0319375, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894
0.1, 0.0319375, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894
0.12, 0.0319375, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894
0.14, 0.0319375, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894
0.16, 0.0319375, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894, -8.07894
0.18, 0.0319375, -0.380656, -0.638082, -1.35988, -1.25648, -1.33969, -2.274, -1.70504, -1.99271, -1.85671, -2.13441, -2.57371, -2.45525, -2.18017, -0.600277, -0.534567, -0.678108, -0.468233, -0.220547, -0.438562, -0.32537, -0.412106, -0.0390968, -0.240095, -0.491618, 0.170289, 0.0762506, 0.277967, 0.537911, 0.544683, 0.0591178
0.2, 0.0319375, 2.04575, 1.52023, 2.02595, 2.09807, 1.9422, 0.797274, 1.49503, 1.65404, 1.57781, 1.48543, 1.018, 1.32059, 1.70496, 1.49483, 1.59673, 1.79596, 2.73166, 2.27965, 2.02602, 1.92922, 2.21786, 2.30323, 2.68725, 2.52293, 2.27602, 2.33463, 2.47354, 2.6679, 2.67414, 2.30234
0.22, 0.0319375, 2.0708, 1.58585, 1.37071, 1.29158, 1.55387, 0.935869, 0.730748, 0.526286, 0.31901, 0.67565, 0.124648, 1.45191, 1.22024, 1.19448, 1.28201, 1.70188, 1.91654, 1.59253, 1.65915, 1.25049, 1.74247, 2.15407, 2.04034, 2.11262, 2.11717, 1.92093, 1.72672, 1.79045, 1.58403, 1.52379
0.24, 0.0319375, 2.16146, 1.69341, 0.936523, -0.0566839, 0.917452, 0.844545, 0.531237, -0.151004, 0.467793, 0.632646, -0.0108774, 0.191275, 0.533893, 0.970204, 1.33361, 1.28366, 1.69144, 1.85399, 1.65351, 1.01407, 1.88332, 1.83128, 2.05948, 1.91183, 1.79597, 1.75265, 1.90728, 1.62796, 1.1791, 1.17784
0.26, 0.0319375, 1.83235, 1.75059, 0.91811, -0.00901086, -0.0111311, 0.568183, 0.868827, 0.42028, 1.0224, 0.663027, 0.920975, 1.20962, 1.42392, 1.62927, 1.6045, 1.4048, 1.43067, 2.09424, 2.35895, 2.78017, 2.4699, 2.19145, 2.71885, 2.56905, 3.08723, 2.67393, 2.76689, 3.02458, 3.16765, 3.11925
0.28, 0.0319375, 0.540413, 1.17168, 0.092125, 0.151482, 0.657446, 1.13671, 1.48898, 0.845496, 0.885557, 0.65171, 1.00294, 1.47969, 1.39832, 1.53619, 1.78274, 1.76013, 1.99452, 1.97567, 2.47859, 2.1883, 2.5156, 2.46822, 2.63952, 2.89173, 2.64711, 2.97684, 3.14633, 2.76933, 2.72331, 2.55097
0.3, 0.0319375, -0.14564, 0.599664, 0.444412, 0.434051, 0.471406, 0.645447, 1.17995, 0.382334, -0.197411, -0.171644, 0.370278, 0.348617, 0.549414, 0.565546, 1.07573, 1.31644, 1.95447, 1.96991, 1.32743, 1.60902, 1.955, 2.30335, 2.46279, 2.51603, 2.49634, 3.0087, 2.47189, 2.51326, 2.29946, 2.39759
0.32, 0.0319375, 0.753249, 0.538384, 0.464784, -0.358725, 0.562083, 1.05416, 1.19957, 0.885644, -0.272975, 0.231925, -0.40889, 0.643255, 1.06077, 0.919843, 0.965659, 1.27607, 1.37582, 1.86528, 1.70163, 1.96342, 2.07235, 2.25122, 2.29675, 2.06892, 2.55755, 2.49898, 2.36335, 2.29848, 2.2716, 2.23998
0.34, 0.0319375, 1.16811, 1.33184, 0.92579, 0.413832, 0.115171, 0.539667, 0.898358, 0.728639, -0.152285, 0.264356, 0.185334, 0.38215, 0.479552, 1.23123, 1.84834, 1.07583, 1.70328, 1.81591, 1.58965, 1.83529, 1.95618, 1.64068, 2.05615, 2.53703, 2.37069, 2.59876, 2.63285, 2.37293, 2.3827, 2.31625
0.36, 0.0319375, 1.16766, 0.471608, 0.868133, 0.670248, 1.00132, 0.546412, 0.751643, 0.928312, 0.41698, 0.169482, 0.037781, 0.618715, 0.863897, 0.993215, 1.4348, 1.16811, 1.38061, 1.65683, 1.53815, 1.69645, 1.47488, 1.86893, 2.16509, 2.42569, 2.41149, 2.49201, 2.62211, 2.5416, 2.2243, 2.17847
