# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.24758, -1.06101, -1.67998, -1.16747, -1.67338, -1.14511, -1.27038, -1.56935, -1.77234, -1.82596, -2.23805, -1.84673, -2.17797, -2.67383, -3.15708, -3.31108, -3.57238, -3.53045, -3.61868, -3.77219, -3.83834, -4.08313, -3.85539, -3.61425, -3.70581, -3.66182, -3.62333, -3.96868, -4.05769, -3.83274
0.02, 0.0319375, -1.17508, -1.02582, -0.698884, -1.04007, -1.0817, -1.22706, -1.66676, -1.25349, -1.47128, -2.61698, -1.71376, -1.8993, -2.44787, -2.96131, -3.28012, -3.68008, -3.21706, -3.95909, -3.79038, -3.69522, -3.69779, -4.15169, -4.10281, -4.12432, -3.71173, -3.61847, -4.13549, -3.94472, -3.67475, -3.91145
0.04, 0.0319375, -1.04988, -1.57867, -1.31105, -1.76523, -1.25798, -1.94155, -1.75686, -1.39903, -1.33982, -1.80311, -2.47452, -2.15989, -2.07816, -2.50704, -2.83596, -3.33615, -3.73387, -3.80282, -3.77352, -3.72849, -3.81891, -4.1156, -3.76043, -3.94185, -4.09614, -4.11651, -4.04534, -4.07636, -4.12869, -3.69396
0.06, 0.0319375, -1.03246, -1.41621, -1.30167, -1.30178, -1.07772, -1.32076, -1.53061, -1.19236, -1.28534, -2.04274, -2.40031, -2.1952, -1.98029, -2.35757, -3.07471, -3.349, -3.22534, -3.96707, -3.88256, -3.9284, -3.93328, -3.89022, -4.01012, -4.15239, -4.02264, -4.0097, -4.33466, -4.15873, -3.6984, -3.86807
0.08, 0.0319375, -0.841335, -1.69822, -1.41503, -0.82696, -0.984699, -1.26192, -1.99571, -1.25263, -1.2555, -1.55703, -2.88582, -2.28921, -2.33072, -2.54355, -2.95437, -2.95259, -3.16359, -3.03373, -3.81521, -3.36563, -3.80501, -4.22377, -3.65262, -4.0066, -3.95872, -3.88557, -3.73065, -3.63908, -3.9421, -4.00917
0.1, 0.0319375, -1.61469, -1.24782, -1.21448, -1.66943, -1.63286, -1.19262, -1.48795, -1.30834, -1.25503, -1.61026, -2.50724, -2.39286, -2.39862, -2.6138, -3.27519, -3.60499, -2.95011, -3.43378, -3.75267, -3.58198, -3.87171, -4.22287, -4.01888, -3.91222, -4.143, -3.87314, -3.93493, -4.26478, -3.86808, -4.02733
0.12, 0.0319375, -1.18443, -1.10222, -1.02855, -1.89505, -1.63614, -1.45822, -1.68497, -1.2089, -0.877606, -1.91752, -2.17333, -2.22124, -2.16899, -3.73101, -3.28463, -3.4485, -3.47862, -3.2941, -3.56971, -3.93316, -3.94067, -3.99514, -3.82249, -4.13881, -4.16455, -4.07507, -3.82956, -3.93582, -3.72981, -3.6806
0.14, 0.0319375, -0.828128, 0.159515, 1.45465, 1.62254, 0.541478, 0.997328, 0.773664, 1.42517, 0.584853, -1.01427, -1.86941, -1.83901, -1.52541, -2.37329, -2.46672, -2.85902, -3.09811, -3.36082, -3.88405, -3.61338, -3.55659, -3.64614, -3.65564, -3.20332, -3.37937, -4.11686, -3.58128, -3.41587, -3.39838, -3.72376
0.16, 0.0319375, -0.142305, 1.58283, 1.8215, 2.99245, 2.52427, 2.34738, 2.27584, 2.32978, 2.62539, 1.76214, 0.528397, -0.137407, -0.416315, -0.947926, -1.34033, -0.798127, -0.660785, -1.78275, -1.79782, -1.74134, -2.39586, -3.07528, -2.20952, -2.08528, -1.95564, -2.52213, -2.24736, -1.63086, -1.99067, -2.42006
0.18, 0.0319375, -0.283418, 1.53154, 3.06513, 3.24104, 2.86303, 2.43675, 2.25149, 2.08662, 2.73001, 3.0928, 1.94272, 1.34735, 0.415508, -0.192148, -0.237681, 0.601618, 0.520604, -0.049353, -0.00958847, -0.233845, -1.57987, -1.62769, -1.23711, -0.778759, -1.61466, -1.96615, -1.35708, -0.998758, -1.00105, -1.4173
