# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.21072, -0.243248, -1.06974, -1.17398, 0.931529, 1.3304, -1.07314, -1.42948, -1.20102, -0.150991, 0.0897832, -0.899073, -0.872699, -1.11569, -1.10927, -1.99166, -2.6121, -1.6756, -1.97659, -1.4499, -1.77753, -2.39214, -2.75908, -2.68115, -2.64307, -2.70599, -2.95864, -2.95167, -2.88705, -2.78484
0.02, 0.0319375, -0.906606, -0.151984, -1.0753, 0.0414075, 0.761293, 0.991914, -1.16804, -1.73447, -0.717446, -0.00857563, -0.546184, -0.864395, -1.57469, -1.42346, -1.74025, -2.01808, -2.08917, -2.44123, -2.33337, -2.66156, -2.27671, -2.55901, -2.63683, -2.9043, -2.60135, -2.97409, -3.1271, -2.67741, -2.68706, -2.52166
0.04, 0.0319375, 0.593699, 0.671572, 0.513448, 1.78483, 2.37419, 1.25212, 0.596774, 1.16101, 1.37237, 0.390393, -0.180758, -0.592856, -0.324454, -0.782149, -1.60175, -2.34675, -1.75998, -1.74274, -1.63167, -0.9755, -0.789939, -1.45013, -2.27951, -2.63194, -2.11689, -2.91988, -2.74491, -2.89422, -2.7146, -2.49726
0.06, 0.0319375, 0.0136385, 0.837244, 2.61558, 2.76328, 1.69927, 1.7697, 1.93697, 3.0384, 2.97786, 1.59718, 1.64115, 1.30076, 0.915634, -0.382615, -0.129267, -0.780082, -1.12933, -0.447966, -0.158657, 0.870066, 0.653072, -0.327278, -1.30396, -1.64216, -1.40329, -1.96122, -1.98598, -2.15009, -1.94939, -1.32556
0.08, 0.0319375, -0.21827, -0.0999224, 1.17667, 3.38574, 4.17467, 2.25695, 0.981105, 1.7774, 3.77025, 3.63765, 1.93863, 0.869903, 1.35956, 2.33695, 1.31192, 0.319204, 0.888452, 0.111147, 1.29889, 1.65358, 1.49257, 0.51068, 0.0707419, -0.412747, -0.557169, -1.07543, -1.14096, -1.41019, -1.00906, -0.106731
0.1, 0.0319375, -1.23886, -0.388671, 0.675447, 2.53818, 4.46601, 4.1226, 1.74959, 2.06709, 2.61335, 2.52596, 2.92718, 0.998177, 0.923859, 2.60784, 3.04003, 0.371813, 0.118459, 0.855811, 1.09113, 2.0136, 1.95433, 0.969273, 0.375354, 0.199881, 0.206147, -0.863357, -1.24596, -0.961663, -0.608426, -0.0797217
0.12, 0.0319375, -0.0402844, -0.126305, -0.296287, 1.55174, 4.11638, 4.38456, 3.60788, 3.06045, 4.12855, 2.7054, 2.32746, 2.13427, 1.70922, 2.05425, 2.05433, 1.31632, 1.05654, 1.03731, 1.50404, 2.10808, 2.12187, 1.27884, -0.00424528, -0.512944, -0.149933, -0.216769, -0.751187, -0.682755, -0.32015, 0.315162
0.14, 0.0319375, -1.01584, -0.610633, -0.405393, 1.09847, 3.93451, 3.89019, 2.7107, 2.30823, 2.95944, 2.75915, 2.15606, 1.9594, 1.58363, 1.34335, 1.12451, 0.429785, 0.587614, 0.844537, 0.915016, 1.57383, 1.86907, 0.474342, -0.667479, -0.872248, -0.507141, -0.721937, -0.887216, -1.4273, -0.93462, -0.145274
0.16, 0.0319375, -0.960725, -0.800678, 0.547459, 2.6161, 3.61913, 3.83091, 2.43261, 1.95157, 2.3715, 2.57028, 1.30008, 1.16636, 1.01666, 0.806308, 0.630904, 0.0229783, 0.207227, 0.277584, -0.0424981, 0.151292, 0.312371, -0.689591, -1.3721, -1.32512, -1.17299, -1.18065, -1.48534, -2.0219, -1.31696, -0.620309
0.18, 0.0319375, -1.70848, -0.495934, 0.722183, 3.3354, 4.29328, 3.35557, 1.33078, 1.15461, 2.04749, 2.11775, 0.973837, 0.823555, 1.29436, 0.449567, 0.238265, -0.451992, -0.655488, -0.841979, -1.00708, 0.170238, -0.0330592, -1.63087, -2.24466, -2.14109, -2.16255, -2.46901, -2.67155, -2.36571, -1.96434, -1.53131
0.2, 0.0319375, 0.533187, 0.160532, 1.39928, 2.05512, 2.61162, 1.81191, 0.753553, -0.14031, 0.92812, 1.13775, 0.150138, -0.123012, 0.131187, -0.66572, -1.13102, -1.49055, -1.95733, -1.66351, -1.4685, -0.468793, -0.748782, -1.86176, -2.34897, -2.57785, -2.17544, -2.6081, -2.58245, -2.68641, -2.26165, -2.09896
