# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.107023, -0.444368, -0.346022, 0.0228879, -0.0181705, -0.229374, -0.0645795, -0.232443, -0.749405, -0.578468, -0.709684, 0.0599994, 0.266767, 0.758356, 0.0942291, -0.360343, -0.782187, -0.727113, -0.357003, -0.447885, -0.205818, -0.379611, -0.292889, -0.356017, -0.430438, -0.84352, -0.249832, -0.847394, -0.936559, -0.545358
0.02, 0.0319375, 0.507891, 0.200101, -0.248077, -0.318704, -0.102685, -0.314307, -0.569293, -1.40716, -0.776649, -0.456267, -0.719952, 0.269744, 0.325338, 0.597599, 0.359484, 0.261579, -0.279557, -0.134419, -0.00130649, -0.0430252, 0.258702, 0.142172, 0.251202, -0.133431, -0.283546, -0.39788, 0.234315, -0.177404, -0.724348, -0.303814
0.04, 0.0319375, 0.0045914, 0.244046, -0.105277, 0.0383983, -0.201061, -0.404598, -0.106152, -0.390531, -0.142306, -0.377898, -0.132775, 0.131941, 0.436776, 1.27004, 1.03588, 0.751751, 0.153438, -0.060431, -0.571164, -0.440918, 0.553386, 0.40714, 0.688991, 0.295115, -0.116159, 0.215016, 0.628603, -0.0721021, -0.501896, 0.0916437
0.06, 0.0319375, -0.371487, -0.117177, -0.0566012, 0.520725, 0.0641681, -0.722276, -0.151518, -0.186944, 0.283992, 0.314511, -0.0485343, 0.0514802, 0.836948, 0.93977, 0.895824, 0.843746, 0.0603614, 0.109693, 0.375816, 0.00322002, 0.560849, 0.688639, 0.570153, 0.306225, 0.356167, 0.20367, 0.444745, 0.166287, -0.254761, 0.0850216
0.08, 0.0319375, -0.321457, 0.0504222, -0.284343, 0.634735, 0.00644368, -0.205987, -0.184558, -0.0253168, 0.0202724, -0.107421, -0.0772827, 0.16706, 0.717363, 0.542419, 0.760283, 0.66599, 0.386986, -0.141527, -0.200301, 0.0526114, 0.153366, 0.189389, 0.740287, 0.379847, 0.0621967, -0.129379, 0.183523, 0.0212306, 0.15479, 0.0588253
0.1, 0.0319375, -0.540724, 0.456225, -0.000241488, -0.00827009, -0.239774, -0.900767, -0.0995927, -0.199048, 0.255301, 0.177341, 0.255475, -0.320177, 0.708243, 1.10009, 0.969814, 0.93245, 0.361359, 0.136284, 0.157167, 0.00826711, 0.0424353, 0.359301, 0.714002, 0.534079, 0.0503276, -0.274887, 0.490622, 0.140706, 0.0193206, -0.250537
0.12, 0.0319375, -1.54772, -0.291147, -0.288361, -0.361918, 0.208275, -0.0557574, -0.400411, -0.914537, -0.834933, -0.336362, 0.203849, -0.0921977, 0.734473, 0.928441, 0.687983, 0.267548, -0.510852, 0.174352, 0.179231, -0.160623, 0.090436, 0.319343, 0.313279, 0.0858966, -0.226205, -0.399015, 0.4029, 0.263954, -0.188574, -0.186813
0.14, 0.0319375, -1.06408, -0.48501, -0.957413, -0.0209206, -0.0363071, 0.0328589, -0.157566, -0.642716, -0.989022, -0.714509, -0.456775, 0.219979, 0.608439, 0.607741, 0.260062, -0.10492, -0.116533, -0.499367, -0.138466, 0.0710248, 0.109025, 0.115126, 0.40013, 0.0180524, -0.440344, -0.297796, 0.401408, -0.0601244, -0.750934, -0.598438
0.16, 0.0319375, -0.754707, -0.188811, -1.04719, -0.212846, -0.454802, -0.833012, -0.790008, -0.805863, -0.868549, -0.512369, -0.525605, -0.282036, -0.0593503, 0.439423, 0.199635, 0.115316, -0.0105624, -0.21057, 0.00589312, -0.0715408, 0.0902331, 0.0998807, 0.538412, -0.159773, -0.256164, -0.288541, 0.0216384, -0.37067, -0.534186, -0.586308
0.18, 0.0319375, -0.835288, -0.562762, -0.0460629, -0.356505, -0.528701, -0.169509, -0.413977, -0.78172, -0.665507, -0.773981, -0.748849, -0.288898, 0.0986225, 0.130361, 0.00591931, -0.171469, -0.343995, -0.614833, -0.552988, -0.475742, -0.234602, 0.0350944, 0.203169, -0.400063, -0.802107, -0.667342, -0.215594, -0.393491, -0.53005, -0.622791
