# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -4.29919, -4.38441, -4.79602, -4.60218, -4.35525, -5.34318, -5.30618, -4.88002, -5.16501, -4.93615, -5.12734, -4.95571, -4.61671, -4.89057, -4.88725, -4.6115, -4.70806, -5.14353, -5.33341, -5.25788, -5.18866, -5.16685, -5.10977, -4.77118, -4.6851, -4.46303, -4.95234, -5.09844, -5.08707, -4.9433
0.02, 0.0319375, -4.30095, -4.59515, -5.12268, -5.24626, -4.6656, -4.68856, -4.66166, -4.96421, -4.96312, -4.87044, -5.08364, -5.0423, -4.52896, -5.31833, -5.1305, -4.98155, -5.02014, -5.04279, -5.51683, -5.38397, -5.47169, -5.06195, -5.19866, -5.21328, -5.15189, -4.97728, -5.23237, -5.22789, -5.31765, -5.23403
0.04, 0.0319375, -4.13072, -4.26361, -4.67295, -4.81933, -4.65116, -4.75583, -5.07291, -5.24845, -5.084, -5.07178, -5.21488, -5.24857, -5.20297, -5.1186, -5.22233, -5.66967, -5.23263, -5.73061, -5.25613, -5.53839, -5.5735, -5.02593, -5.57188, -5.29816, -5.10375, -5.09062, -5.1804, -5.29075, -5.19657, -5.09545
0.06, 0.0319375, -3.69955, -4.30646, -3.86326, -4.61464, -4.74252, -4.89441, -4.81374, -4.76851, -4.26446, -4.30976, -4.78291, -5.44676, -5.16777, -4.87421, -5.52589, -5.70972, -5.31386, -5.49324, -5.33098, -5.34579, -5.23714, -5.09076, -5.35788, -5.00759, -5.29885, -4.95959, -5.09432, -5.15962, -5.08296, -5.30065
0.08, 0.0319375, -4.09451, -4.51053, -5.33985, -4.70504, -4.65274, -5.17116, -5.09406, -4.71356, -4.49973, -4.92794, -4.46269, -4.44227, -4.65749, -5.01654, -5.46012, -5.23601, -5.44241, -5.54317, -5.59023, -5.72456, -5.77316, -5.30374, -4.87784, -5.58855, -4.93882, -5.21227, -5.10183, -5.27896, -5.31737, -5.18204
0.1, 0.0319375, -4.1727, -4.94573, -4.62292, -4.34998, -4.4276, -4.83179, -5.16355, -5.12466, -5.11081, -5.58004, -4.9902, -5.30285, -5.25014, -5.49659, -5.73469, -6.04536, -5.34265, -5.44653, -5.57022, -5.27356, -5.28777, -5.17388, -5.0358, -5.23228, -5.21811, -5.11557, -5.0559, -5.00301, -5.55633, -5.06258
0.12, 0.0319375, -3.97189, -4.318, -5.0562, -5.22005, -5.0533, -5.34093, -4.74075, -4.69162, -4.47598, -4.87756, -4.90956, -5.36796, -5.22794, -5.02657, -5.64947, -5.84948, -5.03577, -4.99867, -5.21517, -5.28545, -5.11168, -4.88232, -4.85459, -4.77567, -4.46807, -4.53371, -4.18058, -4.4781, -4.65922, -4.9745
0.14, 0.0319375, -4.39574, -4.84235, -4.96405, -4.70266, -4.2553, -4.47256, -4.9105, -4.62187, -4.59139, -5.27977, -5.08236, -4.91058, -5.30307, -5.87544, -5.79112, -5.67624, -5.42829, -5.68531, -6.02427, -5.39217, -4.7976, -4.9411, -4.91888, -4.91879, -4.79549, -4.8272, -5.03847, -5.13209, -5.07364, -4.7547
0.16, 0.0319375, -4.04313, -4.75238, -4.70099, -4.97937, -5.05278, -5.17027, -4.73792, -4.83412, -4.9005, -4.97516, -5.31262, -4.82128, -5.1315, -5.23504, -5.20496, -5.10199, -4.81879, -4.82255, -5.17959, -4.86719, -4.69153, -4.46771, -4.74099, -4.86845, -4.32454, -4.03208, -4.36163, -4.06492, -4.32818, -4.41926
0.18, 0.0319375, -4.09945, -3.98678, -4.21853, -4.41035, -4.99051, -4.2858, -4.17171, -4.0561, -4.11123, -3.89254, -4.28935, -3.98574, -4.44543, -3.77595, -3.26248, -3.62845, -3.30293, -3.33422, -3.17793, -2.91141, -3.04512, -2.90486, -2.86972, -3.14225, -2.71038, -2.4029, -2.59148, -2.58651, -2.43519, -2.26643
0.2, 0.0319375, -0.859475, -1.02561, -0.849387, -0.949906, -1.04318, -0.633145, -0.457979, 0.216978, -0.369292, -0.286447, -0.283669, 0.156033, -0.0443526, 0.195554, 0.388034, 0.532639, 0.735465, 1.12785, 0.339622, 0.533242, 0.572264, 0.539368, 0.541828, 0.541028, 0.880108, 0.589109, 0.416309, 0.688804, 0.999379, 0.677709
0.22, 0.0319375, -3.01354, -2.91888, -1.98557, -1.56577, -1.27085, -0.924004, -1.31335, -0.707622, -0.632588, -0.34585, -0.394713, -0.767794, -0.740677, -0.493076, -0.905704, -0.367014, -0.241171, -0.0685338, -0.568247, -0.289536, -0.328019, -0.500627, -0.220913, -0.386974, -0.321495, -0.214889, -0.199409, -0.155714, -0.177346, -0.277063
0.24, 0.0319375, -3.76577, -4.16659, -3.07521, -2.13578, -2.2413, -1.91294, -2.18521, -1.37978, -2.05686, -1.55492, -1.46862, -0.62198, -1.02796, -1.59573, -1.67611, -1.52931, -0.660529, -1.23076, -1.63948, -1.63561, -1.53814, -1.53254, -1.83318, -1.92858, -1.616, -1.67202, -1.80233, -1.95693, -2.03692, -1.93844
0.26, 0.0319375, -3.24904, -3.30836, -3.35875, -2.70252, -2.76585, -2.42704, -2.58534, -1.54851, -1.88236, -2.5073, -2.893, -2.03132, -2.23533, -2.13531, -2.46239, -1.90361, -1.79922, -1.67309, -2.22965, -2.36568, -2.29176, -2.18744, -2.52597, -2.76506, -2.18097, -2.02164, -2.45146, -2.36997, -2.51028, -2.45209
0.28, 0.0319375, -3.46997, -3.69326, -4.02775, -2.67039, -3.48784, -3.30136, -2.38454, -1.82651, -2.52862, -2.37128, -3.09167, -2.60656, -2.93306, -2.85588, -2.90073, -2.48455, -2.83149, -2.4699, -3.41152, -2.79872, -2.83133, -2.62449, -2.47945, -2.26474, -2.31582, -2.21027, -2.21866, -2.34296, -2.378, -2.35797
0.3, 0.0319375, -4.2133, -4.52803, -3.81219, -3.52455, -4.17223, -3.73633, -3.39081, -2.82124, -3.60369, -3.41519, -3.30557, -2.7538, -2.91727, -3.31702, -3.09089, -3.05978, -2.64297, -2.59044, -3.24044, -3.29013, -2.96947, -2.55157, -2.83028, -2.66353, -2.51008, -1.95591, -2.68303, -2.37904, -2.49277, -2.49928
0.32, 0.0319375, -3.92725, -3.31076, -4.05506, -3.80213, -3.8551, -4.24834, -4.06165, -4.23082, -2.99969, -3.21902, -3.71593, -2.80373, -2.73234, -2.67022, -3.36195, -2.91888, -2.62157, -2.95894, -3.04265, -3.2423, -2.82429, -2.86889, -2.19967, -2.51964, -2.77652, -2.22896, -1.97356, -1.91777, -2.43471, -2.58987
0.34, 0.0319375, -4.13971, -3.86831, -4.09315, -3.95961, -3.72303, -4.6463, -4.39791, -3.91434, -4.32349, -4.16868, -3.94571, -3.66251, -3.92564, -4.03597, -3.92032, -3.18979, -3.36344, -4.14504, -3.84639, -3.17874, -3.23477, -3.38828, -2.38149, -2.02996, -2.1771, -1.68029, -1.94469, -2.09456, -2.56678, -2.82247
