# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -5.74554, -6.75247, -6.04034, -6.83183, -5.92858, -5.92053, -6.43634, -5.94853, -6.06173, -6.71441, -6.54232, -6.02993, -6.61464, -6.85382, -6.38323, -6.56353, -6.43813, -6.32624, -6.40421, -6.38564, -6.71457, -6.18311, -5.89183, -6.32018, -6.01115, -6.2677, -5.89481, -5.92238, -5.88913, -5.72003
0.02, 0.0319375, -4.63974, -4.98118, -5.75425, -5.89578, -5.83927, -5.69749, -5.66693, -6.28453, -5.5569, -5.48998, -6.27038, -6.55104, -6.01463, -6.01571, -6.04157, -5.83753, -5.9665, -5.59618, -5.6503, -5.83312, -5.51443, -5.74604, -5.42599, -5.35594, -5.67589, -5.50643, -5.4979, -5.06873, -5.51078, -5.37652
0.04, 0.0319375, -4.04917, -3.98726, -4.63033, -4.98739, -4.97888, -5.75084, -5.69675, -5.67021, -5.29034, -4.91192, -5.07852, -5.43257, -5.45634, -5.95702, -5.22016, -5.18329, -5.40854, -5.71223, -5.20796, -5.20205, -5.45944, -5.40777, -5.39742, -5.21324, -4.97775, -5.22127, -5.09172, -5.18643, -4.97694, -4.67405
0.06, 0.0319375, -3.64363, -4.64718, -4.82892, -5.26009, -5.41151, -5.15038, -4.90253, -5.21025, -5.37402, -4.76675, -5.03855, -4.6959, -5.1959, -5.38734, -5.277, -5.16113, -5.29209, -5.00355, -4.98538, -5.19574, -4.9176, -5.0511, -5.17242, -5.20189, -5.04033, -4.88369, -4.8243, -4.80879, -4.81286, -4.5695
0.08, 0.0319375, -3.22085, -4.02247, -4.13497, -5.33696, -5.74387, -5.02325, -4.57736, -5.1527, -5.05303, -5.60247, -5.41811, -5.19298, -5.50272, -5.44348, -5.41365, -5.13757, -5.27116, -5.10787, -5.07223, -5.43817, -5.43315, -4.54464, -4.69811, -4.92578, -4.91661, -4.99508, -4.87185, -4.59645, -4.78256, -4.79277
0.1, 0.0319375, -3.5132, -4.06858, -5.10137, -5.69536, -5.08611, -5.0673, -5.10314, -5.3772, -4.77857, -4.67175, -5.14285, -4.8772, -4.766, -5.21355, -5.23512, -4.78255, -4.85735, -5.00576, -5.01999, -5.10243, -4.97591, -4.51623, -4.8384, -5.03541, -4.91403, -4.94599, -4.99935, -4.63833, -4.40141, -4.12904
0.12, 0.0319375, -3.87654, -4.08057, -4.93341, -5.23235, -4.60722, -4.50724, -5.11309, -5.1105, -4.54398, -5.09757, -5.23974, -4.84578, -5.3628, -5.06366, -5.38207, -5.03471, -4.95198, -5.33009, -5.2331, -5.0632, -4.91364, -5.22552, -4.95392, -5.0529, -4.93554, -4.69569, -4.73908, -4.66194, -4.42846, -4.27701
0.14, 0.0319375, -3.61156, -4.34465, -5.24421, -4.99273, -4.93088, -5.04592, -4.9247, -5.00013, -4.72985, -4.44813, -4.74638, -5.00557, -5.49176, -5.53098, -5.54481, -5.35926, -4.88545, -4.94243, -4.83552, -4.79946, -4.9433, -5.00325, -5.07056, -5.03843, -4.93842, -4.65701, -4.52954, -4.50874, -4.43024, -4.23275
0.16, 0.0319375, -3.03866, -2.64751, -2.33481, -1.99946, -2.77126, -3.1789, -4.47047, -2.84028, -2.7759, -3.55499, -3.47893, -3.43895, -3.38381, -4.3359, -4.17397, -4.49892, -4.97438, -5.02067, -5.31088, -4.14089, -4.31687, -3.99549, -4.40796, -4.26527, -4.00151, -4.17862, -4.35164, -3.89272, -3.35106, -2.61651
0.18, 0.0319375, -1.89112, -0.939373, -0.736931, -0.109734, -0.796027, -1.49961, -2.78272, -1.70389, -1.86578, -2.59977, -1.5719, -1.24314, -2.03498, -2.67573, -2.72978, -3.72722, -3.7829, -3.2131, -2.86376, -2.97407, -2.64369, -2.50075, -2.18437, -1.62968, -1.62189, -1.81348, -1.80543, -1.52735, -1.02452, -0.657958
