# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.100032, -0.376759, -0.0554132, -0.539305, -0.643523, -1.09503, -1.01004, -1.16267, -0.712344, -1.12564, -1.66835, -1.1298, -0.940483, -1.5399, -1.34954, -1.1704, -1.07231, -1.63549, -1.00413, -0.618027, -1.05678, -1.14002, -1.48191, -1.37505, -1.44273, -1.54132, -1.59766, -1.62528, -1.82404, -1.69346
0.02, 0.0319375, -0.156744, 0.39097, -0.308551, -0.282056, -0.756064, -0.706577, -1.23591, -1.94219, -1.94546, -1.66645, -1.25824, -1.00865, -1.60279, -1.53199, -1.60105, -0.945267, -1.25964, -1.66386, -1.27289, -0.789456, -1.15159, -0.931864, -1.15139, -1.67539, -1.5652, -1.76247, -1.53969, -1.77548, -2.10348, -1.76089
0.04, 0.0319375, -0.354566, 0.273963, -1.13197, -1.39545, -0.786072, -0.647132, -0.98098, -1.19282, -1.08017, -1.73794, -1.44073, -1.12507, -0.976444, -0.940477, -1.13103, -1.36109, -1.25095, -1.31128, -0.971447, -0.773926, -0.849304, -0.886546, -0.968801, -1.53552, -1.28027, -1.4657, -1.94232, -2.0117, -1.91756, -2.02345
0.06, 0.0319375, -0.342838, -0.770325, -0.749336, -0.95127, -0.759313, -0.782724, -1.61437, -1.423, -1.08261, -0.82551, -0.312517, -0.52601, -0.495145, -1.1741, -2.12618, -0.810173, -0.765612, -0.365707, -0.345137, -0.172209, -0.433048, -0.470161, -0.364404, -0.191478, -0.544434, -1.30184, -1.44423, -1.45189, -1.30313, -1.40417
0.08, 0.0319375, -0.801396, 0.15371, -0.511159, -0.413258, -0.300101, -0.556834, -1.83706, -1.32899, -1.5239, -1.19303, -1.12272, -0.807717, -0.83517, -1.1561, -1.64996, -0.956097, -0.581691, -0.883706, -0.707157, -0.496283, -0.472364, -0.465914, -0.833859, -0.489174, -0.018932, -0.0929703, -1.07387, -1.27091, -1.27286, -1.37146
0.1, 0.0319375, -0.98939, 0.0236212, -0.566768, -0.830527, -0.744445, -1.23494, -1.38323, -1.44585, -1.06302, -1.08639, -1.40335, -1.73507, -1.16514, -1.11733, -1.40049, -1.68498, -1.49294, -1.56424, -1.10153, -0.806839, -1.04633, -0.904943, -1.35554, -1.46197, -1.44788, -1.48829, -1.69818, -1.78479, -1.78923, -1.64523
0.12, 0.0319375, -0.853727, -0.202274, -0.448215, -1.14971, -1.32529, -1.36475, -0.979125, -1.06297, -1.13779, -1.68677, -2.06434, -1.3557, -1.29344, -1.95225, -2.15783, -1.36062, -1.20716, -1.16182, -1.04876, -0.842996, -1.46534, -1.636, -1.37697, -1.48901, -1.93352, -1.85752, -1.43139, -1.69129, -1.71388, -1.899
0.14, 0.0319375, 0.0955968, 0.338601, 0.458297, -0.120194, -0.629498, -0.493118, -1.72975, -1.12149, -0.600403, -0.346752, -0.476133, -1.46671, -1.68151, -2.21277, -1.5557, -1.28663, -2.11889, -1.52298, -1.39607, -0.945493, -1.39586, -1.45627, -1.48024, -1.7271, -1.6203, -1.94038, -1.99032, -2.05443, -2.04327, -1.93716
0.16, 0.0319375, -0.246331, -0.557632, -1.2742, -0.709929, -0.97694, -1.33441, -1.53364, -1.35205, -1.20527, -1.36407, -1.32917, -1.48365, -2.11024, -1.90819, -1.4556, -1.91517, -1.57186, -1.62883, -1.44849, -1.35953, -1.66919, -1.24295, -1.34574, -1.91629, -1.67776, -1.811, -1.83406, -1.93463, -1.81749, -2.08653
0.18, 0.0319375, -0.466326, -0.528253, -1.37483, -1.05635, -0.412741, -0.905296, -1.62898, -1.55655, -1.97692, -1.89191, -1.99984, -1.56096, -1.54009, -1.63837, -1.86466, -1.46996, -1.59177, -1.64088, -1.55556, -1.34704, -1.63815, -1.59318, -1.68364, -2.10718, -1.95881, -2.16761, -2.04021, -2.03821, -1.91803, -2.05878
0.2, 0.0319375, -0.719256, -0.609326, -0.461874, -1.36027, -0.931746, -1.38241, -0.80055, -1.30183, -1.51741, -2.15656, -1.65849, -1.76872, -1.82056, -2.24855, -2.10084, -1.43258, -1.66359, -1.82442, -1.20264, -1.01317, -1.43617, -1.55814, -2.12231, -2.16039, -1.68276, -2.0002, -2.11112, -2.07617, -2.14597, -2.02936
0.22, 0.0319375, -0.194567, -0.718093, -1.44601, -1.26132, -1.38649, -1.37501, -1.52953, -1.84168, -2.26298, -1.63201, -1.4166, -1.43174, -1.16213, -1.90692, -1.87164, -1.58706, -1.62606, -1.85124, -1.67361, -1.66997, -1.44202, -1.88889, -2.09191, -1.99843, -1.97424, -2.24946, -2.20339, -2.14329, -2.27859, -2.1162
