# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.776186, 0.821475, -0.749851, -1.24984, -0.874532, -0.536211, -1.02795, -0.293543, -0.624765, -1.416, -1.95809, -1.77616, -1.62276, -1.56382, -1.36808, -1.32124, -1.66536, -1.97261, -1.90395, -1.78322, -2.26299, -1.71733, -1.96014, -1.60508, -1.60405, -1.90678, -2.26959, -2.43477, -2.19135, -1.88804
0.02, 0.0319375, 0.226166, -0.363289, -1.16627, -1.28532, -1.02964, -1.43054, -1.61805, -1.61379, -1.59846, -1.55643, -1.99072, -2.00536, -1.26333, -1.61012, -1.19366, -1.48831, -2.03895, -1.86954, -2.05096, -2.13632, -1.97186, -1.63078, -1.67879, -1.83361, -1.92741, -2.09206, -2.25606, -2.1317, -2.28669, -1.88307
0.04, 0.0319375, 0.107136, 0.474194, -0.452278, -1.58673, -0.55461, -0.496094, -1.37579, -0.77969, -1.27386, -1.43544, -1.56007, -1.42516, -1.78669, -1.67572, -1.7215, -1.54515, -1.61623, -1.72331, -2.49135, -2.43207, -2.13732, -1.6914, -1.60951, -1.81742, -2.02116, -2.02386, -2.02569, -2.3369, -2.28609, -1.90522
0.06, 0.0319375, 0.592662, -0.301777, -1.04084, -1.65961, -1.12591, -0.973381, -1.45335, -1.49712, -2.01788, -1.9633, -1.58092, -1.41732, -1.43402, -1.18605, -1.7456, -1.61193, -2.09637, -1.86695, -2.28507, -2.00111, -2.16255, -1.61159, -1.63033, -1.74687, -1.74677, -1.91576, -2.48486, -2.13966, -1.97689, -1.96459
0.08, 0.0319375, -0.0658497, 0.778154, -0.13353, -1.74658, -0.656031, -0.340779, -1.12922, -1.8775, -2.24834, -1.98662, -1.50924, -1.6129, -1.85505, -1.48209, -1.85887, -1.07861, -1.50116, -1.744, -2.20245, -2.11666, -2.13893, -1.79098, -1.40501, -1.54401, -1.51026, -1.96467, -2.41109, -2.34114, -2.34718, -2.14252
0.1, 0.0319375, 1.01898, 0.78931, -0.369129, -1.04331, -0.937333, -0.246746, -0.712499, -1.45015, -1.16275, -1.11127, -1.63834, -1.79936, -1.46727, -1.38657, -1.81919, -1.92316, -1.80767, -1.80425, -2.30241, -1.98333, -1.81957, -1.70708, -1.60611, -1.51196, -2.0779, -2.23645, -2.39383, -2.30888, -2.26155, -2.02576
0.12, 0.0319375, 0.322346, 0.663755, -1.09493, -0.714172, -0.750369, -0.847098, 0.317188, 0.401802, 0.214006, -0.0708665, -1.34243, -1.65158, -1.63829, -1.90218, -1.57203, -1.60329, -1.30257, -1.48037, -1.82229, -2.48188, -2.35765, -1.68569, -1.65085, -1.74742, -1.67207, -2.34754, -2.32064, -1.98324, -1.88218, -1.86006
0.14, 0.0319375, 0.426382, 0.0600153, -0.159464, -0.108686, -0.145312, -0.188171, 0.722833, 1.19811, 0.957642, 0.855887, -0.153495, -1.30167, -1.31958, -1.29167, -1.42497, -0.821766, -0.484203, -1.49178, -1.96986, -1.83639, -1.38659, -0.498987, -0.69257, -0.554786, -1.32068, -1.61103, -2.01787, -1.853, -1.9396, -1.87768
0.16, 0.0319375, 1.08184, 1.13639, 0.894872, 0.307026, 0.807763, 1.26062, 0.993556, 1.5917, 1.05468, 1.01589, 0.778242, -0.166124, -0.0168173, -0.458015, -1.08238, 0.0352933, 0.459111, -0.743422, -1.63209, -1.58132, -0.78413, 0.254253, -0.510558, 0.0232607, -0.817935, -1.09793, -1.48876, -2.19717, -1.95939, -1.35038
0.18, 0.0319375, 1.08084, 0.646234, 0.189363, 1.11208, 1.29982, 0.395401, 1.0405, 2.28258, 1.75625, 1.2571, 0.723049, 0.160272, 0.0238903, -0.0988553, -0.161765, 0.0644874, 0.676085, -0.196547, -0.861431, -1.10224, -0.305312, 0.563679, -0.0486222, 0.858349, -0.258482, -0.170476, -1.30948, -1.74195, -1.88395, -1.09237
