# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 2.49769, 1.70464, 1.34873, 1.76495, 2.00644, 1.15082, 0.350322, -0.220833, 0.367344, -0.422454, -0.935487, -0.844416, -0.547991, -1.00975, -1.64039, -1.36234, -1.21697, -1.5602, -1.82864, -1.74558, -2.17761, -1.8818, -1.97121, -2.24083, -2.24106, -2.86602, -2.84452, -2.74137, -2.38248, -2.12401
0.02, 0.0319375, 2.37086, 1.97049, 1.58458, 1.203, 0.911432, 0.721114, 0.269816, 0.177454, -0.338442, -0.986722, -1.18183, -0.610199, -0.791724, -0.463395, -1.42833, -1.55868, -1.34013, -1.46527, -1.53781, -1.8106, -2.35458, -2.49254, -2.34631, -2.42668, -2.34845, -2.88081, -2.74352, -2.69093, -2.5559, -2.47875
0.04, 0.0319375, 1.99408, 2.17291, 1.65448, 0.878816, 1.43434, 0.883496, 0.66145, 0.45684, -0.0347472, -0.643895, -1.14957, -1.25592, -1.26774, -1.24906, -1.29981, -1.46085, -1.21876, -1.39362, -1.87005, -2.13457, -2.37077, -2.08413, -2.12623, -2.28902, -2.62273, -2.81178, -2.76511, -2.48328, -2.53691, -2.40013
0.06, 0.0319375, 2.20505, 1.42244, 1.52194, 1.43828, 1.74925, 1.08888, 0.739255, 0.395678, 0.0601449, -0.238289, -0.601878, -0.854479, -0.541993, -1.06751, -1.2962, -1.41957, -1.1843, -1.52105, -1.29606, -1.90285, -2.44052, -2.05338, -1.7873, -2.14772, -2.40959, -3.11879, -2.87877, -2.73221, -2.55497, -2.39992
0.08, 0.0319375, 1.58567, 1.6054, 0.74904, 1.29532, 1.55826, 0.572665, 0.334141, 0.486057, 0.770711, -0.476367, -0.4069, -0.797996, -0.733227, -0.702006, -1.33863, -1.56384, -1.34258, -1.47889, -1.72413, -2.07786, -1.68016, -2.10136, -2.0476, -2.36778, -2.43733, -2.91645, -2.79019, -2.74978, -2.87916, -2.55605
0.1, 0.0319375, 1.96181, 2.00098, 1.12984, 1.72999, 1.34112, 0.364187, 0.573633, 0.20953, -0.322012, -0.949344, -1.3398, -0.907103, -1.06882, -0.886641, -1.22659, -1.20576, -1.32759, -1.42297, -1.71594, -2.05691, -2.16172, -2.64274, -2.21695, -2.24781, -2.47362, -3.12873, -2.89814, -2.74166, -2.45413, -2.4998
0.12, 0.0319375, 2.61587, 2.28852, 1.93538, 1.5916, 1.37207, 0.408836, 0.447421, 0.742235, 0.277698, -0.818523, -0.898575, -0.935788, -1.20006, -0.703978, -1.1235, -1.1963, -1.37179, -1.22609, -1.46193, -2.09029, -1.86624, -2.10339, -2.3434, -2.28624, -2.26439, -2.45405, -2.66749, -2.54769, -2.55602, -2.82148
0.14, 0.0319375, 2.01756, 2.19425, 1.46186, 1.8189, 1.56944, 0.871701, 0.426322, -0.0077252, 0.0425269, -0.389733, -0.491473, -0.888977, -1.24249, -0.952735, -1.59701, -1.17068, -1.13372, -1.25135, -1.71074, -1.90585, -2.39789, -2.22997, -1.82014, -2.31431, -2.55775, -2.90173, -2.76375, -2.65674, -2.56232, -2.51533
0.16, 0.0319375, 1.81169, 2.03969, 2.21227, 1.58639, 0.970775, 0.652825, 0.757081, -0.103142, -0.403399, -0.226891, -1.31811, -1.19175, -0.470829, -0.885675, -1.32325, -1.08717, -0.977682, -1.66149, -1.62912, -1.98176, -1.97745, -2.21792, -2.5377, -2.38381, -2.25919, -2.54296, -2.76615, -2.59394, -2.34217, -2.68712
0.18, 0.0319375, 1.1392, 1.12695, 1.30856, 1.03196, 0.649367, 0.953576, 0.688821, 0.182068, -0.0274537, -0.872992, -1.66122, -0.790986, -0.557649, -0.999914, -1.08258, -1.11029, -1.23819, -1.11816, -1.64582, -2.20822, -2.29301, -2.02895, -2.11082, -2.04045, -2.2846, -2.84728, -2.83134, -2.48338, -2.41586, -2.1874
0.2, 0.0319375, 1.78578, 1.95591, 1.66651, 1.50541, 1.81652, 0.824381, 0.475949, -0.287698, 0.209813, -0.706042, -0.847716, -0.740754, -0.644268, -0.600698, -0.621151, -1.22953, -1.42872, -1.19656, -1.50784, -1.69826, -1.62843, -1.72676, -2.31753, -2.41866, -2.24732, -2.57617, -2.48706, -2.57966, -2.37886, -2.2041
0.22, 0.0319375, 2.78818, 2.45903, 2.40304, 1.98089, 1.32925, 0.933812, 1.23989, 0.393538, 0.292119, -0.35863, -1.23784, -1.38543, -1.11989, -0.814979, -0.608633, -0.883593, -1.31377, -1.4699, -1.42081, -1.77962, -1.76653, -1.92645, -2.00796, -2.06873, -2.44001, -2.50593, -2.72366, -2.59874, -2.39097, -2.28578
0.24, 0.0319375, 2.56693, 3.04714, 2.35089, 2.04344, 1.52807, 1.02237, 0.606799, 0.537083, 0.461537, -0.425397, -0.686521, -0.697723, -0.691419, -0.684215, -0.622756, -1.1461, -1.25344, -1.38337, -1.33862, -1.61547, -1.96201, -2.013, -1.65722, -1.74764, -2.22579, -2.59876, -2.64289, -2.68721, -2.68146, -2.47514
0.26, 0.0319375, 2.13891, 2.11759, 2.43764, 2.15805, 2.04346, 1.15031, -0.0892793, -0.165533, 0.0622061, -0.230965, -0.564275, 0.034538, -0.510333, -0.483591, -0.493675, -0.824174, -0.865771, -0.832598, -0.5081, -1.39139, -1.91316, -1.86487, -1.84306, -1.98539, -2.16812, -2.66516, -2.57479, -2.3252, -2.36969, -2.1539
