# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.274547, -1.17366, -1.79746, -1.14732, -1.13862, -1.37101, -2.21185, -1.71615, -1.8134, -1.72686, -2.11942, -2.28424, -2.35231, -1.98738, -2.45165, -2.85381, -3.27594, -3.61678, -3.6322, -4.01741, -3.70417, -3.70871, -3.30101, -3.76728, -3.78538, -3.76574, -3.25786, -3.50244, -3.78545, -3.56749
0.02, 0.0319375, -1.61966, -1.31893, -1.31629, -1.5841, -2.02729, -2.16433, -2.24526, -2.39405, -1.83393, -2.04901, -2.43441, -2.84208, -2.80802, -2.89709, -3.32072, -3.31306, -3.25933, -3.26754, -3.42574, -2.91717, -3.29255, -3.24068, -3.12849, -3.01075, -3.12622, -3.20704, -2.14235, -2.59918, -3.09118, -2.91836
0.04, 0.0319375, -0.898497, -1.52016, -1.83357, -1.82646, -1.81726, -2.44208, -2.40787, -2.5372, -2.36433, -2.82545, -2.98775, -2.81858, -2.62641, -2.79189, -2.98303, -2.90115, -3.18333, -2.97966, -2.82312, -2.55089, -2.33595, -3.14546, -3.18606, -3.06487, -2.62181, -3.30073, -2.62807, -2.67392, -2.80955, -2.77349
0.06, 0.0319375, 1.03349, 1.3731, 1.54993, 1.24595, 0.845996, 0.183399, -0.294262, -0.057437, 0.0707866, 0.143873, 0.349462, -0.141382, -0.518304, -0.155982, -0.354754, -0.893588, -1.1197, -1.33655, -1.86736, -1.90897, -2.14387, -2.80161, -2.68612, -2.86312, -2.47432, -2.82039, -2.92394, -2.63699, -2.83755, -2.76013
0.08, 0.0319375, 1.11631, 0.595813, -0.251375, -0.123205, -0.614666, -0.537807, -0.994832, -0.677124, -0.841458, -1.36416, -1.33565, -1.45864, -2.1008, -1.96776, -2.24459, -2.2749, -2.85829, -2.96241, -2.95018, -2.83378, -2.79899, -3.23044, -3.12264, -3.21682, -3.02967, -2.97224, -2.95591, -2.9193, -3.14243, -3.49849
0.1, 0.0319375, 0.629367, 0.126045, -0.0794137, -0.07681, -0.395668, -0.164757, -0.206492, -0.733242, -0.534905, -0.354535, -0.234562, -0.592995, -0.0494351, 0.354266, 0.0407468, -0.41399, -0.354562, -0.855311, -1.95693, -2.855, -2.85653, -2.81147, -2.99188, -3.11774, -2.91251, -3.14601, -3.05229, -3.02307, -3.35507, -3.47836
0.12, 0.0319375, 0.947966, 1.01744, 0.685829, 0.316499, 0.354164, -0.106203, 0.109226, -0.623787, -0.476038, -0.405367, -0.301775, -0.365061, -0.11648, -0.0815818, -0.479024, -0.742021, -0.866274, -1.61061, -2.09439, -2.4922, -2.49949, -2.71679, -3.02224, -3.21461, -3.38295, -3.34093, -3.07049, -3.40264, -3.49424, -3.25106
0.14, 0.0319375, 0.920962, -0.416937, -1.27713, -0.641378, -0.724372, -0.652714, -1.14288, -0.838088, -1.06024, -1.44423, -1.50375, -0.953432, -1.08124, -0.714757, -1.38354, -1.76189, -2.606, -2.80698, -3.06583, -3.31185, -3.31923, -3.73113, -3.37086, -3.57749, -3.28609, -3.33528, -3.45061, -3.90022, -3.56841, -3.56298
0.16, 0.0319375, -0.494094, -0.433108, -0.19952, -0.596227, -0.5827, -0.532119, -1.34172, -1.33525, -1.36696, -1.82649, -1.78522, -1.51839, -1.07018, -1.2685, -1.72012, -1.80477, -2.19526, -2.63955, -3.43197, -3.49714, -3.35653, -3.5414, -3.61931, -4.00444, -3.92167, -4.05798, -3.72225, -3.74957, -3.71852, -3.78423
0.18, 0.0319375, -1.35975, -0.30282, -0.516917, -1.46387, -1.20824, -1.22437, -1.16656, -1.60922, -1.37822, -1.81283, -1.94227, -1.02725, -1.21889, -1.41825, -1.67029, -2.62604, -2.73083, -2.85157, -3.43869, -3.50023, -3.43975, -3.87591, -3.6333, -4.02186, -3.94818, -4.0169, -3.7809, -3.60821, -4.15568, -4.1646
