# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -4.94308, -4.78243, -4.45457, -4.76411, -5.2953, -6.04018, -5.78004, -5.18099, -4.98241, -4.92652, -5.77974, -5.22699, -5.48114, -5.40826, -5.39615, -5.28362, -5.14762, -5.43211, -4.94201, -4.85333, -4.68399, -4.48187, -4.36024, -3.57817, -3.74958, -4.11883, -4.63491, -4.58652, -4.44785, -4.41863
0.02, 0.0319375, -4.91961, -4.21406, -3.99819, -3.92482, -4.51517, -5.29513, -5.31459, -4.58891, -4.85653, -4.66023, -4.74261, -4.67803, -4.18106, -4.4442, -4.10389, -4.34973, -4.4463, -4.96979, -4.89501, -4.7357, -4.51294, -4.62917, -4.37335, -3.62665, -3.59545, -4.27515, -4.84352, -4.52602, -4.6874, -4.40145
0.04, 0.0319375, -2.45943, -1.04445, 0.0998643, 0.174833, -0.32279, -0.358872, -0.912853, -0.723446, 0.0840049, 0.366733, -0.445866, -0.333402, -0.778732, -1.33248, -1.52646, -1.65461, -1.25931, -1.22936, -1.3315, -1.73915, -2.20447, -2.35904, -3.22862, -3.04565, -1.86281, -2.10865, -2.06009, -2.27936, -2.24304, -2.54582
0.06, 0.0319375, -0.98153, 0.476735, 1.7591, 1.94264, 0.797215, 1.26276, 2.64437, 2.93539, 2.84405, 2.11963, 1.96182, 2.80143, 2.24709, 1.09211, 1.7, 2.01986, 2.09987, 1.80976, 0.926961, 0.729418, 0.262875, 1.06877, 0.599112, -0.172053, -0.451244, -0.254633, -0.485065, -0.321013, -0.566686, -0.44927
0.08, 0.0319375, -0.413077, 0.456727, 1.18222, 2.37639, 1.78702, 1.18738, 2.64412, 4.28779, 3.96033, 2.67901, 2.51922, 3.81506, 3.68866, 2.79352, 2.87139, 2.57046, 2.9482, 2.54589, 2.2791, 2.26466, 1.87807, 1.99712, 1.34912, 0.737638, 0.739556, 0.581383, -0.201365, 0.470703, 0.70798, 0.950527
0.1, 0.0319375, -0.748125, -0.330334, 0.737447, 1.98523, 2.60974, 0.947904, 2.38916, 3.56663, 3.61625, 4.28807, 2.52351, 3.72532, 3.50175, 3.74074, 2.95528, 2.33408, 2.78844, 2.83404, 2.94873, 2.28035, 1.90775, 1.83166, 1.52249, 0.926037, 1.15412, 0.411408, -0.116801, 0.394769, 1.11, 0.891956
0.12, 0.0319375, -1.567, -0.702126, 0.298506, 2.22684, 2.23785, 1.7428, 2.61459, 3.71315, 3.58817, 3.2584, 2.46336, 3.51856, 3.65971, 3.30258, 3.44769, 3.3941, 3.03869, 2.2567, 2.67499, 2.55975, 2.16971, 1.96517, 1.64195, 0.800521, 1.00966, 0.534084, 0.0326712, 0.422809, 0.533474, 0.704724
0.14, 0.0319375, -1.17156, 0.040554, 1.25437, 1.90486, 1.92725, 1.59569, 2.17456, 3.33359, 3.18862, 3.29987, 1.93822, 2.66216, 3.27559, 3.75732, 2.85793, 2.51046, 2.39109, 2.24307, 1.85889, 1.9956, 1.75089, 1.28993, 0.987814, 0.531569, 0.809902, 0.447284, 0.143173, 0.224849, 0.492101, 0.855953
0.16, 0.0319375, -1.71461, -0.339479, 0.0949486, 1.06436, 1.25567, 0.793281, 1.98844, 2.82586, 2.50248, 2.86427, 1.44052, 1.53294, 2.53499, 2.42188, 1.89772, 1.48465, 1.52264, 1.9918, 1.91824, 1.8473, 1.17216, 0.633168, 0.335042, 0.250029, 0.543472, -0.0369067, -0.321193, 0.197451, 0.0127731, -0.0903047
0.18, 0.0319375, -1.35484, -0.472721, 0.0518639, 0.639189, 1.30815, 0.781034, 1.26096, 2.14131, 1.98859, 1.21256, 1.18269, 1.98467, 2.41898, 2.42268, 1.57916, 1.26511, 1.30834, 1.45324, 1.3014, 1.28935, 0.782721, 0.319491, 0.445149, -0.273862, -0.172196, -0.695791, -0.653612, -0.358176, -0.808956, -0.569166
