# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -2.5644, -3.42814, -3.72344, -3.80383, -3.66776, -3.29888, -2.56112, -3.29442, -4.3783, -4.94381, -5.4159, -4.59145, -4.56848, -3.78222, -3.7276, -3.30973, -3.06291, -3.75123, -4.7893, -4.45894, -4.01251, -4.1316, -4.03935, -3.8199, -4.1139, -3.57375, -2.88247, -2.8627, -3.41807, -4.15905
0.02, 0.0319375, -3.28399, -2.50798, -2.36723, -1.74948, -1.13523, -0.263809, 1.03818, 0.997515, 0.507886, -0.713061, -1.81234, -2.81012, -1.50303, -1.47511, -1.54563, -1.30721, -1.52439, -2.04726, -2.80158, -3.44137, -3.24752, -3.2966, -2.93871, -3.08768, -2.53234, -1.81549, -2.07269, -1.86077, -2.04632, -3.06678
0.04, 0.0319375, -2.69473, -2.40556, -2.28077, -1.56886, -1.01534, -0.424738, 0.68436, 0.290973, 0.188085, 0.240399, -1.50525, -1.7503, -1.08878, -1.05764, -0.982217, -0.859721, -0.421018, -1.3786, -2.19892, -3.02331, -2.52409, -1.82428, -2.44369, -1.87499, -1.73278, -1.14031, -1.63451, -1.09893, -1.41557, -2.47896
0.06, 0.0319375, -2.45884, -1.64262, -2.35191, -1.02287, -0.692629, -1.09848, -0.548891, 0.604155, -0.0896081, 0.233595, -1.66026, -1.99096, -0.80856, -0.922967, -1.16906, -0.641806, -0.294072, -1.60104, -2.28355, -2.62679, -2.10317, -2.50383, -2.44103, -2.14368, -1.38417, -0.867095, -1.61177, -1.16519, -1.27483, -2.66154
0.08, 0.0319375, -2.46249, -2.1687, -3.06535, -1.05595, -0.402334, -1.33849, 0.0459956, 0.548851, 0.270269, 0.9904, -1.5208, -1.66945, -0.860405, -0.490744, -1.01919, 0.113843, 0.575073, -0.381067, -1.6319, -2.25265, -1.45207, -1.69003, -1.73256, -1.30144, -0.562272, -0.498158, -0.873218, -0.100987, -0.367199, -1.75267
0.1, 0.0319375, -2.54282, -3.11964, -2.865, -0.554519, 0.123899, -1.77392, -0.230844, 0.347725, 1.07942, 1.86576, -1.82536, -1.70351, -1.07291, -0.817377, -1.37098, 0.268593, 0.762187, -0.562819, -1.16288, -2.10639, -1.03076, -1.54993, -0.784403, -0.782779, 0.0311882, -0.0958117, -0.114011, 0.484405, 0.309281, -0.85944
0.12, 0.0319375, -2.61674, -3.14932, -3.12142, -0.368486, 0.390285, -2.33311, -1.25893, -0.774126, 1.63033, 2.88759, -0.496032, -1.46622, -1.33198, -0.467763, -1.2493, 0.513192, 0.988907, -0.313794, -0.924264, -2.39612, -0.544916, -1.17368, -0.234743, -0.273995, 0.346682, 0.156497, 0.104401, 0.789436, 0.384923, -0.0918243
0.14, 0.0319375, -3.40995, -3.63251, -3.54031, 0.101726, 0.828709, -1.7502, -1.14006, -0.897138, 2.51003, 3.75964, -0.0375615, -1.54414, -0.210775, -0.10754, -1.42011, 0.699857, 1.18223, -0.614776, 0.242819, -1.39421, -0.0235335, -0.773178, 0.764635, 0.111923, 0.68329, 0.442414, 0.835896, 1.18424, 0.681696, -0.00660174
0.16, 0.0319375, -3.358, -3.50749, -3.55516, 0.260274, 1.11063, -2.14468, -0.965115, -0.630775, 2.84235, 4.29619, 0.928251, -0.681743, 0.374525, 0.640669, -1.61212, 0.950716, 1.43257, -0.503198, 0.427901, -1.21249, 1.1783, 0.200854, 0.460495, 0.666145, 1.47511, 1.0437, 1.29279, 1.54302, 1.22107, 0.0565816
0.18, 0.0319375, -4.97279, -4.21251, -2.95817, 0.0431188, 1.11806, -1.91324, -1.82561, -1.41923, 2.13377, 4.32538, 1.74877, -1.67972, 0.616855, 2.05026, -0.947474, 0.763599, 1.86574, -0.528306, 0.368784, -1.15165, 0.608641, 0.474893, 1.30172, 1.20042, 3.02737, 1.3597, 1.51921, 1.75747, 1.45495, 0.298634
0.2, 0.0319375, -3.36636, -3.18684, -3.22617, -0.323185, 0.952702, -1.83652, -2.28068, -2.01609, 1.71188, 4.06651, 1.89716, -1.67067, 0.156543, 2.12662, -0.764553, 0.873978, 2.66572, -0.623751, 0.237303, -0.258461, 0.927762, 0.904788, 0.908994, 1.0996, 3.16867, 1.57198, 1.43161, 2.14746, 0.706898, 0.0299644
0.22, 0.0319375, -3.70563, -3.92267, -3.70142, -0.755065, 0.784616, -1.74603, -2.86599, -2.28957, 1.28548, 3.51759, 1.62887, -1.8317, -0.0978371, 2.15404, -0.449794, 0.779156, 2.40044, -0.0281691, 0.860469, 0.6321, 0.810861, 1.10907, 1.25019, 1.35194, 2.64634, 1.24177, 1.19645, 2.10546, 0.335994, -0.41176
0.24, 0.0319375, -3.59803, -4.26629, -3.23113, -0.213888, 1.13513, -1.37188, -2.21295, -2.59265, 0.94995, 3.03416, 1.47039, -1.59169, -0.0925256, 1.44487, -0.353609, 1.16534, 3.11277, 0.0952231, 0.973747, 1.00246, 1.06031, 1.42499, 1.71506, 1.8068, 2.62685, 1.71517, 1.69315, 1.63461, 0.144541, -0.605603
0.26, 0.0319375, -4.07867, -4.93721, -3.31175, -0.0831348, 1.58619, -0.837372, -2.87922, -2.59, 0.639428, 3.3568, 1.98627, -1.51519, -0.697526, 2.49615, 0.776351, 0.879157, 3.65058, 0.980687, 1.0885, 1.37074, 0.418973, 0.996741, 1.5652, 1.78153, 2.81296, 2.06918, 1.89757, 1.7406, 0.414362, -0.303499
0.28, 0.0319375, -3.15411, -3.39565, -3.19342, 0.0532402, 1.87469, -0.516847, -2.29005, -1.56893, 0.582722, 3.57377, 2.55037, -1.56759, -0.557151, 3.34344, 1.62441, 0.444874, 3.73204, 1.98589, 1.11989, 1.47658, 1.03832, 1.90283, 1.48324, 1.84359, 3.10285, 2.25389, 1.90581, 1.05367, -0.0615755, -0.157062
0.3, 0.0319375, -3.16079, -3.13127, -3.41447, 0.0707477, 2.07926, -0.0992053, -1.65802, -1.61539, 0.512099, 3.8501, 3.05927, -1.03733, -0.581363, 3.19836, 2.0132, 0.498913, 3.8232, 2.20913, 0.722885, 1.1948, 0.211731, 1.67698, 1.00595, 1.53339, 2.73928, 2.19042, 1.93026, 1.25315, 0.346748, 0.00993592
0.32, 0.0319375, -3.10312, -3.38291, -3.37898, -0.263704, 1.85605, -0.125069, -2.75692, -1.85112, 0.487652, 4.40416, 3.54253, -0.805819, -0.914884, 2.95315, 1.97995, 0.211174, 4.08625, 2.93508, 0.725465, 1.28927, -0.174492, 1.5667, 0.774796, 1.5153, 1.91018, 1.59559, 2.29228, 1.13624, 0.33522, -0.0835421
