# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.27976, -1.42569, -1.46868, -1.49902, -1.50181, -1.86268, -1.74446, -1.63597, -1.60565, -1.39314, -1.62545, -1.07618, -1.29883, -1.69402, -1.51757, -1.71048, -1.63252, -1.41654, -1.43449, -1.35689, -1.76772, -1.62272, -1.40773, -1.27356, -1.73434, -1.64098, -1.48629, -1.40222, -1.2449, -0.967994
0.02, 0.0319375, -2.49079, -1.64813, -1.78006, -1.4157, -1.06811, -1.77125, -1.35406, -1.11766, -1.10006, -1.0354, -1.3183, -1.36538, -1.26494, -0.745227, -0.87041, -0.903891, -0.698782, -0.629904, -0.381137, -0.359983, -0.686211, -1.15725, -0.985271, -0.917258, -0.77414, -0.782289, -0.451069, -0.417324, -0.634582, -0.600038
0.04, 0.0319375, -3.15073, -2.39809, -1.60143, -1.67392, -1.67409, -1.48061, -1.2976, -1.72323, -1.78956, -1.97191, -1.56581, -1.94251, -1.90806, -1.71002, -1.6718, -1.46557, -1.38789, -1.43896, -1.44317, -1.45675, -1.91037, -1.97034, -1.51412, -1.49214, -1.42568, -1.44807, -1.49311, -1.62977, -1.68812, -1.57604
0.06, 0.0319375, -3.53162, -2.18593, -1.19096, -1.78754, -1.13129, -1.40271, -1.59244, -1.46939, -0.963295, -1.40028, -1.68459, -1.85474, -1.66607, -1.29412, -0.850004, -1.07023, -0.810064, -0.782292, -0.854357, -1.38196, -1.73909, -1.6256, -0.947705, -1.01245, -0.932312, -1.01855, -1.16203, -1.5321, -1.52191, -1.38794
0.08, 0.0319375, -2.04613, -2.05058, -1.67174, -1.77403, -2.14372, -1.82778, -1.29252, -1.75895, -2.3346, -1.66398, -2.12976, -2.33557, -2.22582, -1.9713, -2.00814, -1.89623, -1.88729, -2.08978, -1.99181, -2.53799, -2.2343, -2.20141, -2.36392, -1.9769, -2.29806, -2.09796, -1.97847, -1.8618, -2.15477, -1.88484
0.1, 0.0319375, -2.10319, -2.11515, -2.62784, -3.12831, -2.21437, -1.8507, -1.81452, -1.73193, -1.9235, -1.66763, -1.30231, -1.97807, -1.76474, -2.43332, -2.14796, -2.2177, -2.19379, -2.43384, -2.25474, -2.62773, -2.37706, -2.31356, -2.54026, -2.29061, -2.10425, -2.27361, -2.22416, -1.84631, -1.95529, -1.69092
0.12, 0.0319375, -2.57552, -1.94696, -1.91184, -2.0861, -2.51145, -1.88697, -2.11102, -2.01598, -2.40245, -1.77992, -1.80364, -1.90014, -2.00398, -1.96887, -2.52015, -2.32303, -2.41835, -1.99887, -2.16241, -2.89776, -2.22288, -2.5143, -2.08067, -1.85946, -1.94047, -2.02657, -2.55138, -2.20312, -2.35973, -2.38612
0.14, 0.0319375, -2.17611, -1.66207, -2.13971, -2.00308, -1.4983, -2.35037, -2.29206, -2.11862, -1.88797, -2.22213, -2.10319, -2.22614, -1.51876, -1.0582, -1.18948, -1.51876, -1.40511, -1.48352, -1.83416, -2.08282, -1.58663, -1.46971, -1.43498, -1.51563, -1.80305, -1.60613, -1.70378, -1.88853, -1.73918, -1.39035
0.16, 0.0319375, -1.46862, -1.54186, -1.83036, -1.72936, -2.27893, -1.80377, -1.74318, -1.26779, -1.5499, -1.54741, -1.62167, -1.54894, -1.26836, -1.18704, -1.39462, -1.34994, -1.26662, -0.897543, -1.2113, -1.03508, -0.610506, -0.790322, -1.16081, -1.50281, -1.42122, -1.63578, -1.17068, -1.69681, -1.40887, -1.29064
0.18, 0.0319375, -2.60759, -1.85801, -2.22365, -3.14458, -2.24928, -2.28754, -1.47753, -0.856206, -1.44857, -1.50278, -1.4444, -1.35238, -1.60307, -1.28926, -1.33524, -1.03117, -0.656037, -0.771608, -0.723549, -0.60238, -0.402261, -0.501494, -1.16611, -1.48432, -1.18771, -1.14966, -1.04954, -1.09594, -0.855875, -1.07655
0.2, 0.0319375, -2.58086, -1.36661, -1.28894, -2.21758, -2.33318, -1.53913, -1.28808, -1.98235, -0.98959, -1.19093, -1.7976, -1.97888, -1.62746, -0.876618, -0.841543, -0.962259, -0.830913, -0.823169, -0.228686, -0.514822, -0.923709, -1.38804, -1.40797, -1.36643, -1.37031, -1.28453, -1.11474, -0.709969, -0.974011, -0.825674
0.22, 0.0319375, -1.74584, -2.461, -1.79464, -1.9035, -2.26113, -2.86424, -1.78222, -1.44926, -1.25998, -1.73333, -1.79924, -1.22292, -2.08594, -1.59072, -1.75833, -1.6782, -1.57656, -1.56363, -1.32967, -1.69248, -1.79589, -1.95155, -1.68752, -1.79302, -1.6778, -1.95852, -1.90341, -1.2787, -1.05773, -1.24405
