# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -1.92444, -1.07229, 0.216185, 0.104462, 0.975216, 0.65798, 0.345464, 0.309192, 0.0801835, -0.84915, -0.736226, -0.743215, -0.521254, -1.05044, -2.25048, -1.90805, -1.97392, -2.08664, -1.46678, -1.13581, -1.78856, -1.72325, -1.73575, -2.43886, -1.90808, -1.06598, -1.18106, -1.17261, -0.786432, -0.942023
0.02, 0.0319375, -2.33287, -0.694818, 1.83124, 1.31316, 0.336761, 1.3066, 0.411884, 1.28349, 0.0510229, -1.02062, -0.0412097, 0.169121, -0.842178, -0.421737, -1.77261, -2.16845, -2.02858, -1.03024, -0.68937, -0.170199, -1.03524, -1.58489, -1.09932, -1.26271, -1.18891, -0.707687, -0.233724, -0.238305, -0.0163919, -0.505569
0.04, 0.0319375, -1.9826, -1.13876, 1.02654, 1.65699, 0.436529, 0.856108, 0.158396, 1.38931, 1.09254, -1.63687, -0.961193, 0.342442, -0.995678, -0.838427, -1.52213, -2.20993, -1.17016, -1.47908, -0.247013, -0.881031, -0.60715, -1.59048, -1.27737, -1.24553, -0.989136, 0.178148, 0.321188, 0.468794, 0.568719, -0.186453
0.06, 0.0319375, -2.19096, -1.83206, -0.173427, 1.14328, -0.0658068, 0.137929, -0.498491, 1.48085, 1.77429, -0.923607, -1.07824, 0.866966, 0.211545, -0.7511, -0.754858, -1.8589, -1.13628, -1.11285, 0.474002, -0.343287, -0.743472, -1.05763, -0.574982, -0.882145, -0.853486, 0.10352, 0.403268, 0.652388, 0.880008, -0.406733
0.08, 0.0319375, -1.92148, -2.2639, 0.53859, 0.728859, 0.411675, 0.1943, -0.369818, 1.07382, 1.55307, -0.450405, -0.540608, 0.669834, 0.0291208, -0.821076, -0.928262, -1.57769, -0.791863, -0.704487, -0.642857, -0.466008, -0.493882, -0.766071, -0.213583, -0.978878, -0.959259, 0.158706, 0.899336, 0.967391, 0.821986, -0.15599
0.1, 0.0319375, -2.23346, -1.54556, 0.80675, 1.98763, 0.51567, 0.17251, -0.393109, 1.65967, 1.8135, -0.793175, -0.942648, 1.04992, -0.0991076, -0.606713, -0.743233, -1.51452, -1.26432, -0.679421, 0.730674, 0.333265, -0.254846, -0.700944, -0.352032, -0.701308, -0.428862, 0.534731, 1.16855, 0.771241, 0.859033, -0.0503622
0.12, 0.0319375, -2.50107, -1.8642, 1.06203, 2.27409, 0.507589, -0.0981164, -0.348746, 1.48882, 1.45153, -0.741592, -0.994367, 0.606477, -0.283052, -0.498836, -0.70903, -2.17069, -0.873452, -1.18088, 0.727656, 0.2772, -0.199051, -0.611397, -0.508266, -0.651801, -0.684914, 0.332205, 1.07616, 0.714668, 1.05492, 0.377765
0.14, 0.0319375, -2.13301, -2.12886, 0.770418, 1.95411, -0.076295, 0.354884, -0.38923, 1.51564, 1.75028, -0.947037, -1.016, 0.981825, -0.100381, -1.48396, -1.59689, -2.23906, -0.702318, -0.806587, 0.606523, -0.0428694, 0.00397072, -0.617981, -0.142412, -0.41554, -0.699254, 0.70601, 1.38976, 1.0463, 1.02012, 0.522372
0.16, 0.0319375, -1.57002, -1.75848, 0.83643, 1.79989, -0.115279, 0.447798, -0.418611, 1.01477, 1.51984, -1.24734, -1.73311, 1.38619, 0.2787, -1.00253, -0.426429, -2.22437, -1.08509, -1.07175, -0.154241, -0.587188, -0.247819, -0.470099, 0.0964386, -0.434249, -0.40137, 0.658589, 1.36335, 0.943213, 1.51037, 0.552962
0.18, 0.0319375, -2.37357, -1.46503, 0.71064, 1.39316, -0.183039, -1.17564, -1.94589, 1.03005, 1.73005, -1.33717, -1.79591, 1.21789, 0.388811, -1.23748, 0.0454535, -1.71899, -1.15956, -1.0574, 0.663502, 0.651163, -0.266361, -0.870345, 0.476637, -0.361881, 0.260068, 0.828948, 1.69277, 0.868161, 1.31313, 0.605829
