# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 1.40823, 1.20228, 1.68814, 1.81695, 1.8716, 1.80105, 2.05826, 2.01094, 1.77819, 1.82259, 1.78533, 2.25488, 2.41367, 2.61565, 2.80403, 2.91542, 2.72619, 2.45701, 2.47723, 2.27615, 2.94086, 2.78014, 2.55388, 2.46542, 2.7262, 2.77399, 2.8274, 2.78771, 2.6383, 2.42472
0.02, 0.0319375, 1.98704, 2.04662, 0.828339, 1.8219, 2.17592, 1.98038, 2.08579, 1.76972, 2.00411, 2.38654, 2.21978, 2.87474, 2.81713, 2.39934, 2.62099, 2.54516, 2.58792, 2.49852, 2.2677, 2.4935, 2.72443, 2.72934, 2.88227, 2.61385, 2.85252, 2.95643, 2.92532, 2.73646, 2.75279, 2.4727
0.04, 0.0319375, 1.56958, 1.50546, 2.07884, 1.74551, 1.76134, 2.51436, 2.30168, 2.06847, 2.34639, 2.73581, 2.63866, 2.56721, 2.35484, 2.24907, 2.76165, 2.76307, 2.99067, 2.92485, 3.19054, 2.93895, 2.67046, 2.55649, 3.08178, 2.95465, 2.67245, 2.77512, 2.92583, 3.19918, 2.90766, 3.01579
0.06, 0.0319375, 1.67827, 1.46913, 1.713, 1.36397, 2.29628, 2.30593, 2.16985, 2.27719, 1.75956, 2.25994, 2.41805, 2.66069, 1.97826, 2.16157, 2.46917, 2.54046, 2.61878, 2.18257, 2.66936, 2.71131, 2.84749, 2.51754, 2.0947, 2.35654, 2.76377, 2.869, 2.99148, 2.79327, 2.48936, 2.60151
0.08, 0.0319375, 1.21561, 1.48548, 1.08982, 1.09323, 1.9155, 1.71175, 2.22703, 2.21446, 2.16718, 2.41732, 2.14395, 2.59172, 2.5304, 1.87169, 1.78339, 2.19525, 2.62605, 2.72685, 2.78713, 3.11442, 2.77402, 2.16099, 2.21119, 2.5618, 2.97696, 3.03711, 2.81998, 2.68001, 2.76128, 2.65262
0.1, 0.0319375, 1.18357, 1.29402, 1.88323, 1.43912, 1.63382, 2.7727, 2.1429, 2.41895, 2.38464, 2.35258, 2.03111, 2.75955, 2.86025, 2.69336, 2.87238, 2.98458, 2.63513, 2.9651, 2.64552, 2.9085, 2.99144, 2.72451, 2.79226, 2.88499, 2.94438, 3.00815, 3.05837, 3.12112, 2.621, 2.89813
0.12, 0.0319375, 2.21516, 2.02467, 2.20494, 2.02915, 2.32697, 2.06199, 2.65497, 2.3948, 2.79148, 2.90574, 2.72075, 2.77649, 3.00883, 2.58465, 2.88103, 2.65412, 2.8979, 2.45637, 2.12692, 2.50019, 2.8621, 2.61438, 2.68384, 3.00959, 3.24145, 3.15837, 2.8776, 2.58488, 2.32666, 2.50819
0.14, 0.0319375, 1.88932, 1.26977, 1.43985, 1.90742, 1.50542, 2.37285, 1.71522, 1.47857, 1.99749, 2.1679, 2.39546, 2.24261, 2.22774, 2.12589, 2.08175, 2.20101, 2.51472, 2.66546, 3.06887, 2.85334, 2.87158, 2.43471, 2.75041, 2.42291, 3.08259, 2.93481, 2.81083, 2.87812, 2.50352, 2.56307
0.16, 0.0319375, 1.85693, 1.6719, 1.34879, 1.14131, 1.19123, 1.72927, 1.58418, 1.6522, 2.6075, 2.51395, 1.82361, 2.1761, 2.1928, 2.3792, 2.67949, 2.87794, 2.58586, 2.51739, 3.03451, 2.9951, 2.94539, 2.90622, 2.78234, 2.36737, 2.81578, 3.07106, 3.27801, 2.79309, 2.55835, 2.66967
0.18, 0.0319375, 1.00876, 1.60203, 1.50221, 1.852, 1.64813, 2.2392, 2.05288, 1.97761, 2.07035, 1.65691, 1.66164, 2.30339, 2.60118, 2.476, 2.51401, 2.74145, 2.27477, 2.5389, 2.75209, 2.41809, 2.77432, 2.86869, 2.55164, 2.85479, 3.03082, 2.71577, 2.80531, 2.68126, 2.28072, 2.19217
0.2, 0.0319375, 2.23663, 1.50259, 1.64993, 2.0342, 2.63492, 1.78383, 1.20851, 1.51671, 2.0552, 2.28913, 2.40482, 2.55227, 3.01392, 2.30112, 2.10001, 2.25423, 2.0909, 2.03474, 2.50167, 2.62023, 2.21169, 2.32336, 2.44828, 2.43591, 2.53595, 2.65191, 2.38861, 2.62979, 2.31816, 2.54553
0.22, 0.0319375, 0.997574, 1.64456, 2.20284, 1.13521, 1.60183, 1.23559, 1.60239, 1.86689, 2.87018, 2.81987, 2.16183, 2.61792, 2.08915, 2.21081, 2.54628, 2.40932, 2.42506, 2.32563, 2.26807, 2.56816, 2.48643, 2.03656, 2.06924, 2.2429, 2.63111, 2.63981, 2.586, 2.54013, 2.58013, 2.65321
0.24, 0.0319375, 1.39369, 0.917089, 0.746294, 1.27433, 1.45126, 1.25462, 1.83596, 1.33442, 1.96909, 1.91227, 1.53849, 1.91478, 2.10609, 2.04488, 2.08763, 2.26068, 2.31262, 2.22273, 2.29347, 2.50891, 2.14828, 2.15039, 2.24106, 2.26497, 2.41767, 2.43113, 2.52392, 2.55025, 2.47201, 2.13349
