# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -2.35873, -2.29358, -2.92936, -3.32687, -3.69811, -3.17342, -3.31478, -3.83207, -2.63181, -3.67348, -4.07088, -3.39325, -2.98338, -3.49677, -3.57977, -2.73935, -2.95919, -3.17814, -3.26708, -3.56179, -3.32908, -3.30204, -3.13014, -3.36403, -3.19043, -3.229, -2.83268, -3.03476, -2.67526, -2.75559
0.02, 0.0319375, 0.710568, 1.19284, 1.09656, 0.0428592, 0.757984, 0.537065, 0.931628, 0.654635, 0.508738, 0.14627, -0.129966, 0.362796, 0.613572, 0.37023, -0.461343, -0.358879, -1.12002, -0.328573, 0.542204, 0.619652, 0.131147, -0.93665, -0.863609, -0.824198, 0.139914, 0.483434, -0.26714, -1.63623, -1.70982, -1.13353
0.04, 0.0319375, 2.40929, 2.77763, 3.32323, 2.88606, 2.60829, 2.98748, 2.84805, 3.24869, 4.13929, 4.99452, 4.23034, 3.69629, 3.88255, 3.33554, 2.3588, 2.74879, 2.68899, 2.80303, 3.30649, 3.70462, 3.43414, 2.77648, 3.18563, 2.33654, 2.75058, 3.03809, 2.94935, 2.61292, 2.11729, 2.08551
0.06, 0.0319375, 1.66276, 1.28909, 1.68163, 3.10539, 2.90491, 2.09967, 2.40426, 2.53733, 3.96759, 4.57254, 4.3314, 3.74218, 4.41184, 3.7756, 3.11018, 4.29493, 3.60032, 4.33949, 4.31656, 3.64845, 3.09398, 2.66763, 2.95145, 3.11257, 3.46551, 3.67913, 3.07467, 3.08732, 2.85565, 2.82544
0.08, 0.0319375, 0.824159, 0.815606, 1.52477, 2.21881, 2.72351, 1.27817, 0.812169, 1.72662, 4.5662, 5.30846, 3.12846, 2.46603, 3.8033, 3.75246, 2.38385, 3.42535, 3.92302, 2.731, 2.92596, 2.4292, 3.80958, 2.76983, 2.88915, 2.86949, 3.08369, 2.74638, 2.63728, 2.37969, 2.58912, 2.38223
0.1, 0.0319375, 1.20621, 1.03612, 1.14829, 2.56897, 3.66782, 2.66589, 3.28506, 3.60334, 3.73076, 3.9316, 3.64829, 3.5941, 3.9615, 4.14624, 4.12342, 4.95688, 4.51047, 3.36183, 3.49665, 3.6162, 2.85591, 2.81254, 2.68279, 2.50534, 2.23682, 2.99091, 2.75531, 2.55842, 2.93552, 2.68229
0.12, 0.0319375, 0.942716, 1.67824, 1.9092, 1.71207, 2.44311, 2.65654, 3.17413, 4.06478, 3.52188, 3.09923, 3.11004, 3.87198, 4.59351, 4.14116, 4.139, 4.72838, 3.65752, 3.44924, 2.59224, 3.46836, 3.12176, 2.06407, 2.37892, 1.9357, 2.61314, 2.40787, 2.43392, 2.1909, 1.89101, 1.97664
0.14, 0.0319375, 1.0773, 1.51671, 1.88298, 2.21319, 2.30104, 2.15236, 2.37652, 3.68214, 3.6212, 3.08891, 3.55669, 3.95905, 4.39042, 3.91648, 4.39969, 4.59846, 3.23172, 3.01886, 2.69961, 2.19222, 2.11904, 1.27435, 1.41216, 1.5537, 1.84267, 1.8149, 1.93378, 1.86891, 1.69437, 1.23301
0.16, 0.0319375, 0.566194, 1.0356, 0.567708, 0.61204, 1.89504, 1.58514, 2.03437, 2.80912, 3.59269, 3.86281, 3.00331, 3.08084, 2.76127, 2.59016, 3.13596, 4.46051, 4.18935, 2.90783, 1.97874, 2.35684, 2.76361, 1.71511, 1.40164, 1.18724, 0.905302, 0.643865, 1.14016, 1.10574, 0.92948, 0.954385
0.18, 0.0319375, -1.08701, -0.12028, 0.173942, 0.759154, 0.918836, 1.18668, 2.13885, 2.86277, 3.1387, 3.44634, 2.76097, 2.40404, 2.42184, 1.981, 1.88667, 2.7493, 2.71149, 2.46951, 2.19815, 2.21591, 1.68687, 1.68091, 1.00871, 0.0622919, 0.160201, 0.116278, -0.407985, -0.0383185, -0.00572169, -0.154387
0.2, 0.0319375, -0.31838, 0.00264521, -0.620145, 0.569376, 0.350866, 1.29906, 2.44479, 2.67322, 2.81228, 2.87876, 2.39986, 2.51913, 2.47168, 2.40636, 2.69218, 2.77419, 2.857, 2.61794, 2.11317, 2.0853, 1.57954, 1.27783, 0.871545, 0.733929, 0.118888, 0.0264606, -0.0813057, 0.0176263, 0.0179124, 0.0607019
0.22, 0.0319375, -0.89441, -0.117253, 0.0509369, 0.173671, 1.07182, 0.623073, 2.22303, 2.39323, 2.77487, 3.22944, 2.71149, 2.24881, 2.37721, 2.3533, 2.35798, 3.0856, 2.04562, 1.57951, 1.70497, 1.78732, 1.6376, 1.29989, 0.696284, 1.03546, 0.564609, 0.229169, 0.283534, 0.781078, 0.520099, 0.381859
