# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 2.1879, 2.21373, 1.192, 1.39637, 1.90422, 1.60996, 1.12735, 1.23345, 0.963613, 0.108623, -0.0727071, 0.686165, 1.01755, 1.27164, 0.62537, 0.0138809, -0.0541123, -0.152175, -0.388466, -0.197658, -0.635709, -0.741208, -0.810685, -1.06918, -1.59779, -0.916218, -1.41244, -1.00915, -1.4444, -1.80282
0.02, 0.0319375, 2.25516, 1.98665, 1.3349, 1.66988, 1.68442, 1.39116, 1.05033, 1.04759, 1.06738, 0.931027, 0.532133, 0.260686, 0.615936, 0.831554, 0.8423, 0.734403, 0.191927, 0.359421, -0.277721, -0.610713, -0.371724, -0.659932, -0.593539, -0.747968, -1.13176, -1.02062, -1.03468, -1.21823, -1.18514, -1.86843
0.04, 0.0319375, 1.60407, 1.56366, 1.06701, 0.683892, 1.73562, 1.37319, 0.37618, 0.507572, 0.495877, -0.148249, 0.0464014, 0.195364, 0.650482, 0.929496, 0.549775, 0.107615, 0.185859, 0.154063, 0.0431767, -0.523931, -0.614648, -0.710001, -0.820351, -0.905789, -0.852482, -0.789972, -1.22237, -1.49341, -1.42119, -1.75315
0.06, 0.0319375, 1.72353, 1.65647, 0.730203, 0.88589, 1.81507, 1.20069, 0.703558, 0.164732, 0.408741, 0.638273, 0.470573, 0.783865, 0.468252, 0.0645598, 0.262692, 0.524429, 0.296195, 0.262882, 0.0110057, -0.269, -0.603845, -0.459972, -0.422329, -1.0789, -1.29508, -0.825172, -1.01688, -1.33127, -1.46935, -1.84947
0.08, 0.0319375, 1.18485, 1.47616, 1.48761, 0.58005, 1.75305, 1.03872, 0.772346, 1.07105, 1.13152, 0.614273, 0.0732376, 0.242903, 0.84898, 0.769066, 0.277192, 0.576542, 0.176752, 0.474274, 0.115907, -0.0320316, -0.390303, -0.717617, -1.09208, -0.845592, -1.16681, -0.966832, -1.34274, -1.22337, -1.41731, -1.50495
0.1, 0.0319375, 1.12224, 1.86881, 1.20919, 0.996348, 1.88765, 1.4339, 0.980302, 1.03243, 0.299546, 0.616242, 0.302951, 0.487611, 0.780556, 0.86962, 0.644665, 0.464106, 0.0844971, 0.197393, 0.0362002, -0.00682004, -0.708059, -0.671774, -0.706497, -1.05815, -0.907944, -0.885242, -1.07003, -1.13279, -1.51546, -1.61871
0.12, 0.0319375, 0.994966, 1.84206, 1.81611, 0.698518, 1.31593, 0.802446, 0.60086, 1.26282, 0.651158, 0.412112, 0.468071, 0.401481, 1.08029, 0.653456, 0.506033, 0.67575, 0.198739, 0.00844467, -0.190126, -0.551081, -0.526328, -0.773423, -0.779382, -0.825165, -1.18605, -1.10482, -1.19513, -1.1469, -1.38958, -1.53222
0.14, 0.0319375, 1.43272, 1.96585, 1.69173, 1.10917, 1.88409, 1.18322, 1.48459, 1.48772, 1.56474, 0.482114, 0.437473, 0.430919, 0.707355, 0.856256, 0.847501, 0.450287, 0.396679, 0.298359, -0.313737, -0.655939, -0.231076, -0.540049, -0.565257, -0.82916, -1.08274, -0.82995, -0.712917, -0.955374, -1.47398, -1.23967
0.16, 0.0319375, 2.27119, 2.10844, 1.60406, 1.28394, 1.70576, 1.391, 1.39153, 1.02495, 0.776439, 0.506461, 0.286928, 0.423981, 0.42656, 0.263675, 0.625701, 0.3179, 0.400046, -0.0677675, 0.00170348, -0.232719, -0.618592, -0.895323, -0.789832, -0.679102, -0.861197, -0.652996, -1.07404, -1.35585, -1.33265, -1.43923
0.18, 0.0319375, 1.76975, 2.21964, 1.41563, 1.26293, 1.70729, 1.02313, 0.86502, 0.882464, 0.525804, 0.654156, 0.0516613, 0.762329, 1.0788, 0.742002, 1.14369, 0.610396, -0.125642, 0.0144455, -0.0676823, -0.612594, -0.275055, -0.615668, -1.2372, -1.54704, -1.06759, -1.37269, -1.03719, -0.970908, -1.38027, -1.3347
