# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.681362, 1.52245, 1.46128, 1.04052, 1.2406, 0.972036, 0.905473, 1.10373, 1.18098, 1.94083, 1.63223, 1.78141, 1.55094, 1.82677, 1.63381, 1.61553, 2.11441, 1.83567, 2.1689, 2.52082, 2.35761, 2.37366, 2.63066, 2.76402, 2.22206, 2.27437, 2.51909, 2.56181, 2.48052, 2.37761
0.02, 0.0319375, 0.495137, 1.74112, 1.78713, 0.461111, 1.6467, 1.84342, 1.6821, 0.911894, 1.56088, 1.74767, 1.57123, 1.22545, 1.69244, 1.49224, 1.56096, 2.16064, 2.11349, 2.36386, 2.04872, 2.08824, 2.0034, 1.9928, 2.14152, 2.25801, 2.7372, 2.67942, 2.8099, 2.65659, 2.41002, 2.67371
0.04, 0.0319375, 0.762446, 0.994025, 1.47718, 1.51757, 1.27717, 2.04729, 1.59, 1.79729, 1.40466, 1.59083, 1.35146, 1.87939, 1.87235, 1.64986, 0.683447, 1.30128, 1.86622, 2.0886, 2.15876, 2.07853, 2.10309, 2.07454, 2.09715, 2.34097, 2.65095, 2.91702, 2.76416, 2.64968, 2.52202, 2.28353
0.06, 0.0319375, 1.55153, 0.878278, 1.26865, 0.653038, 0.810452, 1.32481, 1.88531, 0.982027, 1.98791, 1.67125, 1.59052, 1.28397, 1.50774, 1.61477, 1.17616, 1.16347, 1.82066, 1.7829, 2.09797, 2.40996, 2.27625, 2.53867, 2.21919, 2.41642, 2.48552, 2.59337, 2.52742, 2.55457, 2.48563, 2.71791
0.08, 0.0319375, 0.0858904, 1.44399, 1.12608, 1.62416, 1.84155, 1.76353, 1.49713, 1.35034, 1.74776, 1.85309, 1.91461, 1.65813, 1.18962, 1.59913, 1.64464, 1.87776, 1.84764, 2.13297, 2.00142, 2.15902, 2.2949, 2.25937, 2.46062, 2.6257, 2.68248, 2.6973, 2.80923, 2.26311, 2.50815, 2.59447
0.1, 0.0319375, 0.302789, 1.43336, 1.27812, 1.44921, 1.619, 1.47851, 1.77593, 1.11651, 1.59706, 1.77789, 1.77912, 1.69491, 2.20046, 2.04401, 1.82823, 1.85776, 1.97423, 1.64721, 1.80899, 1.8548, 2.19832, 2.54274, 2.58522, 2.43402, 2.41406, 2.43084, 2.81031, 2.56156, 2.4156, 2.64755
0.12, 0.0319375, 0.969595, 1.33643, 1.03793, 1.6585, 1.52896, 1.57755, 0.867866, 1.73806, 1.87464, 1.99627, 1.64209, 1.29266, 1.04061, 1.04547, 1.11396, 1.47702, 1.74712, 1.57334, 1.92041, 2.18559, 1.97942, 1.97111, 2.50818, 2.30199, 2.62531, 2.37544, 2.69324, 2.46247, 2.54724, 2.63611
0.14, 0.0319375, 1.8171, 1.77873, 1.88742, 0.885613, 1.90732, 1.72541, 0.97118, 1.25017, 1.79801, 1.55275, 1.19242, 1.64031, 1.93752, 2.09189, 1.70349, 1.99752, 1.93896, 2.09173, 2.14378, 2.37753, 2.12955, 2.07552, 2.36086, 2.66654, 2.67878, 2.80055, 2.48583, 2.45101, 2.60169, 2.27737
0.16, 0.0319375, 1.20711, 1.4942, 1.46262, 1.12926, 1.87988, 1.40373, 1.52467, 2.00134, 1.95144, 1.6429, 1.08563, 1.68716, 1.83698, 1.90333, 2.53401, 2.5254, 2.55802, 1.90355, 1.79329, 2.10742, 2.36424, 2.4618, 2.583, 2.67812, 3.10055, 2.86962, 2.91998, 2.52065, 3.0202, 2.53514
0.18, 0.0319375, 1.31281, 1.51328, 1.00001, 1.68221, 1.6548, 1.93235, 1.78598, 1.53456, 1.50985, 1.95132, 1.45232, 1.0923, 1.53946, 1.96059, 1.36335, 1.70323, 2.08982, 2.04849, 1.57198, 1.57771, 1.82209, 2.29809, 2.47527, 2.61348, 2.64539, 3.01553, 2.75559, 2.72893, 2.89149, 2.61988
0.2, 0.0319375, 1.36748, 1.66151, 2.28655, 1.87743, 1.86747, 1.78855, 1.23516, 1.24008, 1.29337, 1.35646, 1.64016, 1.43567, 1.37713, 1.93777, 1.42525, 1.73448, 2.01402, 1.95072, 2.04477, 2.41748, 2.39192, 2.1359, 2.3604, 2.49154, 2.79529, 2.49074, 3.06406, 2.76979, 2.69317, 2.52169
0.22, 0.0319375, 1.09437, 1.43822, 1.48231, 1.69608, 1.76348, 2.15804, 1.8164, 1.5147, 1.40795, 1.64739, 1.63085, 1.46148, 1.3325, 1.70452, 1.89925, 1.78371, 2.29488, 2.08119, 1.92737, 1.83317, 2.06719, 2.01913, 1.97671, 2.35853, 2.55596, 2.47523, 2.58777, 2.77047, 2.66773, 2.52646
0.24, 0.0319375, -0.0787838, 1.42982, 0.572389, 1.36381, 1.87196, 1.31842, 1.27314, 1.53291, 1.31868, 1.96084, 2.07375, 1.81359, 1.99858, 2.4, 2.25428, 1.89705, 1.8227, 2.31986, 2.11382, 2.12527, 2.6383, 2.41786, 2.57441, 2.68927, 2.70498, 2.73105, 2.83709, 2.65416, 2.80439, 2.77068
0.26, 0.0319375, 1.55306, 0.779097, 1.04502, 1.1643, 1.42849, 0.595047, 1.26784, 1.346, 2.09374, 1.96023, 1.25731, 1.85173, 1.69637, 1.93609, 1.36193, 1.78082, 2.03017, 1.92584, 1.87866, 2.02729, 2.03695, 2.4311, 2.5001, 2.64923, 2.59622, 2.44321, 2.4054, 2.67357, 2.63055, 2.6548
0.28, 0.0319375, 0.593935, 0.921494, 1.39436, 1.16136, 0.982691, 2.13757, 1.33686, 1.37216, 1.57025, 1.58784, 1.80748, 1.59219, 1.75857, 2.1085, 1.89692, 1.6492, 1.80519, 2.04309, 1.52578, 1.82727, 1.93493, 2.58812, 2.57158, 2.53537, 2.40318, 2.97377, 3.16346, 3.29296, 2.8731, 3.47187
0.3, 0.0319375, 1.41666, 1.08582, 1.20206, 1.03455, 0.873749, 1.43666, 1.43594, 1.56223, 1.86745, 1.87674, 1.57979, 1.95759, 1.9558, 2.07886, 1.91192, 1.65701, 2.03721, 2.20237, 2.06741, 2.39884, 2.48359, 2.35146, 2.57746, 2.52889, 2.84958, 2.75087, 2.66425, 2.62846, 2.54513, 2.73161
0.32, 0.0319375, 1.669, 1.54498, 1.53116, 1.82638, 1.83893, 1.86292, 1.38886, 1.61333, 1.78057, 1.87472, 1.40222, 0.773648, 0.910151, 2.28425, 1.96148, 1.72404, 1.94504, 2.02752, 1.94774, 2.27703, 2.04795, 2.50644, 2.46971, 2.64677, 2.89376, 2.87081, 2.61852, 2.58055, 2.88716, 2.89438
0.34, 0.0319375, 1.03607, 1.12309, 1.19173, 0.812693, 1.15841, 1.43175, 1.34, 1.4712, 1.36942, 1.77585, 1.56176, 1.57224, 1.40133, 1.06266, 1.56855, 1.82411, 2.11037, 2.06055, 1.90854, 2.02701, 1.93991, 1.86414, 2.33434, 2.12018, 2.37901, 2.50174, 2.71009, 2.79743, 2.61573, 2.60724
0.36, 0.0319375, 1.098, 1.45179, 1.64518, 0.665751, 1.78396, 1.8569, 1.1185, 1.50103, 1.58887, 1.97132, 1.9418, 1.6425, 1.88519, 2.22065, 1.87082, 1.65881, 2.13149, 2.16545, 2.07091, 2.48428, 2.18964, 2.40918, 2.62012, 2.71861, 2.72672, 2.90401, 2.61888, 2.32341, 2.61953, 2.69813
0.38, 0.0319375, 0.710617, 1.28771, 1.90516, 1.27645, 0.869607, 0.870417, 0.982535, 2.04789, 1.51295, 1.99101, 1.49933, 1.63677, 1.5427, 1.70199, 1.86299, 2.03373, 1.76533, 1.49447, 1.78539, 2.26894, 2.03851, 2.30978, 2.58633, 2.13377, 2.21893, 2.54788, 2.49736, 2.69304, 2.28834, 2.22311
0.4, 0.0319375, 1.30123, 0.750303, 1.00528, 1.43725, 1.35986, 1.45905, 1.12959, 1.17722, 1.65765, 2.00925, 1.16918, 1.92165, 1.80084, 1.66734, 1.5492, 1.65001, 1.97855, 1.67207, 2.09813, 2.28319, 2.0189, 2.26861, 2.49706, 2.47196, 2.29682, 2.56017, 2.81765, 2.70779, 2.52503, 2.38447
0.42, 0.0319375, 1.69835, 2.0191, 1.42038, 0.851008, 1.15281, 1.97161, 1.49707, 1.23289, 1.15291, 1.3686, 1.29479, 1.58215, 1.57554, 1.91637, 1.93902, 1.93777, 2.09663, 2.02426, 2.12281, 2.18761, 2.01967, 1.92003, 2.10255, 2.47964, 2.22807, 2.53154, 2.66323, 2.55758, 2.2103, 2.2963
0.44, 0.0319375, 0.71351, 1.62629, 1.59698, 0.945782, 1.95037, 2.47569, 1.96169, 1.54341, 1.85675, 1.95087, 1.66001, 1.69232, 2.08492, 1.71961, 1.4291, 1.70479, 2.06926, 1.98683, 1.83162, 1.79692, 2.37638, 2.38777, 2.57494, 2.62499, 2.47024, 2.62691, 2.38343, 2.72513, 2.66609, 2.71096
0.46, 0.0319375, 0.526769, 1.01411, 1.80329, 1.18264, 1.47032, 1.93962, 1.50302, 1.15832, 1.33829, 1.73687, 1.45267, 1.62846, 1.47863, 1.73652, 1.73605, 1.82044, 2.13519, 2.18386, 2.0796, 2.49798, 2.33756, 2.90193, 2.30888, 2.46, 2.62704, 2.84599, 2.39656, 3.01646, 2.53589, 2.40554
0.48, 0.0319375, 1.35527, 1.74758, 1.71372, 1.33703, 1.2578, 1.64187, 1.65604, 1.24266, 0.886428, 1.15992, 1.59209, 1.78743, 1.62384, 1.53374, 1.75395, 1.87422, 2.05942, 2.05436, 2.29161, 1.79964, 1.83098, 2.54872, 2.58893, 2.62865, 2.78671, 2.58406, 2.65355, 2.4883, 2.62779, 2.44351
