# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -4.40875, -4.1566, -4.58568, -4.41211, -4.98196, -4.48038, -4.30937, -4.20538, -4.73794, -3.97709, -4.10297, -4.19762, -4.30953, -3.98474, -3.83711, -3.03486, -2.84678, -2.82066, -4.0449, -4.36253, -4.54415, -4.84994, -4.88631, -4.58083, -4.13866, -3.92396, -4.7404, -4.8524, -4.42557, -4.38008
0.02, 0.0319375, -3.66237, -4.27915, -4.62276, -5.14727, -4.73538, -4.61524, -4.90441, -4.31427, -4.63871, -4.57745, -3.8079, -3.66214, -4.29326, -4.08661, -4.47174, -3.66061, -3.05917, -3.41658, -4.2872, -4.83831, -4.91865, -5.06999, -5.21966, -4.64405, -4.33616, -3.85719, -4.63734, -4.85709, -4.69752, -4.62497
0.04, 0.0319375, -4.14194, -4.64948, -3.97174, -4.60374, -5.1475, -4.74817, -4.72207, -4.50551, -3.98987, -3.94805, -4.72992, -4.71488, -5.11005, -4.99175, -4.1436, -4.12747, -4.26383, -3.67007, -4.45034, -5.32473, -5.25646, -5.6441, -5.42492, -4.93854, -4.95942, -4.79842, -5.02192, -5.09745, -5.11091, -5.2526
0.06, 0.0319375, -4.23277, -4.13928, -4.77133, -4.94497, -4.60831, -4.65244, -4.5156, -5.2841, -4.80596, -5.02982, -5.09463, -4.98969, -5.16931, -5.17689, -4.59836, -4.61899, -4.71243, -3.74296, -4.49078, -5.30103, -5.25906, -5.30474, -5.68128, -5.23479, -5.10237, -4.86902, -5.02619, -5.26793, -5.06735, -5.22661
0.08, 0.0319375, -4.09955, -4.12254, -4.76284, -4.6604, -5.30605, -4.72145, -4.18826, -4.37731, -4.43399, -5.12619, -4.94274, -5.13302, -5.21551, -5.05873, -4.41501, -4.85646, -5.44903, -4.27699, -5.02517, -5.57134, -5.56191, -5.37772, -5.52573, -5.53468, -5.21358, -5.2297, -5.57156, -5.34518, -5.23035, -5.24251
0.1, 0.0319375, -4.4079, -4.1721, -4.63041, -4.72211, -4.64898, -4.8286, -5.74318, -4.79478, -4.53439, -5.21961, -5.08392, -5.24375, -5.28444, -5.58576, -4.98224, -4.98687, -5.33949, -4.91122, -5.43197, -5.79515, -5.78727, -6.04139, -5.85941, -5.30109, -5.17239, -5.16655, -5.47018, -5.6971, -5.44071, -5.60012
0.12, 0.0319375, -4.52782, -4.50143, -4.25089, -4.52854, -4.83586, -4.91684, -5.24592, -5.072, -4.77605, -4.94338, -5.69714, -5.42272, -5.60924, -5.52549, -5.1242, -5.11897, -4.99685, -4.40019, -5.06828, -6.00391, -5.8931, -5.67897, -5.57018, -5.75436, -5.63064, -5.54087, -5.58457, -5.31478, -5.5302, -5.18099
0.14, 0.0319375, -3.66378, -3.99229, -4.27232, -4.3557, -4.2861, -4.95884, -4.88852, -4.47959, -4.53411, -4.61391, -5.33273, -5.35282, -5.14675, -5.32302, -4.96572, -5.01546, -5.06786, -4.8127, -4.96952, -5.67379, -5.82259, -5.8573, -5.83666, -5.70786, -5.84789, -5.47441, -5.86505, -5.55323, -5.49111, -5.85121
0.16, 0.0319375, -4.07044, -4.64367, -5.15699, -4.94357, -4.27211, -4.32948, -5.02285, -4.40108, -4.81552, -5.24112, -5.27784, -5.18153, -5.18261, -5.5261, -5.59345, -5.24001, -5.13438, -4.85382, -5.41509, -5.66099, -5.76972, -5.60591, -5.60504, -5.82176, -5.61261, -5.58817, -5.5264, -5.81717, -5.41577, -5.30033
0.18, 0.0319375, -4.21558, -4.1517, -4.99805, -5.09287, -4.89524, -4.1362, -4.98872, -4.95791, -5.00082, -4.68486, -5.26109, -5.02592, -4.99873, -5.45717, -5.4603, -5.5254, -5.41115, -5.18653, -5.67862, -5.77413, -5.59016, -5.70012, -5.83704, -6.04613, -5.53075, -5.47591, -5.36674, -5.57678, -5.68651, -5.72154
