# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 1.87358, 1.72038, 1.76446, 2.04316, 2.20143, 1.48046, 1.8342, 1.47598, 1.52992, 1.64491, 1.15211, 1.4829, 1.6324, 1.6451, 1.93457, 1.67136, 1.87931, 2.03329, 2.12849, 2.04104, 1.87306, 1.47332, 1.71886, 1.43909, 2.09351, 2.43353, 2.14919, 2.36214, 2.63774, 3.11297
0.02, 0.0319375, 1.97365, 2.01067, 1.97763, 2.41529, 1.48284, 1.0899, 1.43576, 1.94232, 1.96225, 1.45983, 1.19654, 1.71411, 1.98097, 1.56446, 0.951158, 1.52215, 1.71121, 1.94559, 1.80996, 1.77467, 1.50873, 1.74273, 1.90606, 1.85006, 1.77388, 1.89253, 2.14249, 2.50483, 2.74457, 2.57035
0.04, 0.0319375, 1.98835, 2.0765, 2.15425, 2.15976, 1.99755, 1.69543, 1.29446, 1.12906, 1.95118, 1.61101, 1.63945, 1.84709, 1.46827, 1.69467, 1.7847, 1.5301, 2.17284, 1.96414, 1.7036, 1.89717, 1.91713, 1.68493, 1.33986, 1.44936, 1.99026, 1.9193, 1.97241, 2.15505, 2.27644, 2.33301
0.06, 0.0319375, 2.8559, 2.96983, 2.22793, 1.66286, 1.82092, 2.08035, 1.64939, 1.58229, 2.0363, 1.81516, 1.43831, 1.29194, 1.62782, 1.20702, 1.31861, 1.49232, 1.93447, 1.40803, 1.60862, 1.38722, 1.56043, 1.65337, 1.63347, 1.81087, 2.34967, 2.44264, 2.58266, 2.61459, 2.88562, 2.68878
0.08, 0.0319375, 1.79698, 1.79954, 1.973, 2.23402, 2.63253, 2.44872, 1.5583, 2.1084, 2.36074, 2.07236, 1.99199, 1.64419, 1.39831, 1.78156, 1.6258, 1.73896, 2.28735, 2.2475, 2.46005, 2.55812, 2.76599, 2.8568, 3.18097, 2.77216, 3.06743, 2.79232, 3.42099, 3.281, 3.28675, 3.42564
0.1, 0.0319375, 2.02705, 1.77598, 2.31494, 2.34828, 2.90105, 2.39691, 1.56067, 1.44468, 1.36195, 1.78904, 1.73859, 1.66162, 1.76342, 1.8347, 1.89638, 2.16073, 1.62576, 2.25534, 2.16923, 1.81753, 2.03395, 2.29739, 2.43861, 2.41922, 2.44586, 1.99122, 2.58226, 2.4898, 2.55802, 2.7154
0.12, 0.0319375, 2.51149, 2.69206, 1.80097, 1.88578, 1.96029, 1.43891, 1.80312, 1.83486, 1.90036, 1.79568, 1.18893, 1.88544, 1.82152, 1.74611, 2.07379, 2.16375, 1.64296, 1.49998, 1.87121, 2.25163, 2.08585, 1.96273, 2.29393, 2.00996, 2.11533, 2.28226, 2.49128, 2.57832, 2.60062, 2.63306
0.14, 0.0319375, 3.30936, 2.15257, 1.83714, 1.81236, 1.7313, 1.27605, 1.20037, 1.80009, 1.19811, 1.16137, 1.3158, 1.99201, 1.75435, 2.20846, 1.99994, 1.81299, 1.57491, 2.05259, 1.91061, 2.30057, 1.571, 2.26675, 2.21401, 1.9954, 1.96966, 2.72289, 2.73295, 2.63277, 2.82699, 2.73429
0.16, 0.0319375, 2.56094, 2.35891, 1.42378, 1.36564, 1.83138, 1.74209, 1.19587, 1.41653, 1.51402, 1.67322, 1.68128, 1.71505, 1.80534, 1.96999, 2.3997, 2.26066, 2.40188, 2.35533, 2.26534, 1.81747, 1.63814, 2.09756, 2.45542, 2.43517, 2.79967, 2.86175, 2.58792, 2.67481, 2.92127, 3.00342
0.18, 0.0319375, 1.82799, 1.61102, 1.98147, 2.32404, 2.62129, 1.78296, 2.04711, 1.40316, 1.5249, 1.74822, 1.76159, 1.04765, 1.84386, 1.57233, 1.93371, 1.82053, 2.03361, 1.79314, 2.06016, 2.00892, 1.91612, 2.1593, 1.75223, 1.75757, 2.12902, 2.15914, 2.7583, 2.81644, 2.47612, 2.62714
