# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -0.625856, 0.550767, 0.633057, 0.970077, 0.737042, 0.846816, 1.08361, 0.823658, 1.4491, 1.0216, 1.1323, 1.03873, 1.16127, 1.68309, 1.49858, 1.88123, 1.57109, 1.18712, 1.44805, 1.55495, 1.53014, 1.89871, 2.09649, 1.82225, 2.2026, 2.39127, 2.28029, 2.47117, 2.80557, 2.6048
0.02, 0.0319375, -0.0384278, 0.0130056, 0.583506, 1.21795, 1.04647, 0.483709, 0.768542, 0.80699, 0.954116, 1.21116, 1.11678, 0.978407, 1.03928, 1.46725, 1.6384, 1.20463, 1.2825, 1.65854, 1.51251, 1.66172, 2.01319, 2.35489, 2.21365, 2.17207, 2.17925, 1.99267, 2.44443, 2.31006, 2.5969, 2.6204
0.04, 0.0319375, 0.606585, 0.290123, 0.61619, 1.08363, 1.25024, 1.07287, 1.09777, 1.08325, 1.44124, 1.40859, 1.33551, 1.25911, 1.38362, 1.62434, 1.12277, 1.29029, 1.2356, 1.19184, 1.43184, 1.68038, 1.79786, 2.10222, 2.16216, 2.23121, 2.41855, 2.46876, 2.2034, 2.63143, 2.58378, 2.64389
0.06, 0.0319375, 0.568502, 0.187059, 0.523458, 1.08746, 0.795716, 0.664654, 1.08093, 1.21687, 1.47019, 1.4169, 0.967642, 0.810106, 1.2793, 1.46166, 1.30241, 1.07781, 0.824881, 1.47235, 1.6834, 1.60907, 1.68857, 2.07948, 2.345, 2.4579, 2.35255, 1.87179, 2.39331, 2.45484, 2.5453, 2.68241
0.08, 0.0319375, -0.628439, 0.552041, 0.0105718, 0.149774, 0.846007, 0.822949, 0.637903, 0.636659, 0.446941, 0.994033, 0.69777, 1.0673, 1.23762, 1.4939, 1.35458, 1.74915, 1.62852, 1.55242, 1.78957, 1.30587, 1.55776, 2.03113, 1.8678, 2.47433, 2.34319, 2.373, 2.38416, 2.70468, 2.64791, 2.63983
0.1, 0.0319375, 0.423062, 0.613238, 1.50104, 1.32085, 1.72305, 1.27735, 0.744452, 0.575392, 1.24372, 0.879089, 0.794444, 1.12251, 0.980519, 1.23236, 1.41345, 1.34896, 1.37568, 1.94887, 1.82598, 1.63803, 1.97006, 1.91703, 2.10975, 1.90108, 2.37369, 2.4225, 1.99059, 2.33756, 2.67471, 2.40481
0.12, 0.0319375, 0.407495, 0.882342, 0.636891, 0.541968, 0.372603, 0.986465, 0.956465, 0.897658, 0.745218, 0.444971, 0.861089, 1.23565, 1.30143, 1.65934, 1.4828, 1.82982, 1.86365, 1.49811, 1.31777, 1.21562, 1.81432, 1.60321, 1.96443, 1.98419, 2.17544, 2.24589, 2.43116, 2.5321, 2.61119, 2.43814
0.14, 0.0319375, 0.497641, 0.0462009, 0.380135, 0.642276, 1.08843, 0.595265, 0.363109, 1.30476, 1.1147, 0.87832, 0.358296, 1.2558, 1.28228, 1.31307, 1.45115, 1.26708, 1.45179, 1.48828, 1.8077, 1.50775, 1.86387, 1.98222, 2.34322, 2.23379, 2.17711, 2.28338, 2.20783, 2.49976, 2.72465, 2.80184
0.16, 0.0319375, 0.000922731, 0.309072, 0.728765, 0.397315, 1.03156, 0.877965, 1.09673, 0.846389, 1.15731, 1.03469, 0.673966, 1.10045, 1.23531, 1.62097, 1.04739, 1.24889, 1.54424, 1.33378, 1.55865, 1.89019, 2.18705, 2.15357, 2.05849, 2.05646, 2.47787, 2.49051, 2.60663, 2.50635, 2.6901, 2.35902
0.18, 0.0319375, -0.0245491, 0.426512, 0.349851, 0.600373, 1.54162, 0.954617, 0.651111, 0.488384, 0.777835, 1.22767, 1.26047, 1.39845, 1.68064, 1.67009, 1.44178, 1.25202, 1.04766, 1.54563, 1.38126, 1.82, 1.7553, 2.13898, 2.42114, 2.23409, 2.26509, 2.35475, 2.79496, 2.55346, 2.70225, 2.63292
0.2, 0.0319375, 0.242381, 0.41974, 0.744244, 0.920799, 0.962703, 0.677901, 0.70549, 1.04182, 1.21955, 0.972687, 1.17044, 1.63667, 1.43961, 1.02341, 1.26265, 1.64899, 1.85485, 1.55598, 1.43537, 1.98589, 1.96338, 2.3197, 2.4036, 2.56521, 2.22282, 2.49202, 2.46993, 2.75871, 2.71811, 2.79036
0.22, 0.0319375, -0.606715, 0.622515, 0.556933, 0.540469, 0.553827, 0.43694, 0.891332, 0.990321, 1.10621, 1.06134, 1.32771, 1.43141, 1.52472, 1.18639, 0.623788, 1.52105, 1.62846, 1.51702, 2.17198, 1.75204, 1.72164, 1.86366, 2.26915, 2.45668, 2.50737, 2.68395, 2.45617, 2.42619, 2.71466, 2.85016
0.24, 0.0319375, 0.533645, 0.778373, 1.46466, 1.40588, 1.10275, 0.731285, 0.291525, 0.895909, 1.23841, 1.15452, 1.14517, 1.11929, 1.24725, 1.47341, 1.36953, 1.788, 1.41981, 1.8479, 1.62261, 1.74151, 1.90306, 1.5656, 2.21945, 2.25674, 1.82142, 1.91975, 2.21994, 1.93517, 2.41823, 2.71307
0.26, 0.0319375, -0.28604, -0.0394191, 1.07353, 0.915129, 0.8638, 1.5738, 0.75019, 1.3177, 1.5319, 1.17067, 1.10342, 1.02339, 1.63286, 1.28499, 1.33038, 1.27338, 1.21449, 1.68081, 1.58947, 1.84735, 1.35545, 1.86368, 2.25599, 2.13891, 2.11291, 2.12142, 2.44082, 2.41861, 2.50254, 2.59857
0.28, 0.0319375, -0.679322, 0.450461, 1.37384, 1.05774, 1.5512, 0.627894, 0.498906, 1.01715, 1.09249, 1.0207, 0.692996, 0.932644, 1.52774, 1.60867, 1.07579, 1.70791, 1.42413, 1.39791, 1.57509, 1.49662, 1.79678, 1.80064, 2.1612, 2.02335, 2.13854, 2.14912, 2.34189, 2.34009, 2.34662, 2.36291
0.3, 0.0319375, -0.0533251, 0.577605, 1.00743, 0.508835, 0.181269, 0.417959, 0.263881, 1.37142, 0.961182, 1.15936, 1.16418, 1.11219, 1.38643, 1.21311, 1.15769, 1.35443, 1.19873, 1.31139, 1.53868, 1.82281, 1.94298, 1.95081, 2.19642, 2.39447, 2.31148, 2.5029, 2.6795, 2.6096, 2.62095, 2.7396
0.32, 0.0319375, 0.044356, 0.362444, 0.191818, 0.307713, 0.218179, 0.295072, 0.366864, 0.633043, 1.35233, 1.22266, 0.94012, 0.668677, 0.985663, 1.15263, 1.31819, 1.23159, 1.7622, 1.76536, 1.75974, 1.79769, 1.9544, 1.78991, 2.12556, 2.12766, 2.26496, 2.40907, 2.44255, 2.26719, 2.28079, 2.63439
0.34, 0.0319375, -0.848334, -0.464804, 0.0699537, 0.197252, 0.655233, 0.847624, 1.40219, 1.22901, 0.975158, 0.901231, 1.20456, 1.35195, 1.44827, 2.2099, 1.60157, 1.69863, 0.948223, 1.82787, 1.97895, 1.97348, 1.8942, 1.86004, 2.07239, 2.23559, 2.20945, 2.47179, 2.23231, 2.13006, 2.25184, 2.81274
0.36, 0.0319375, 0.19011, 1.09791, 1.24735, 0.336551, 0.767253, 0.587873, 1.11046, 0.920577, 0.678099, 0.499659, 1.18035, 0.930805, 1.39438, 1.52884, 1.41392, 1.39771, 1.36324, 1.55379, 1.27221, 1.92557, 1.81251, 1.61554, 1.8352, 2.14517, 2.05969, 2.21939, 2.41396, 2.63594, 2.50304, 2.55714
0.38, 0.0319375, 0.73623, 1.24317, 1.12136, 0.579256, 1.47051, 0.868362, 0.92658, 0.737584, 1.3905, 0.905043, 0.976388, 1.41761, 1.43465, 1.47985, 1.36238, 1.48737, 1.63122, 1.50937, 1.38099, 1.3737, 1.75817, 1.93749, 2.39959, 2.31184, 2.10197, 2.23705, 2.4376, 2.60702, 2.54009, 2.73935
0.4, 0.0319375, 0.280946, 0.174823, 0.471691, 0.736267, 0.829849, 1.00717, 1.21858, 1.04099, 1.07168, 0.151581, 1.02956, 1.76156, 1.3244, 1.33699, 1.62035, 1.80044, 1.68299, 1.24674, 1.77342, 2.16356, 1.93828, 1.43574, 1.83168, 2.31635, 2.23532, 2.26543, 2.38921, 2.32194, 2.62641, 2.5913
0.42, 0.0319375, -0.230866, 0.641642, 0.304787, 1.2167, 1.12262, 0.242637, 0.981406, 0.753713, 0.946755, 1.19607, 1.42388, 1.54508, 1.78281, 1.71701, 1.64197, 1.37132, 1.45359, 1.74756, 1.93168, 2.26826, 2.14721, 2.3758, 1.87678, 2.2018, 2.1762, 2.37564, 2.53663, 2.46961, 2.58247, 2.64666
