# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, -2.23412, -1.59469, -1.67665, -1.97977, -2.59662, -2.52144, -3.21257, -3.15636, -2.41823, -3.18087, -3.09443, -3.2146, -2.92244, -2.92024, -2.85932, -3.65923, -3.05383, -2.56616, -2.67896, -2.47035, -2.55821, -2.29629, -2.29446, -1.88651, -1.60162, -1.71634, -1.81815, -1.49086, -1.18237, -1.14401
0.02, 0.0319375, -2.43719, -2.94864, -2.30683, -3.04397, -2.27174, -2.61993, -2.93421, -3.07745, -2.69642, -3.09331, -3.04338, -2.15057, -2.28377, -2.02971, -2.40729, -2.35332, -2.33885, -2.20929, -1.82667, -1.78512, -1.52423, -1.2242, -1.21348, -0.976872, -0.743325, -0.594903, -0.443882, -0.616067, -0.303496, -0.0854603
0.04, 0.0319375, -2.49577, -2.10714, -2.74566, -3.34634, -3.21291, -3.12192, -2.72453, -2.76658, -2.58934, -3.06896, -3.24018, -2.7971, -2.71547, -2.84585, -2.50434, -2.34246, -2.29016, -2.8737, -2.54958, -2.16421, -2.31233, -1.96017, -1.47324, -1.33675, -1.10987, -0.959024, -0.694084, -0.709168, -1.0307, -0.807874
0.06, 0.0319375, -1.87818, -1.82072, -2.05264, -1.95221, -1.70862, -1.85011, -1.68348, -1.67552, -1.94933, -2.21475, -2.08171, -2.15503, -2.15752, -1.85741, -2.14405, -1.69794, -1.63149, -1.82265, -1.74365, -1.52027, -1.31074, -1.20689, -1.17481, -0.784018, -1.20438, -1.02017, -0.645392, -0.657813, -0.296785, -0.430996
0.08, 0.0319375, -2.23387, -2.02216, -1.97458, -2.10327, -1.92683, -2.44249, -2.87688, -2.49643, -2.39749, -2.28888, -2.10792, -2.52471, -2.79207, -2.45029, -2.31689, -2.16021, -2.23043, -1.68202, -2.05886, -2.12784, -2.01605, -1.76404, -1.8079, -1.33441, -1.57752, -1.218, -1.29636, -1.36218, -1.35128, -0.999026
0.1, 0.0319375, -2.80096, -2.69534, -2.70298, -2.351, -3.14066, -3.67963, -3.4872, -2.84768, -3.08517, -2.98795, -2.8843, -2.67245, -3.13666, -2.94756, -2.90573, -2.55517, -2.41774, -2.34952, -2.38995, -2.03708, -2.09676, -1.82912, -1.82982, -1.46499, -1.3531, -1.3622, -1.41491, -1.19597, -1.15883, -1.11254
0.12, 0.0319375, -2.79552, -2.7461, -2.84494, -2.2603, -2.71322, -3.33085, -3.62016, -3.05458, -3.03298, -2.90612, -2.90841, -3.02746, -2.58311, -2.58261, -3.05491, -2.92865, -2.38749, -2.23832, -2.39745, -2.42228, -2.01935, -2.2644, -2.12858, -1.73933, -1.76331, -1.37997, -1.6399, -1.28475, -1.37768, -1.24451
0.14, 0.0319375, -3.77401, -2.11599, -2.01957, -2.3043, -2.93174, -3.5408, -3.28362, -2.60726, -2.65072, -2.89135, -2.77458, -2.97627, -2.94695, -2.62634, -2.98085, -2.56538, -3.24328, -2.90991, -3.16734, -2.6435, -1.9216, -1.68421, -1.91219, -1.66738, -1.34919, -1.1164, -1.05377, -1.11474, -1.09613, -0.540403
0.16, 0.0319375, -2.21907, -3.03428, -2.10539, -2.53384, -2.00087, -2.0149, -2.18202, -2.27046, -2.75635, -2.72713, -2.78695, -2.89649, -2.47852, -2.45038, -2.24788, -2.53111, -2.38288, -1.74448, -1.6452, -1.95337, -1.51778, -1.38393, -1.25004, -1.17801, -1.20468, -1.03969, -1.01676, -1.02962, -0.909962, -0.520555
0.18, 0.0319375, -2.48721, -2.35566, -2.27395, -1.65847, -1.43502, -1.19422, -1.98445, -1.92339, -1.70696, -2.03242, -1.75152, -1.44812, -1.29306, -1.27213, -1.60975, -1.67071, -1.93615, -1.28273, -2.04131, -1.23344, -0.862336, -0.674199, -0.731805, -0.449809, -0.120295, -0.143498, -0.210252, -0.17389, -0.0187382, 0.171957
