# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.450336, 0.570867, 0.901358, 0.802893, 0.29758, -0.437688, 0.230165, -0.528366, -0.114044, 0.0642375, -0.364398, -0.672303, -0.663836, -0.342955, -0.734328, -1.23638, -1.311, -1.74068, -1.67633, -1.93283, -1.87647, -1.70602, -1.89858, -1.69886, -1.76199, -1.83948, -1.65638, -1.54848, -1.78029, -1.828
0.02, 0.0319375, 1.38978, 1.69224, 1.28398, 0.191918, 0.21782, 0.256855, -0.363504, -0.632074, -0.737086, -0.133142, -0.02709, -0.411439, -0.866278, -0.409145, -0.585623, -0.990642, -0.946301, -1.65653, -1.80773, -1.82122, -2.02323, -1.71035, -1.79846, -1.65697, -1.77596, -1.9669, -1.88891, -1.84765, -1.8376, -1.68607
0.04, 0.0319375, 1.31657, 1.20407, 1.06062, 0.75036, 0.791838, 0.13622, 0.0759036, 0.0699631, -0.122373, -0.0825011, 0.00354864, -0.980857, -0.409953, -0.117363, -0.724505, -1.10995, -1.33782, -1.91809, -1.68283, -1.77718, -1.7904, -2.14775, -1.70421, -1.86875, -1.82497, -1.67981, -1.57188, -1.66648, -1.784, -1.82961
0.06, 0.0319375, 1.06821, 1.23194, 1.99679, 1.47092, 0.939531, 0.247892, 0.0805283, 0.329257, 0.180078, -0.773562, -0.139432, -0.673433, -0.236485, -0.518051, -0.963606, -0.906788, -1.43332, -1.60896, -1.51174, -1.29297, -1.95126, -1.86642, -1.7004, -1.66905, -1.38189, -1.66753, -1.85929, -2.01762, -1.79378, -1.64043
0.08, 0.0319375, 0.866433, 1.31486, 1.47559, 0.918728, 0.675845, 0.503222, 0.85931, -0.00256139, -0.139556, -0.0236389, 0.183709, -0.347405, -0.422845, -0.618822, -1.0436, -1.18391, -1.42872, -1.68839, -1.76173, -1.72759, -1.87328, -1.87449, -1.60098, -1.93306, -1.6734, -1.71701, -1.83572, -1.49269, -1.62726, -1.61579
0.1, 0.0319375, 1.23539, 1.51412, 1.82538, 0.716717, 0.0547979, 0.320124, 0.280433, 0.308754, 0.345589, -0.66019, -0.393751, -0.328853, -0.49223, -0.156551, -0.90239, -1.42539, -1.28255, -1.56848, -1.53506, -1.61559, -1.57579, -1.52249, -1.84438, -1.42338, -1.52548, -1.87968, -1.72603, -2.08747, -1.98623, -1.97046
0.12, 0.0319375, 0.433116, 1.44547, 1.60473, 0.86455, 0.303707, -0.105318, 0.24127, 0.314637, 0.0982628, -0.0779292, 0.170089, -0.263993, -0.713284, -0.641511, -0.592482, -0.943023, -1.59252, -1.59997, -1.57834, -1.8387, -1.81906, -2.05723, -1.99733, -1.98551, -1.68086, -1.81147, -1.57703, -1.69035, -1.80789, -1.72222
0.14, 0.0319375, 1.22196, 1.2222, 1.75303, 0.44533, 0.0399143, 0.313711, 0.178933, 0.0894783, -0.239781, 0.201935, -0.659124, -1.18221, -0.441857, -0.770887, -0.764809, -1.14914, -1.31761, -1.62108, -1.70216, -1.68517, -1.80384, -1.50409, -1.10279, -1.59521, -1.61849, -2.00216, -2.02997, -1.84199, -1.68217, -1.88052
0.16, 0.0319375, 0.0543005, 1.091, 1.06092, 0.89732, 0.866893, 0.710867, 0.204911, -0.187535, -0.632911, -0.754756, -0.429024, -0.30148, -0.525838, -0.27694, -0.689803, -0.780353, -1.56175, -1.97977, -1.23171, -1.5597, -1.41799, -1.62777, -1.93975, -1.82519, -1.39254, -1.59695, -1.81584, -1.73042, -1.82683, -1.55536
0.18, 0.0319375, 0.96892, 0.824011, 1.45579, 1.09688, 0.570678, 0.0911578, -0.161619, 0.346571, -0.0570802, -0.677313, -0.926224, -0.327861, -0.367773, -0.408117, -0.13445, -0.639135, -1.41988, -1.66183, -1.4915, -2.12769, -1.57081, -1.92901, -1.98146, -1.86296, -1.82043, -1.8025, -1.77496, -2.30273, -1.88862, -1.61414
