# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 1.09055, 1.20389, 0.629145, -0.188367, -0.273689, -0.704483, -0.113276, -0.459174, -1.03096, -1.16944, -1.65167, -1.55742, -1.28924, -1.82985, -1.85368, -0.957004, -1.47876, -1.11239, -1.16243, -0.986744, -1.06386, -1.09394, -1.49177, -1.63811, -1.21306, -1.38047, -1.71578, -1.8038, -1.89008, -1.99524
0.02, 0.0319375, 0.658556, 1.59207, 0.956724, -0.447288, -0.241207, -0.119857, -0.571897, -0.602489, -1.31718, -1.03795, -0.9332, -1.44819, -1.71566, -1.88538, -1.55427, -1.01581, -1.62389, -1.4384, -1.12457, -0.913217, -1.30166, -1.24566, -1.20465, -1.45083, -1.5864, -2.01754, -2.10072, -1.66938, -2.01424, -2.06901
0.04, 0.0319375, 1.12131, 0.981659, 0.853622, -0.822232, -0.313974, -0.867622, -0.699607, -0.787324, -1.6158, -0.949014, -1.00195, -2.04619, -1.59718, -1.64961, -1.38267, -1.31228, -1.49725, -1.23252, -1.01299, -0.972234, -1.01239, -1.14928, -1.32509, -1.49611, -1.64511, -1.59177, -1.6058, -1.3097, -1.95388, -2.32245
0.06, 0.0319375, 1.54552, 0.658422, -0.243621, -0.00433058, -0.201857, -0.422696, -1.13995, -1.0245, -1.07677, -0.865408, -1.59949, -1.55086, -1.1938, -1.40679, -1.58137, -1.1094, -1.07904, -0.787899, -0.938566, -1.12653, -0.59512, -0.71809, -1.14258, -1.69925, -1.59758, -1.48305, -1.50786, -1.88678, -1.68276, -1.76104
0.08, 0.0319375, 0.942989, 1.28011, 0.10875, -1.27954, -0.0908142, -0.571257, -0.115899, -0.780372, -1.29639, -0.684751, -0.908539, -1.40059, -1.81923, -1.50171, -1.4263, -1.3932, -1.35684, -1.29275, -1.35918, -1.39829, -0.77555, -1.24012, -1.63683, -1.97545, -1.64973, -1.67615, -1.37522, -1.57486, -1.97187, -2.04893
0.1, 0.0319375, 0.294244, 0.291736, 1.0434, 0.285121, 0.162864, 0.106812, -0.733693, -0.601851, -0.909012, -0.152614, -0.705922, -1.82452, -1.9338, -1.38795, -1.35887, -0.771641, -1.29634, -0.843636, -0.810681, -0.74494, -0.853735, -1.43922, -1.09265, -1.59157, -1.43149, -1.71514, -1.66322, -1.48064, -1.73428, -2.03237
0.12, 0.0319375, 0.590731, 0.275327, 0.370232, -0.436394, -0.34155, -0.730845, -0.937084, -0.993298, -1.09958, -1.41439, -1.17641, -1.19188, -1.04634, -1.48676, -2.03892, -1.65336, -1.16306, -1.00134, -1.01573, -1.08828, -0.701921, -1.26125, -1.31844, -1.50449, -1.8878, -1.85537, -1.64014, -1.58277, -1.7234, -2.10269
0.14, 0.0319375, 1.05305, 0.679453, 0.932137, -0.145494, 0.571328, -0.72467, -0.959675, -0.384205, -0.965904, -1.46006, -1.48306, -1.4812, -1.03937, -1.4319, -1.85624, -1.20663, -1.35553, -1.35697, -0.809443, -1.17385, -1.28868, -1.16213, -1.0681, -1.28791, -1.32864, -1.48399, -1.55355, -1.31084, -1.81062, -2.09499
0.16, 0.0319375, -0.070371, 0.808298, 0.172834, -0.144848, -0.58837, -0.518857, -0.479373, -1.12637, -1.41474, -1.04958, -1.32426, -1.62267, -1.4469, -1.39866, -1.20906, -1.23384, -1.1661, -1.21423, -0.981477, -0.979584, -0.974468, -1.15656, -0.997867, -1.32211, -1.52243, -1.68344, -1.49937, -1.4726, -1.80962, -1.80878
0.18, 0.0319375, 1.18825, 0.841398, 0.309899, -0.0787285, -0.187989, -0.78056, -0.960016, -1.17719, -1.15303, -1.02518, -1.29516, -2.39403, -1.73854, -1.37508, -1.78602, -1.31536, -0.979174, -1.70393, -1.94115, -1.2077, -0.747809, -1.19471, -1.27689, -1.65891, -1.80915, -1.84536, -1.55867, -1.16216, -1.53935, -1.86363
0.2, 0.0319375, 0.589067, 0.970799, 0.712439, 0.427971, 0.152381, -0.287612, -0.574119, -0.771513, -0.853624, -1.3477, -1.49602, -1.50593, -1.89536, -1.69828, -1.32118, -1.43915, -1.14268, -1.51818, -1.28413, -1.04137, -1.14361, -1.03105, -1.54118, -1.31016, -1.29894, -1.49807, -1.21934, -1.05338, -1.49294, -2.0497
