# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 2.06701, 2.66171, 2.39764, 1.28181, 1.28879, 1.53884, 1.58115, 1.83727, 1.56602, 0.954182, 0.751114, 1.39738, 1.71854, 1.57847, 1.08425, 1.53626, 1.30091, 1.16387, 0.793362, 0.515742, 0.401413, 0.0551823, 0.340597, 0.340429, 0.118248, 0.0775982, 0.0914972, -0.295084, -0.4541, -0.764234
0.02, 0.0319375, 1.69045, 2.17159, 2.03192, 1.50641, 1.70374, 1.6165, 1.67846, 1.95437, 1.33776, 0.281659, 0.896405, 1.59776, 1.9429, 1.49053, 1.41702, 1.05575, 0.90366, 0.885327, 0.379312, 0.499826, 0.117554, 0.220287, 0.338912, -0.0517126, 0.0711217, -0.175013, -0.163653, -0.183883, -0.298586, -0.559059
0.04, 0.0319375, 2.23733, 2.18133, 1.11277, 1.57511, 1.88861, 1.68339, 1.44299, 2.00421, 1.51495, 0.787834, 0.657075, 1.07928, 1.49061, 1.3192, 1.36735, 1.32682, 0.986287, 0.887931, 0.728906, 0.741044, 0.439384, 0.356967, -0.334282, -0.176457, -0.227702, -0.279764, -0.0797185, -0.31033, -0.223719, -0.700969
0.06, 0.0319375, 1.72157, 2.60313, 2.13734, 1.86833, 1.79819, 1.73431, 1.27391, 1.09234, 0.933889, 0.298876, 1.06433, 1.11799, 1.56915, 1.4394, 1.20517, 1.30739, 0.982075, 1.0337, 0.57565, 0.69245, 0.211237, -0.205651, 0.0473889, -0.136731, -0.264379, -0.320112, -0.399213, -0.331116, -0.456225, -0.691744
0.08, 0.0319375, 1.88207, 2.46106, 1.94251, 1.68993, 2.16432, 1.40782, 1.41785, 1.70729, 1.33101, 0.924705, 0.830906, 1.03549, 1.21428, 1.28747, 2.01293, 1.61577, 1.42024, 1.15628, 1.03852, 0.704671, 0.328316, -0.148048, 0.666517, -0.196212, -0.173217, -0.500558, -0.226945, -0.335085, -0.309605, -0.888586
0.1, 0.0319375, 1.52999, 1.72762, 1.86742, 1.5017, 1.17477, 1.08427, 1.46014, 2.1533, 1.35427, 1.03541, 0.823094, 1.34857, 1.46138, 2.06015, 1.11149, 1.22409, 0.978166, 1.11468, 0.716909, 0.672111, 0.342528, 0.223743, 0.270912, -0.0897602, 0.251347, 0.028427, -0.242659, -0.0324798, -0.648152, -0.649824
0.12, 0.0319375, 1.81742, 2.13529, 1.81776, 1.36216, 1.90898, 1.49377, 0.884832, 1.15756, 1.44596, 0.687418, 1.10985, 1.42419, 1.39172, 1.5392, 1.65364, 1.3922, 1.2216, 1.04854, 0.42177, 0.634219, 0.267777, 0.0565265, 0.00636278, -0.229884, -0.202396, -0.309135, -0.46562, -0.312302, -0.478423, -0.806049
0.14, 0.0319375, 2.58902, 3.31909, 2.32821, 1.60528, 1.92848, 2.20158, 1.53031, 1.53221, 1.33878, 0.826227, 0.878608, 1.62305, 1.5822, 1.52115, 1.3039, 0.847664, 0.936455, 0.961529, 0.842232, 0.493431, 0.237567, 0.245978, 0.251474, 0.231597, -0.318979, -0.188528, -0.446793, -0.271483, -0.625657, -0.957618
0.16, 0.0319375, 1.98828, 2.02581, 2.18147, 0.656371, 1.28214, 1.78261, 1.4823, 1.37581, 1.04425, 0.895639, 0.904815, 1.42076, 1.43362, 1.29874, 1.33766, 0.89576, 0.818111, 1.18321, 1.04607, 0.115712, 0.150513, 0.253428, 0.138235, -0.213436, -0.359695, -0.129486, -0.20835, -0.589162, -0.78706, -0.604949
0.18, 0.0319375, 2.05514, 2.00026, 1.63356, 2.04659, 1.72098, 0.704386, 1.15286, 1.41242, 1.48729, 0.559863, 0.704269, 0.983525, 1.65442, 1.95556, 1.29291, 0.674604, 1.08372, 0.812064, 0.300968, 0.189536, 0.144561, 0.190117, 0.195033, 0.0116374, -0.236264, -0.253239, -0.515373, -0.483772, -0.563536, -0.713822
0.2, 0.0319375, 2.08538, 2.1163, 1.94645, 1.52336, 1.36013, 1.39219, 1.8169, 1.43619, 1.30613, 0.949969, 1.05232, 1.16366, 1.43225, 2.05176, 1.74409, 0.8444, 0.715999, 0.922357, 0.803179, 0.445791, 0.353878, 0.0325805, 0.168307, 0.0589931, -0.109238, -0.297908, -0.225965, -0.45806, -0.613732, -0.824421
0.22, 0.0319375, 1.89203, 2.1573, 2.22303, 1.62739, 1.37874, 1.36483, 1.4009, 1.07986, 1.74668, 1.14151, 0.684525, 1.10427, 2.01391, 1.6562, 1.14741, 1.37595, 1.26572, 0.9134, 0.784679, 0.251606, -0.0133324, 0.182776, 0.39775, 0.0451828, -0.358814, -0.290677, -0.116517, -0.312744, -0.566115, -0.806912
0.24, 0.0319375, 2.35021, 2.64194, 1.66181, 1.48082, 1.78579, 1.38551, 0.803871, 1.17282, 1.31213, 0.883791, 1.03639, 1.18656, 1.45357, 1.3043, 1.1256, 1.19858, 1.04958, 1.00656, 1.02384, 0.0597369, -0.170985, 0.109122, 0.221488, 0.457631, -0.0681215, -0.00386429, -0.233814, -0.29544, -0.694704, -0.89244
