# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
0, 0.0319375, 0.222575, 0.0243171, -0.203013, -0.471213, -0.819947, -1.05425, -1.09944, -1.32378, -1.73588, -1.9461, -2.76905, -2.41874, -2.17685, -1.93629, -2.14811, -1.84296, -1.76636, -1.83571, -2.46775, -2.45105, -3.14014, -3.52939, -3.02819, -3.27136, -3.42539, -3.41899, -3.20482, -3.86329, -3.09871, -2.97107
0.02, 0.0319375, 2.76114, 2.26652, 2.88852, 2.87064, 2.03134, 1.97182, 2.02953, 1.72764, 1.77639, 1.05528, 1.21521, 0.82569, 0.94582, 0.255702, 0.244822, 0.572465, 1.14833, 1.20272, 0.208742, 0.266782, -0.190173, -0.428781, 0.02677, -0.283614, -0.853263, -0.751895, -0.803421, -0.550409, -0.257197, -0.437442
0.04, 0.0319375, 1.57664, 1.44845, 1.3023, 2.49892, 1.75164, 0.355501, 0.321327, 0.421941, 0.62755, 0.0904591, 0.232041, -0.533238, -0.745613, -1.06804, -0.970362, -0.268224, -0.328986, -0.573057, -1.32385, -1.665, -1.53958, -1.48935, -1.50345, -1.52514, -1.87178, -1.47564, -1.56934, -1.56131, -1.62445, -1.28026
0.06, 0.0319375, 1.45813, 0.788481, 0.396842, 1.37169, 0.602897, -0.355024, -1.58107, -0.777173, -0.417495, -0.732278, -1.01345, -0.537147, -0.486559, -1.6306, -2.06952, -2.00913, -1.18537, -0.900647, -1.70484, -1.6129, -2.29514, -1.94034, -1.92069, -1.74598, -1.87147, -1.76233, -2.02552, -1.84692, -1.90085, -1.45996
0.08, 0.0319375, 0.0232744, -1.19047, -1.63872, -0.426099, -0.962433, -1.6549, -1.871, -1.9818, -1.39712, -2.10028, -2.26873, -2.06801, -1.62865, -1.90701, -2.0992, -1.99287, -2.3637, -1.82089, -2.23389, -1.99673, -2.38485, -2.39377, -2.49169, -2.41144, -2.02349, -1.82949, -1.99995, -2.51618, -2.27145, -2.1617
0.1, 0.0319375, -0.261204, -0.60424, -1.24667, -0.996981, -0.970176, -1.43734, -1.46517, -1.47889, -1.81971, -2.2475, -2.75433, -1.72703, -1.13806, -1.87993, -1.96306, -1.69008, -1.44177, -1.57974, -1.99138, -1.81928, -2.13712, -1.72055, -1.42611, -1.42652, -1.08386, -0.916743, -1.53328, -1.42533, -1.83747, -1.75681
0.12, 0.0319375, 3.35897, 3.43142, 2.43613, 2.82933, 2.34753, 2.0908, 2.27956, 3.28986, 3.25486, 2.93128, 3.41697, 3.21154, 3.2168, 2.3486, 2.063, 1.8123, 0.46237, 0.109528, 0.359209, 0.604384, 0.96752, 0.94571, 0.824492, 0.810271, 0.787249, 0.510912, 0.746369, 0.266973, -0.275182, -0.220896
0.14, 0.0319375, 1.93094, 1.07518, 0.757596, 0.805588, 1.05026, 0.0832544, -0.597191, 0.268278, 0.89512, 1.23077, 0.296101, 0.392447, 0.12833, -0.272451, -0.775089, -0.372828, -1.15238, -1.2061, -0.807496, -0.936238, -0.492774, -0.284378, -0.446726, -0.819884, -0.761657, -0.639971, -0.717753, -0.828161, -1.06765, -1.49174
0.16, 0.0319375, 0.348396, 0.0696198, -0.240967, -0.601676, 0.664364, -0.368187, -0.247316, -0.184026, -0.820961, -0.76055, -0.350959, -0.763637, -1.11017, -0.542017, -1.11653, -1.24666, -1.60179, -1.63494, -1.37336, -1.51848, -1.2453, -0.738613, -0.78816, -1.08197, -1.23417, -1.30666, -0.982215, -1.0418, -1.28189, -1.5089
0.18, 0.0319375, 0.180097, -0.454656, -2.13086, -2.01489, -1.37809, -1.70798, -1.96129, -2.03361, -1.73355, -1.56861, -2.06523, -2.83221, -2.54854, -3.03864, -2.93536, -2.90961, -3.2413, -2.85157, -3.15521, -3.29113, -3.28308, -2.66719, -2.49584, -2.73875, -2.61287, -2.34221, -2.3995, -2.9494, -3.71153, -3.5968
0.2, 0.0319375, -1.05942, -1.89776, -2.80841, -3.41256, -3.5517, -3.4574, -3.40246, -3.18688, -2.57638, -2.3628, -2.58669, -2.36527, -3.02923, -3.47756, -3.21445, -3.66038, -4.39372, -3.9682, -3.59445, -3.96909, -4.19444, -3.86576, -3.78458, -3.74531, -3.44856, -3.64425, -3.92185, -3.67521, -3.97946, -3.91048
0.22, 0.0319375, -1.68892, -2.83906, -3.46319, -3.51951, -2.87783, -3.50035, -3.1351, -3.46437, -3.76614, -3.57762, -3.00412, -3.78335, -3.6057, -4.36889, -4.38858, -4.32437, -4.53997, -4.48828, -4.51269, -4.24692, -4.0274, -4.57044, -4.22799, -4.27928, -3.88025, -4.21829, -4.17855, -4.38708, -4.05535, -4.30198
0.24, 0.0319375, -2.4025, -2.8486, -2.9439, -3.57659, -3.44519, -3.54185, -4.31459, -3.72472, -3.35812, -3.17185, -3.48002, -3.56795, -3.99385, -4.24727, -3.86325, -4.47991, -4.65586, -4.08983, -3.80392, -3.93015, -4.38345, -4.32619, -4.30624, -4.5918, -4.36097, -4.28995, -4.37816, -4.49993, -4.56025, -4.22473
0.26, 0.0319375, -1.16186, -2.06116, -2.42579, -1.33665, -1.48665, -1.888, -2.37207, -2.73544, -3.14592, -3.31499, -3.28643, -3.2311, -3.82492, -4.11359, -3.9821, -4.50049, -4.58453, -4.32267, -4.403, -4.31851, -4.08384, -3.33517, -3.68234, -3.38422, -3.67423, -3.78003, -3.83345, -4.26357, -4.43209, -4.30581
0.28, 0.0319375, -2.86813, -3.40869, -3.24023, -2.98693, -3.07322, -3.05053, -3.19767, -3.25592, -3.49502, -3.4813, -3.00261, -3.07043, -3.08649, -3.36618, -3.88779, -4.52498, -3.86672, -3.99733, -4.11447, -4.52943, -4.47144, -4.1197, -4.2274, -4.01752, -3.76817, -4.17774, -4.27645, -4.16403, -3.88358, -3.61081
0.3, 0.0319375, -3.46751, -4.33831, -3.89472, -3.37631, -2.91327, -3.34448, -3.91809, -3.97127, -3.737, -4.50813, -4.50038, -4.41981, -4.94652, -5.03514, -5.05746, -4.72136, -4.82101, -5.02936, -4.91122, -4.6562, -4.69834, -4.87202, -4.24327, -4.5641, -4.66173, -4.23658, -4.37086, -4.52579, -4.70437, -4.37565
0.32, 0.0319375, -4.65235, -4.70906, -4.64064, -3.96554, -3.13298, -3.83578, -4.72877, -4.23756, -3.56651, -4.18283, -4.53576, -4.80148, -4.82282, -5.01642, -4.72253, -4.3141, -4.47532, -4.5539, -4.88574, -4.93563, -4.53503, -4.21733, -4.54154, -4.64633, -4.82244, -4.78779, -4.75138, -4.83717, -4.5171, -4.67076
0.34, 0.0319375, -3.27779, -3.56329, -4.22755, -4.52065, -4.00742, -3.61329, -4.13727, -3.91379, -3.90375, -3.94277, -4.24294, -4.47296, -3.97253, -4.10612, -4.35123, -4.23198, -4.35162, -4.60702, -4.45615, -4.57944, -4.73766, -4.36734, -4.32927, -4.28717, -4.51451, -4.02791, -4.37027, -4.11203, -4.16496, -4.07884
0.36, 0.0319375, -8.87287, -9.74016, -8.64798, -8.49358, -9.02178, -8.03793, -7.7383, -8.52517, -7.73991, -8.0791, -7.81352, -7.85028, -7.90834, -7.82125, -7.25077, -7.41135, -7.68343, -7.42357, -6.84626, -7.0354, -7.19241, -6.99777, -7.14415, -6.9867, -7.2676, -6.7423, -7.07881, -7.14585, -7.05519, -6.52306
